epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
15,clip,success,"[44, 32, 35, 88, 41, 79, 22, 16, 98, 96]","[44, 32, 35, 88, 41, 79, 22, 16, 98, 96]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0015_clip.pkl
16,clip,success,"[43, 39, 76, 93, 51, 25, 4, 37, 58, 21]","[43, 39, 76, 93, 51, 25, 4, 37, 58, 21]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0016_clip.pkl
17,clip,success,"[21, 28, 88, 76, 84, 43, 63, 11, 36, 72]","[21, 28, 88, 76, 84, 43, 63, 11, 36, 72]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0017_clip.pkl
18,clip,success,"[81, 30, 98, 84, 10, 53, 2, 6, 88, 15]","[81, 30, 98, 84, 10, 53, 2, 6, 88, 15]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0018_clip.pkl
19,clip,success,"[98, 67, 83, 12, 73, 44, 11, 74, 62, 75]","[98, 67, 83, 12, 73, 44, 11, 74, 62, 75]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0019_clip.pkl
20,clip,success,"[17, 7, 47, 43, 6, 32, 72, 44, 97, 14]","[17, 7, 47, 43, 6, 32, 72, 44, 97, 14]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0020_clip.pkl
21,clip,success,"[21, 42, 88, 26, 86, 90, 3, 33, 61, 79]","[21, 42, 88, 26, 86, 90, 3, 33, 61, 79]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0021_clip.pkl
22,clip,success,"[95, 12, 61, 37, 18, 28, 87, 99, 4, 6]","[95, 12, 61, 37, 18, 28, 87, 99, 4, 6]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0022_clip.pkl
23,clip,success,"[97, 17, 72, 71, 31, 24, 64, 73, 19, 38]","[97, 17, 72, 71, 31, 24, 64, 73, 19, 38]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0023_clip.pkl
24,clip,success,"[93, 62, 84, 9, 52, 29, 25, 38, 94, 2]","[93, 62, 84, 9, 52, 29, 25, 38, 94, 2]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0024_clip.pkl
25,clip,success,"[15, 53, 99, 32, 14, 47, 31, 23, 8, 27]","[15, 53, 99, 32, 14, 47, 31, 23, 8, 27]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0025_clip.pkl
26,clip,success,"[13, 48, 45, 61, 33, 12, 20, 73, 72, 32]","[13, 48, 45, 61, 33, 12, 20, 73, 72, 32]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0026_clip.pkl
27,clip,success,"[88, 68, 82, 43, 20, 66, 70, 14, 63, 24]","[88, 68, 82, 43, 20, 66, 70, 14, 63, 24]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0027_clip.pkl
28,clip,success,"[67, 95, 6, 12, 68, 30, 81, 83, 26, 47]","[67, 95, 6, 12, 68, 30, 81, 83, 26, 47]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0028_clip.pkl
29,clip,success,"[34, 65, 29, 45, 76, 71, 13, 92, 73, 39]","[34, 65, 29, 45, 76, 71, 13, 92, 73, 39]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0029_clip.pkl
30,clip,success,"[18, 30, 11, 83, 40, 52, 85, 8, 25, 46]","[18, 30, 11, 83, 40, 52, 85, 8, 25, 46]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0030_clip.pkl
31,clip,success,"[81, 84, 50, 7, 42, 85, 58, 66, 35, 27]","[81, 84, 50, 7, 42, 85, 58, 66, 35, 27]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0031_clip.pkl
32,clip,success,"[6, 74, 83, 40, 18, 69, 87, 91, 57, 99]","[6, 74, 83, 40, 18, 69, 87, 91, 57, 99]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0032_clip.pkl
33,clip,success,"[46, 98, 35, 5, 79, 1, 34, 83, 88, 10]","[46, 98, 35, 5, 79, 1, 34, 83, 88, 10]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0033_clip.pkl
34,clip,success,"[44, 46, 43, 33, 35, 50, 58, 66, 89, 17]","[44, 46, 43, 33, 35, 50, 58, 66, 89, 17]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0034_clip.pkl
35,clip,success,"[41, 47, 2, 81, 8, 57, 91, 56, 15, 60]","[41, 47, 2, 81, 8, 57, 91, 56, 15, 60]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0035_clip.pkl
36,clip,success,"[45, 22, 93, 54, 60, 73, 1, 64, 18, 44]","[45, 22, 93, 54, 60, 73, 1, 64, 18, 44]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0036_clip.pkl
37,clip,success,"[89, 67, 75, 63, 5, 18, 60, 15, 53, 41]","[89, 67, 75, 63, 5, 18, 60, 15, 53, 41]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0037_clip.pkl
38,clip,success,"[73, 4, 31, 14, 17, 84, 65, 27, 75, 8]","[73, 4, 31, 14, 17, 84, 65, 27, 75, 8]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0038_clip.pkl
39,clip,success,"[59, 53, 67, 94, 72, 38, 2, 13, 81, 24]","[59, 53, 67, 94, 72, 38, 2, 13, 81, 24]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0039_clip.pkl
40,clip,success,"[92, 3, 0, 58, 11, 79, 27, 19, 14, 7]","[92, 3, 0, 58, 11, 79, 27, 19, 14, 7]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0040_clip.pkl
41,clip,success,"[50, 84, 46, 2, 4, 67, 69, 16, 88, 91]","[50, 84, 46, 2, 4, 67, 69, 16, 88, 91]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0041_clip.pkl
42,clip,success,"[4, 82, 74, 27, 61, 8, 49, 29, 26, 69]","[4, 82, 74, 27, 61, 8, 49, 29, 26, 69]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0042_clip.pkl
43,clip,success,"[52, 61, 44, 83, 54, 92, 36, 84, 59, 16]","[52, 61, 44, 83, 54, 92, 36, 84, 59, 16]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0043_clip.pkl
44,clip,success,"[34, 96, 59, 31, 9, 32, 63, 29, 95, 54]","[34, 96, 59, 31, 9, 32, 63, 29, 95, 54]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0044_clip.pkl
45,clip,success,"[3, 92, 15, 71, 65, 97, 5, 40, 94, 37]","[3, 92, 15, 71, 65, 97, 5, 40, 94, 37]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0045_clip.pkl
46,clip,success,"[42, 51, 46, 35, 60, 93, 83, 56, 27, 10]","[42, 51, 46, 35, 60, 93, 83, 56, 27, 10]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0046_clip.pkl
47,clip,success,"[78, 89, 62, 77, 87, 44, 64, 71, 80, 18]","[78, 89, 62, 77, 87, 44, 64, 71, 80, 18]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0047_clip.pkl
48,clip,success,"[59, 33, 82, 38, 55, 72, 80, 58, 0, 63]","[59, 33, 82, 38, 55, 72, 80, 58, 0, 63]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0048_clip.pkl
49,clip,success,"[92, 54, 16, 38, 45, 58, 81, 82, 3, 19]","[92, 54, 16, 38, 45, 58, 81, 82, 3, 19]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0049_clip.pkl
50,clip,success,"[70, 96, 62, 39, 90, 0, 12, 84, 54, 14]","[70, 96, 62, 39, 90, 0, 12, 84, 54, 14]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0050_clip.pkl
51,clip,success,"[0, 84, 66, 36, 73, 32, 90, 43, 34, 80]","[0, 84, 66, 36, 73, 32, 90, 43, 34, 80]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0051_clip.pkl
52,clip,success,"[10, 65, 69, 89, 94, 93, 47, 26, 33, 71]","[10, 65, 69, 89, 94, 93, 47, 26, 33, 71]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0052_clip.pkl
53,clip,success,"[75, 74, 83, 12, 58, 87, 57, 44, 90, 82]","[75, 74, 83, 12, 58, 87, 57, 44, 90, 82]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0053_clip.pkl
54,clip,success,"[95, 46, 64, 36, 1, 29, 96, 91, 94, 79]","[95, 46, 64, 36, 1, 29, 96, 91, 94, 79]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0054_clip.pkl
55,clip,success,"[32, 41, 68, 49, 36, 15, 99, 27, 79, 25]","[32, 41, 68, 49, 36, 15, 99, 27, 79, 25]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0055_clip.pkl
56,clip,success,"[30, 48, 27, 84, 85, 89, 32, 31, 39, 57]","[30, 48, 27, 84, 85, 89, 32, 31, 39, 57]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0056_clip.pkl
57,clip,success,"[16, 62, 90, 65, 84, 46, 43, 38, 61, 83]","[16, 62, 90, 65, 84, 46, 43, 38, 61, 83]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0057_clip.pkl
58,clip,success,"[29, 10, 94, 73, 20, 55, 12, 18, 11, 8]","[29, 10, 94, 73, 20, 55, 12, 18, 11, 8]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0058_clip.pkl
59,clip,success,"[37, 79, 52, 7, 31, 19, 84, 30, 4, 28]","[37, 79, 52, 7, 31, 19, 84, 30, 4, 28]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0059_clip.pkl
60,clip,success,"[72, 11, 84, 0, 21, 63, 78, 18, 31, 14]","[72, 11, 84, 0, 21, 63, 78, 18, 31, 14]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0060_clip.pkl
61,clip,success,"[76, 32, 40, 72, 70, 56, 64, 98, 28, 33]","[76, 32, 40, 72, 70, 56, 64, 98, 28, 33]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0061_clip.pkl
62,clip,success,"[68, 99, 88, 66, 50, 90, 34, 28, 82, 25]","[68, 99, 88, 66, 50, 90, 34, 28, 82, 25]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0062_clip.pkl
63,clip,success,"[60, 68, 8, 39, 21, 29, 28, 92, 50, 6]","[60, 68, 8, 39, 21, 29, 28, 92, 50, 6]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0063_clip.pkl
64,clip,success,"[69, 84, 18, 24, 38, 45, 47, 93, 46, 57]","[69, 84, 18, 24, 38, 45, 47, 93, 46, 57]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0064_clip.pkl
65,clip,success,"[89, 0, 8, 78, 24, 40, 84, 17, 18, 15]","[89, 0, 8, 78, 24, 40, 84, 17, 18, 15]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0065_clip.pkl
66,clip,success,"[90, 50, 31, 42, 75, 80, 64, 88, 93, 76]","[90, 50, 31, 42, 75, 80, 64, 88, 93, 76]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0066_clip.pkl
67,clip,success,"[96, 76, 36, 84, 45, 29, 44, 6, 30, 28]","[96, 76, 36, 84, 45, 29, 44, 6, 30, 28]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0067_clip.pkl
68,clip,success,"[60, 77, 25, 14, 27, 52, 12, 45, 79, 99]","[60, 77, 25, 14, 27, 52, 12, 45, 79, 99]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0068_clip.pkl
69,clip,success,"[44, 63, 16, 30, 28, 57, 21, 37, 33, 59]","[44, 63, 16, 30, 28, 57, 21, 37, 33, 59]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0069_clip.pkl
70,clip,success,"[70, 47, 72, 59, 96, 53, 8, 58, 5, 92]","[70, 47, 72, 59, 96, 53, 8, 58, 5, 92]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0070_clip.pkl
71,clip,success,"[9, 6, 79, 88, 23, 34, 64, 21, 55, 90]","[9, 6, 79, 88, 23, 34, 64, 21, 55, 90]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0071_clip.pkl
72,clip,success,"[80, 54, 70, 24, 20, 23, 44, 0, 42, 95]","[80, 54, 70, 24, 20, 23, 44, 0, 42, 95]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0072_clip.pkl
73,clip,success,"[35, 37, 24, 92, 60, 1, 73, 59, 16, 98]","[35, 37, 24, 92, 60, 1, 73, 59, 16, 98]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0073_clip.pkl
74,clip,success,"[2, 73, 39, 74, 87, 79, 50, 66, 97, 80]","[2, 73, 39, 74, 87, 79, 50, 66, 97, 80]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0074_clip.pkl
75,clip,success,"[3, 76, 97, 33, 20, 43, 29, 74, 80, 48]","[3, 76, 97, 33, 20, 43, 29, 74, 80, 48]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0075_clip.pkl
76,clip,success,"[77, 38, 83, 95, 24, 35, 12, 54, 86, 55]","[77, 38, 83, 95, 24, 35, 12, 54, 86, 55]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0076_clip.pkl
77,clip,success,"[86, 97, 36, 83, 7, 56, 31, 78, 29, 17]","[86, 97, 36, 83, 7, 56, 31, 78, 29, 17]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0077_clip.pkl
78,clip,success,"[35, 69, 26, 87, 22, 85, 70, 58, 30, 73]","[35, 69, 26, 87, 22, 85, 70, 58, 30, 73]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0078_clip.pkl
79,clip,success,"[82, 96, 21, 62, 30, 83, 33, 88, 6, 40]","[82, 96, 21, 62, 30, 83, 33, 88, 6, 40]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0079_clip.pkl
80,clip,success,"[61, 2, 80, 26, 0, 92, 73, 27, 81, 55]","[61, 2, 80, 26, 0, 92, 73, 27, 81, 55]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0080_clip.pkl
81,clip,success,"[30, 52, 7, 43, 1, 45, 75, 33, 37, 18]","[30, 52, 7, 43, 1, 45, 75, 33, 37, 18]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0081_clip.pkl
82,clip,success,"[65, 8, 82, 26, 6, 72, 15, 0, 78, 44]","[65, 8, 82, 26, 6, 72, 15, 0, 78, 44]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0082_clip.pkl
83,clip,success,"[18, 74, 58, 24, 78, 8, 26, 60, 51, 2]","[18, 74, 58, 24, 78, 8, 26, 60, 51, 2]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0083_clip.pkl
84,clip,success,"[63, 67, 50, 2, 24, 22, 84, 8, 18, 92]","[63, 67, 50, 2, 24, 22, 84, 8, 18, 92]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0084_clip.pkl
85,clip,success,"[79, 96, 32, 47, 6, 82, 12, 34, 2, 69]","[79, 96, 32, 47, 6, 82, 12, 34, 2, 69]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0085_clip.pkl
86,clip,success,"[44, 47, 20, 45, 73, 55, 30, 39, 92, 93]","[44, 47, 20, 45, 73, 55, 30, 39, 92, 93]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0086_clip.pkl
87,clip,success,"[97, 34, 32, 12, 10, 76, 17, 39, 16, 24]","[97, 34, 32, 12, 10, 76, 17, 39, 16, 24]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0087_clip.pkl
88,clip,success,"[61, 6, 75, 34, 88, 33, 17, 77, 36, 15]","[61, 6, 75, 34, 88, 33, 17, 77, 36, 15]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0088_clip.pkl
89,clip,success,"[32, 6, 26, 84, 76, 38, 73, 74, 13, 5]","[32, 6, 26, 84, 76, 38, 73, 74, 13, 5]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0089_clip.pkl
90,clip,success,"[49, 81, 52, 84, 70, 89, 87, 61, 72, 9]","[49, 81, 52, 84, 70, 89, 87, 61, 72, 9]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0090_clip.pkl
91,clip,success,"[68, 73, 50, 53, 23, 77, 99, 65, 88, 55]","[68, 73, 50, 53, 23, 77, 99, 65, 88, 55]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0091_clip.pkl
92,clip,success,"[0, 29, 81, 84, 44, 37, 67, 8, 34, 22]","[0, 29, 81, 84, 44, 37, 67, 8, 34, 22]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0092_clip.pkl
93,clip,success,"[58, 85, 12, 29, 70, 48, 50, 62, 20, 31]","[58, 85, 12, 29, 70, 48, 50, 62, 20, 31]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0093_clip.pkl
94,clip,success,"[31, 62, 65, 38, 51, 96, 28, 9, 36, 89]","[31, 62, 65, 38, 51, 96, 28, 9, 36, 89]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_17.31.20_clip_True_no-noise_reba/agg_records/pkl/round_0094_clip.pkl
