epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
11,apra,success,"[2, 32, 63, 50, 35, 21, 79, 66, 30, 97]","[50, 21, 79, 66, 30]","[2, 32, 63, 35, 97]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0011_apra.pkl
12,apra,success,"[2, 35, 94, 63, 26, 87, 84, 58, 60, 5]","[94, 63, 87, 84, 60, 5]","[2, 35, 26, 58]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0012_apra.pkl
13,apra,success,"[4, 94, 75, 13, 7, 67, 96, 2, 38, 15]","[94, 75, 13, 7, 67, 38]","[4, 96, 2, 15]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0013_apra.pkl
14,apra,success,"[1, 40, 98, 9, 16, 5, 34, 69, 43, 57]","[98, 9, 5, 34, 69, 43, 57]","[1, 40, 16]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0014_apra.pkl
15,apra,success,"[2, 13, 93, 90, 45, 87, 72, 43, 48, 25]","[90, 45, 87, 43, 25]","[2, 13, 93, 72, 48]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0015_apra.pkl
16,apra,success,"[2, 5, 57, 48, 53, 6, 20, 31, 16, 7]","[57, 48, 53, 6, 31, 16]","[2, 5, 20, 7]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0016_apra.pkl
17,apra,success,"[3, 53, 81, 42, 36, 58, 94, 47, 66, 60]","[81, 42, 36, 58, 94, 66, 60]","[3, 53, 47]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0017_apra.pkl
18,apra,success,"[1, 90, 3, 33, 8, 21, 45, 49, 6, 38]","[90, 21, 45, 49, 6, 38]","[1, 3, 33, 8]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0018_apra.pkl
19,apra,success,"[2, 27, 66, 71, 81, 13, 63, 93, 53, 60]","[13, 63, 93, 53]","[2, 27, 66, 71, 81, 60]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0019_apra.pkl
20,apra,success,"[0, 88, 27, 56, 80, 3, 51, 89, 14, 41]","[56, 80, 89, 14]","[0, 88, 27, 3, 51, 41]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0020_apra.pkl
21,apra,success,"[1, 81, 84, 15, 89, 53, 73, 36, 29, 43]","[89, 53, 29, 43]","[1, 81, 84, 15, 73, 36]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0021_apra.pkl
22,apra,success,"[2, 18, 53, 15, 41, 16, 4, 57, 1, 95]","[18, 53, 15, 16, 57, 95]","[2, 41, 4, 1]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0022_apra.pkl
23,apra,success,"[3, 32, 41, 56, 4, 5, 50, 83, 24, 43]","[32, 56, 50, 83, 24, 43]","[3, 41, 4, 5]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0023_apra.pkl
24,apra,success,"[3, 89, 21, 15, 26, 35, 54, 98, 12, 51]","[89, 21, 15, 35, 54, 98, 12, 51]","[3, 26]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0024_apra.pkl
25,apra,success,"[0, 72, 77, 85, 33, 32, 58, 99, 39, 71]","[72, 77, 58, 99]","[0, 85, 33, 32, 39, 71]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0025_apra.pkl
26,apra,success,"[1, 28, 37, 92, 4, 44, 5, 71, 95, 15]","[28, 37, 92, 44, 5, 95, 15]","[1, 4, 71]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0026_apra.pkl
27,apra,success,"[2, 56, 58, 55, 34, 19, 65, 15, 20, 91]","[58, 55, 34, 19, 65, 15, 91]","[2, 56, 20]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0027_apra.pkl
28,apra,success,"[3, 48, 54, 88, 46, 64, 92, 16, 98, 51]","[54, 46, 64, 92, 16, 98]","[3, 48, 88, 51]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0028_apra.pkl
29,apra,success,"[1, 29, 3, 61, 19, 35, 94, 71, 63, 50]","[29, 61, 19, 35, 94, 63, 50]","[1, 3, 71]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0029_apra.pkl
30,apra,success,"[1, 87, 82, 61, 66, 68, 46, 73, 70, 16]","[82, 61, 66, 46, 70, 16]","[1, 87, 68, 73]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0030_apra.pkl
31,apra,success,"[0, 69, 27, 79, 95, 78, 91, 97, 45, 44]","[79, 95, 78, 91, 97, 45, 44]","[0, 69, 27]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0031_apra.pkl
32,apra,success,"[0, 83, 37, 90, 32, 80, 10, 4, 96, 28]","[90, 32, 80, 10, 28]","[0, 83, 37, 4, 96]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0032_apra.pkl
33,apra,success,"[2, 32, 95, 60, 72, 23, 51, 3, 11, 83]","[95, 60, 72, 23, 11, 83]","[2, 32, 51, 3]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0033_apra.pkl
34,apra,success,"[2, 58, 87, 44, 7, 22, 14, 85, 67, 68]","[87, 44, 7, 22, 14, 85, 67]","[2, 58, 68]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0034_apra.pkl
35,apra,success,"[4, 40, 58, 97, 61, 8, 50, 74, 90, 93]","[58, 97, 61, 50, 90, 93]","[4, 40, 8, 74]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0035_apra.pkl
36,apra,success,"[3, 96, 11, 29, 74, 42, 80, 92, 38, 82]","[11, 29, 42, 80, 92, 38, 82]","[3, 96, 74]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0036_apra.pkl
37,apra,success,"[2, 38, 99, 73, 80, 64, 87, 60, 11, 91]","[80, 64, 87, 60, 11, 91]","[2, 38, 99, 73]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0037_apra.pkl
38,apra,success,"[2, 75, 99, 97, 98, 6, 73, 90, 51, 57]","[99, 97, 6, 73, 90, 57]","[2, 75, 98, 51]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0038_apra.pkl
39,apra,success,"[0, 59, 16, 76, 60, 20, 96, 43, 9, 24]","[16, 60, 20, 43, 9, 24]","[0, 59, 76, 96]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0039_apra.pkl
40,apra,success,"[2, 0, 61, 62, 10, 81, 88, 24, 66, 4]","[61, 10, 81, 88, 24, 66]","[2, 0, 62, 4]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0040_apra.pkl
41,apra,success,"[1, 45, 97, 26, 50, 74, 48, 92, 19, 47]","[97, 74, 92]","[1, 45, 26, 50, 48, 19, 47]",10,3,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0041_apra.pkl
42,apra,success,"[4, 90, 82, 78, 27, 85, 52, 86, 31, 14]","[82, 78, 52, 86, 31, 14]","[4, 90, 27, 85]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0042_apra.pkl
43,apra,success,"[2, 87, 10, 50, 34, 8, 58, 66, 60, 95]","[10, 50, 34, 58, 66, 60, 95]","[2, 87, 8]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0043_apra.pkl
44,apra,success,"[0, 43, 47, 39, 67, 76, 75, 92, 99, 5]","[43, 47, 39, 67, 75, 92, 99, 5]","[0, 76]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0044_apra.pkl
45,apra,success,"[0, 21, 9, 32, 56, 98, 70, 69, 37, 10]","[9, 32, 56, 69]","[0, 21, 98, 70, 37, 10]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0045_apra.pkl
46,apra,success,"[4, 42, 72, 63, 86, 3, 56, 25, 0, 20]","[42, 63, 25, 20]","[4, 72, 86, 3, 56, 0]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0046_apra.pkl
47,apra,success,"[2, 87, 47, 42, 5, 59, 88, 20, 67, 32]","[42, 5, 59, 20, 67, 32]","[2, 87, 47, 88]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0047_apra.pkl
48,apra,success,"[4, 63, 34, 33, 64, 56, 11, 76, 28, 58]","[34, 64, 56, 11, 28, 58]","[4, 63, 33, 76]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0048_apra.pkl
49,apra,success,"[4, 10, 45, 0, 24, 28, 63, 38, 27, 71]","[10, 45, 24, 28, 63, 38, 27]","[4, 0, 71]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0049_apra.pkl
50,apra,success,"[3, 49, 2, 74, 69, 97, 95, 41, 75, 15]","[69, 97, 95, 75, 15]","[3, 49, 2, 74, 41]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0050_apra.pkl
51,apra,success,"[2, 34, 93, 77, 50, 9, 56, 32, 73, 41]","[77, 50, 9, 56, 32, 73]","[2, 34, 93, 41]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0051_apra.pkl
52,apra,success,"[3, 76, 86, 69, 29, 17, 94, 24, 77, 6]","[69, 17, 94, 77]","[3, 76, 86, 29, 24, 6]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0052_apra.pkl
53,apra,success,"[0, 18, 25, 79, 30, 32, 8, 98, 53, 44]","[25, 79, 30, 32, 98]","[0, 18, 8, 53, 44]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0053_apra.pkl
54,apra,success,"[3, 25, 60, 55, 32, 7, 76, 61, 59, 29]","[60, 55, 32, 7, 61, 29]","[3, 25, 76, 59]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0054_apra.pkl
55,apra,success,"[3, 79, 30, 91, 24, 89, 19, 52, 46, 58]","[91, 24, 89, 19, 46, 58]","[3, 79, 30, 52]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0055_apra.pkl
56,apra,success,"[0, 65, 86, 39, 1, 64, 43, 92, 41, 98]","[65, 86, 39, 43, 92, 98]","[0, 1, 64, 41]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0056_apra.pkl
57,apra,success,"[4, 14, 41, 50, 71, 32, 58, 3, 24, 62]","[14, 41, 50, 32, 58, 24, 62]","[4, 71, 3]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0057_apra.pkl
58,apra,success,"[4, 27, 55, 98, 67, 16, 57, 21, 26, 69]","[55, 16, 57, 21, 69]","[4, 27, 98, 67, 26]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0058_apra.pkl
59,apra,success,"[4, 95, 65, 71, 9, 3, 81, 70, 41, 42]","[95, 65, 9, 81, 70, 41, 42]","[4, 71, 3]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0059_apra.pkl
60,apra,success,"[4, 86, 16, 55, 99, 88, 15, 12, 44, 82]","[16, 55, 99, 88, 15, 12, 82]","[4, 86, 44]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0060_apra.pkl
61,apra,success,"[3, 40, 78, 80, 31, 43, 56, 84, 45, 95]","[78, 31, 45, 95]","[3, 40, 80, 43, 56, 84]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0061_apra.pkl
62,apra,success,"[2, 35, 83, 82, 79, 81, 91, 53, 52, 90]","[83, 82, 79, 81, 91, 53, 90]","[2, 35, 52]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0062_apra.pkl
63,apra,success,"[3, 27, 10, 64, 1, 76, 65, 15, 51, 53]","[27, 10, 64, 65, 15, 53]","[3, 1, 76, 51]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0063_apra.pkl
64,apra,success,"[1, 45, 29, 54, 14, 17, 57, 52, 76, 65]","[54, 14, 17, 57, 52, 65]","[1, 45, 29, 76]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0064_apra.pkl
65,apra,success,"[0, 36, 23, 49, 11, 34, 99, 33, 58, 12]","[23, 11, 99, 12]","[0, 36, 49, 34, 33, 58]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0065_apra.pkl
66,apra,success,"[4, 65, 63, 55, 18, 2, 78, 25, 71, 57]","[65, 63, 55, 18, 78, 25, 57]","[4, 2, 71]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.17_apra_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0066_apra.pkl
