epoch,method,stage,selected,rejected,human
14,foolsgold,foolsgold,"[1, 40, 98, 9, 16, 5, 34, 69, 43, 57]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""40"": 1.0, ""98"": 1.0, ""9"": 1.0, ""16"": 1.0, ""5"": 1.0, ""34"": 1.0, ""69"": 1.0, ""43"": 1.0, ""57"": 1.0}}"
15,foolsgold,foolsgold,"[2, 13, 93, 90, 45, 87, 72, 43, 48, 25]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""13"": 1.0, ""93"": 1.0, ""90"": 1.0, ""45"": 1.0, ""87"": 1.0, ""72"": 1.0, ""43"": 1.0, ""48"": 1.0, ""25"": 1.0}}"
16,foolsgold,foolsgold,"[2, 5, 57, 48, 53, 6, 20, 31, 16, 7]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""5"": 1.0, ""57"": 1.0, ""48"": 1.0, ""53"": 1.0, ""6"": 1.0, ""20"": 0.6065077402338395, ""31"": 1.0, ""16"": 1.0, ""7"": 0.6065077402338395}}"
17,foolsgold,foolsgold,"[3, 53, 81, 42, 36, 58, 94, 47, 66, 60]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""53"": 1.0, ""81"": 1.0, ""42"": 1.0, ""36"": 1.0, ""58"": 1.0, ""94"": 1.0, ""47"": 1.0, ""66"": 1.0, ""60"": 1.0}}"
18,foolsgold,foolsgold,"[1, 90, 3, 33, 8, 21, 45, 49, 6, 38]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.3264804517930393, ""90"": 1.0, ""3"": 0.3264804517930393, ""33"": 1.0, ""8"": 1.0, ""21"": 1.0, ""45"": 1.0, ""49"": 1.0, ""6"": 1.0, ""38"": 1.0}}"
19,foolsgold,foolsgold,"[2, 27, 66, 71, 81, 13, 63, 93, 53, 60]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""27"": 1.0, ""66"": 1.0, ""71"": 1.0, ""81"": 1.0, ""13"": 1.0, ""63"": 1.0, ""93"": 1.0, ""53"": 1.0, ""60"": 1.0}}"
20,foolsgold,foolsgold,"[0, 88, 27, 56, 80, 3, 51, 89, 14, 41]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.17022104152616707, ""88"": 1.0, ""27"": 1.0, ""56"": 1.0, ""80"": 1.0, ""3"": 0.17022104152616707, ""51"": 1.0, ""89"": 1.0, ""14"": 1.0, ""41"": 1.0}}"
21,foolsgold,foolsgold,"[1, 81, 84, 15, 89, 53, 73, 36, 29, 43]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""81"": 1.0, ""84"": 1.0, ""15"": 1.0, ""89"": 1.0, ""53"": 1.0, ""73"": 1.0, ""36"": 1.0, ""29"": 1.0, ""43"": 1.0}}"
22,foolsgold,foolsgold,"[2, 18, 53, 15, 41, 16, 4, 57, 1, 95]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""18"": 1.0, ""53"": 1.0, ""15"": 1.0, ""41"": 1.0, ""16"": 1.0, ""4"": 1.0, ""57"": 1.0, ""1"": 1.0, ""95"": 1.0}}"
23,foolsgold,foolsgold,"[3, 32, 41, 56, 4, 5, 50, 83, 24, 43]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""32"": 1.0, ""41"": 1.0, ""56"": 1.0, ""4"": 1.0, ""5"": 1.0, ""50"": 1.0, ""83"": 1.0, ""24"": 1.0, ""43"": 1.0}}"
24,foolsgold,foolsgold,"[3, 89, 21, 15, 26, 35, 54, 98, 12, 51]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""89"": 1.0, ""21"": 1.0, ""15"": 1.0, ""26"": 1.0, ""35"": 1.0, ""54"": 1.0, ""98"": 1.0, ""12"": 1.0, ""51"": 1.0}}"
25,foolsgold,foolsgold,"[0, 72, 77, 85, 33, 32, 58, 99, 39, 71]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""72"": 0.4499133384932057, ""77"": 1.0, ""85"": 1.0, ""33"": 1.0, ""32"": 1.0, ""58"": 1.0, ""99"": 0.4499133384932057, ""39"": 1.0, ""71"": 1.0}}"
26,foolsgold,foolsgold,"[1, 28, 37, 92, 4, 44, 5, 71, 95, 15]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""28"": 1.0, ""37"": 1.0, ""92"": 1.0, ""4"": 1.0, ""44"": 1.0, ""5"": 1.0, ""71"": 1.0, ""95"": 1.0, ""15"": 1.0}}"
27,foolsgold,foolsgold,"[2, 56, 58, 55, 34, 19, 65, 15, 20, 91]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""56"": 1.0, ""58"": 1.0, ""55"": 1.0, ""34"": 1.0, ""19"": 1.0, ""65"": 1.0, ""15"": 1.0, ""20"": 1.0, ""91"": 1.0}}"
28,foolsgold,foolsgold,"[3, 48, 54, 88, 46, 64, 92, 16, 98, 51]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""48"": 1.0, ""54"": 1.0, ""88"": 1.0, ""46"": 1.0, ""64"": 1.0, ""92"": 1.0, ""16"": 1.0, ""98"": 1.0, ""51"": 1.0}}"
29,foolsgold,foolsgold,"[1, 29, 3, 61, 19, 35, 94, 71, 63, 50]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.4337950613358329, ""29"": 1.0, ""3"": 0.4337950613358329, ""61"": 1.0, ""19"": 1.0, ""35"": 1.0, ""94"": 1.0, ""71"": 1.0, ""63"": 1.0, ""50"": 1.0}}"
30,foolsgold,foolsgold,"[1, 87, 82, 61, 66, 68, 46, 73, 70, 16]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""87"": 1.0, ""82"": 1.0, ""61"": 1.0, ""66"": 1.0, ""68"": 1.0, ""46"": 1.0, ""73"": 1.0, ""70"": 1.0, ""16"": 1.0}}"
31,foolsgold,foolsgold,"[0, 69, 27, 79, 95, 78, 91, 97, 45, 44]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""69"": 1.0, ""27"": 1.0, ""79"": 1.0, ""95"": 1.0, ""78"": 1.0, ""91"": 1.0, ""97"": 1.0, ""45"": 1.0, ""44"": 1.0}}"
32,foolsgold,foolsgold,"[0, 83, 37, 90, 32, 80, 10, 4, 96, 28]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""83"": 1.0, ""37"": 1.0, ""90"": 1.0, ""32"": 1.0, ""80"": 1.0, ""10"": 1.0, ""4"": 1.0, ""96"": 1.0, ""28"": 1.0}}"
33,foolsgold,foolsgold,"[2, 32, 95, 60, 72, 23, 51, 3, 11, 83]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""32"": 1.0, ""95"": 1.0, ""60"": 1.0, ""72"": 1.0, ""23"": 1.0, ""51"": 1.0, ""3"": 1.0, ""11"": 1.0, ""83"": 1.0}}"
34,foolsgold,foolsgold,"[2, 58, 87, 44, 7, 22, 14, 85, 67, 68]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""58"": 1.0, ""87"": 1.0, ""44"": 1.0, ""7"": 1.0, ""22"": 1.0, ""14"": 1.0, ""85"": 1.0, ""67"": 1.0, ""68"": 1.0}}"
35,foolsgold,foolsgold,"[4, 40, 58, 97, 61, 8, 50, 74, 90, 93]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""40"": 1.0, ""58"": 1.0, ""97"": 1.0, ""61"": 1.0, ""8"": 1.0, ""50"": 1.0, ""74"": 1.0, ""90"": 1.0, ""93"": 1.0}}"
36,foolsgold,foolsgold,"[3, 96, 11, 29, 74, 42, 80, 92, 38, 82]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""96"": 1.0, ""11"": 1.0, ""29"": 1.0, ""74"": 1.0, ""42"": 1.0, ""80"": 0.8885350926701321, ""92"": 1.0, ""38"": 1.0, ""82"": 0.8885350926701321}}"
37,foolsgold,foolsgold,"[2, 38, 99, 73, 80, 64, 87, 60, 11, 91]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""38"": 1.0, ""99"": 1.0, ""73"": 1.0, ""80"": 1.0, ""64"": 1.0, ""87"": 1.0, ""60"": 1.0, ""11"": 1.0, ""91"": 1.0}}"
38,foolsgold,foolsgold,"[2, 75, 99, 97, 98, 6, 73, 90, 51, 57]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""75"": 1.0, ""99"": 1.0, ""97"": 1.0, ""98"": 1.0, ""6"": 1.0, ""73"": 1.0, ""90"": 1.0, ""51"": 1.0, ""57"": 1.0}}"
39,foolsgold,foolsgold,"[0, 59, 16, 76, 60, 20, 96, 43, 9, 24]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""59"": 0.1153038925069953, ""16"": 1.0, ""76"": 0.1153038925069953, ""60"": 1.0, ""20"": 1.0, ""96"": 1.0, ""43"": 1.0, ""9"": 1.0, ""24"": 1.0}}"
40,foolsgold,foolsgold,"[2, 0, 61, 62, 10, 81, 88, 24, 66, 4]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""0"": 1.0, ""61"": 1.0, ""62"": 1.0, ""10"": 1.0, ""81"": 1.0, ""88"": 1.0, ""24"": 1.0, ""66"": 1.0, ""4"": 1.0}}"
41,foolsgold,foolsgold,"[1, 45, 97, 26, 50, 74, 48, 92, 19, 47]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""45"": 1.0, ""97"": 1.0, ""26"": 1.0, ""50"": 1.0, ""74"": 1.0, ""48"": 1.0, ""92"": 1.0, ""19"": 1.0, ""47"": 1.0}}"
42,foolsgold,foolsgold,"[4, 90, 82, 78, 27, 85, 52, 86, 31, 14]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""90"": 1.0, ""82"": 1.0, ""78"": 1.0, ""27"": 1.0, ""85"": 1.0, ""52"": 1.0, ""86"": 1.0, ""31"": 1.0, ""14"": 1.0}}"
43,foolsgold,foolsgold,"[2, 87, 10, 50, 34, 8, 58, 66, 60, 95]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""87"": 1.0, ""10"": 1.0, ""50"": 0.9967257516220069, ""34"": 1.0, ""8"": 1.0, ""58"": 1.0, ""66"": 1.0, ""60"": 0.9967257516220069, ""95"": 1.0}}"
44,foolsgold,foolsgold,"[0, 43, 47, 39, 67, 76, 75, 92, 99, 5]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""43"": 1.0, ""47"": 1.0, ""39"": 1.0, ""67"": 1.0, ""76"": 1.0, ""75"": 1.0, ""92"": 1.0, ""99"": 1.0, ""5"": 1.0}}"
45,foolsgold,foolsgold,"[0, 21, 9, 32, 56, 98, 70, 69, 37, 10]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""21"": 1.0, ""9"": 1.0, ""32"": 1.0, ""56"": 1.0, ""98"": 1.0, ""70"": 1.0, ""69"": 1.0, ""37"": 1.0, ""10"": 1.0}}"
46,foolsgold,foolsgold,"[4, 42, 72, 63, 86, 3, 56, 25, 0, 20]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""42"": 1.0, ""72"": 0.7287219422668904, ""63"": 1.0, ""86"": 1.0, ""3"": 0.3791898715303835, ""56"": 1.0, ""25"": 1.0, ""0"": 0.3791898715303835, ""20"": 0.7287219422668904}}"
47,foolsgold,foolsgold,"[2, 87, 47, 42, 5, 59, 88, 20, 67, 32]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""87"": 1.0, ""47"": 1.0, ""42"": 1.0, ""5"": 1.0, ""59"": 1.0, ""88"": 1.0, ""20"": 1.0, ""67"": 1.0, ""32"": 1.0}}"
48,foolsgold,foolsgold,"[4, 63, 34, 33, 64, 56, 11, 76, 28, 58]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""63"": 1.0, ""34"": 1.0, ""33"": 1.0, ""64"": 1.0, ""56"": 1.0, ""11"": 1.0, ""76"": 1.0, ""28"": 1.0, ""58"": 1.0}}"
49,foolsgold,foolsgold,"[4, 10, 45, 0, 24, 28, 63, 38, 27, 71]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""10"": 1.0, ""45"": 1.0, ""0"": 1.0, ""24"": 1.0, ""28"": 1.0, ""63"": 1.0, ""38"": 1.0, ""27"": 1.0, ""71"": 1.0}}"
50,foolsgold,foolsgold,"[3, 49, 2, 74, 69, 97, 95, 41, 75, 15]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""49"": 1.0, ""2"": 1.0, ""74"": 1.0, ""69"": 1.0, ""97"": 1.0, ""95"": 1.0, ""41"": 1.0, ""75"": 1.0, ""15"": 1.0}}"
51,foolsgold,foolsgold,"[2, 34, 93, 77, 50, 9, 56, 32, 73, 41]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""34"": 1.0, ""93"": 1.0, ""77"": 1.0, ""50"": 1.0, ""9"": 1.0, ""56"": 1.0, ""32"": 1.0, ""73"": 1.0, ""41"": 1.0}}"
52,foolsgold,foolsgold,"[3, 76, 86, 69, 29, 17, 94, 24, 77, 6]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""76"": 1.0, ""86"": 1.0, ""69"": 1.0, ""29"": 1.0, ""17"": 1.0, ""94"": 1.0, ""24"": 1.0, ""77"": 1.0, ""6"": 1.0}}"
53,foolsgold,foolsgold,"[0, 18, 25, 79, 30, 32, 8, 98, 53, 44]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""18"": 1.0, ""25"": 1.0, ""79"": 1.0, ""30"": 1.0, ""32"": 1.0, ""8"": 1.0, ""98"": 1.0, ""53"": 1.0, ""44"": 1.0}}"
54,foolsgold,foolsgold,"[3, 25, 60, 55, 32, 7, 76, 61, 59, 29]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""25"": 1.0, ""60"": 1.0, ""55"": 1.0, ""32"": 1.0, ""7"": 1.0, ""76"": 0.22216271582996083, ""61"": 1.0, ""59"": 0.22216271582996083, ""29"": 1.0}}"
55,foolsgold,foolsgold,"[3, 79, 30, 91, 24, 89, 19, 52, 46, 58]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""79"": 1.0, ""30"": 1.0, ""91"": 1.0, ""24"": 1.0, ""89"": 1.0, ""19"": 1.0, ""52"": 1.0, ""46"": 1.0, ""58"": 1.0}}"
56,foolsgold,foolsgold,"[0, 65, 86, 39, 1, 64, 43, 92, 41, 98]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.6543268195847265, ""65"": 1.0, ""86"": 1.0, ""39"": 1.0, ""1"": 0.6543268195847265, ""64"": 1.0, ""43"": 1.0, ""92"": 1.0, ""41"": 1.0, ""98"": 1.0}}"
57,foolsgold,foolsgold,"[4, 14, 41, 50, 71, 32, 58, 3, 24, 62]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""14"": 1.0, ""41"": 1.0, ""50"": 1.0, ""71"": 1.0, ""32"": 1.0, ""58"": 1.0, ""3"": 1.0, ""24"": 1.0, ""62"": 1.0}}"
58,foolsgold,foolsgold,"[4, 27, 55, 98, 67, 16, 57, 21, 26, 69]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""27"": 1.0, ""55"": 1.0, ""98"": 1.0, ""67"": 1.0, ""16"": 1.0, ""57"": 1.0, ""21"": 1.0, ""26"": 1.0, ""69"": 1.0}}"
59,foolsgold,foolsgold,"[4, 95, 65, 71, 9, 3, 81, 70, 41, 42]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""95"": 1.0, ""65"": 1.0, ""71"": 1.0, ""9"": 1.0, ""3"": 1.0, ""81"": 1.0, ""70"": 1.0, ""41"": 1.0, ""42"": 1.0}}"
60,foolsgold,foolsgold,"[4, 86, 16, 55, 99, 88, 15, 12, 44, 82]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""86"": 1.0, ""16"": 1.0, ""55"": 1.0, ""99"": 1.0, ""88"": 1.0, ""15"": 1.0, ""12"": 1.0, ""44"": 1.0, ""82"": 1.0}}"
61,foolsgold,foolsgold,"[3, 40, 78, 80, 31, 43, 56, 84, 45, 95]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""40"": 1.0, ""78"": 1.0, ""80"": 1.0, ""31"": 1.0, ""43"": 1.0, ""56"": 1.0, ""84"": 1.0, ""45"": 1.0, ""95"": 1.0}}"
62,foolsgold,foolsgold,"[2, 35, 83, 82, 79, 81, 91, 53, 52, 90]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""35"": 1.0, ""83"": 1.0, ""82"": 1.0, ""79"": 1.0, ""81"": 1.0, ""91"": 1.0, ""53"": 1.0, ""52"": 1.0, ""90"": 1.0}}"
63,foolsgold,foolsgold,"[3, 27, 10, 64, 1, 76, 65, 15, 51, 53]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.5469140675298337, ""27"": 1.0, ""10"": 1.0, ""64"": 1.0, ""1"": 0.5469140675298337, ""76"": 1.0, ""65"": 1.0, ""15"": 1.0, ""51"": 1.0, ""53"": 1.0}}"
64,foolsgold,foolsgold,"[1, 45, 29, 54, 14, 17, 57, 52, 76, 65]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""45"": 1.0, ""29"": 1.0, ""54"": 1.0, ""14"": 1.0, ""17"": 1.0, ""57"": 1.0, ""52"": 1.0, ""76"": 1.0, ""65"": 1.0}}"
65,foolsgold,foolsgold,"[0, 36, 23, 49, 11, 34, 99, 33, 58, 12]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""36"": 1.0, ""23"": 1.0, ""49"": 1.0, ""11"": 1.0, ""34"": 1.0, ""99"": 1.0, ""33"": 1.0, ""58"": 1.0, ""12"": 1.0}}"
66,foolsgold,foolsgold,"[4, 65, 63, 55, 18, 2, 78, 25, 71, 57]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""65"": 1.0, ""63"": 1.0, ""55"": 1.0, ""18"": 1.0, ""2"": 1.0, ""78"": 1.0, ""25"": 1.0, ""71"": 1.0, ""57"": 1.0}}"
67,foolsgold,foolsgold,"[2, 44, 50, 12, 72, 26, 19, 56, 93, 20]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""44"": 1.0, ""50"": 1.0, ""12"": 1.0, ""72"": 0.7166922993517525, ""26"": 1.0, ""19"": 1.0, ""56"": 1.0, ""93"": 1.0, ""20"": 0.7166922993517525}}"
68,foolsgold,foolsgold,"[0, 57, 21, 61, 10, 20, 51, 25, 27, 40]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""57"": 1.0, ""21"": 1.0, ""61"": 1.0, ""10"": 1.0, ""20"": 1.0, ""51"": 1.0, ""25"": 1.0, ""27"": 1.0, ""40"": 1.0}}"
69,foolsgold,foolsgold,"[0, 75, 82, 38, 98, 50, 69, 58, 91, 59]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""75"": 1.0, ""82"": 1.0, ""38"": 1.0, ""98"": 1.0, ""50"": 1.0, ""69"": 1.0, ""58"": 1.0, ""91"": 1.0, ""59"": 1.0}}"
70,foolsgold,foolsgold,"[1, 98, 24, 5, 25, 10, 51, 16, 92, 27]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""98"": 1.0, ""24"": 1.0, ""5"": 1.0, ""25"": 1.0, ""10"": 1.0, ""51"": 1.0, ""16"": 1.0, ""92"": 1.0, ""27"": 1.0}}"
71,foolsgold,foolsgold,"[1, 69, 8, 16, 77, 29, 65, 68, 89, 95]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""69"": 1.0, ""8"": 1.0, ""16"": 1.0, ""77"": 1.0, ""29"": 1.0, ""65"": 1.0, ""68"": 1.0, ""89"": 1.0, ""95"": 1.0}}"
72,foolsgold,foolsgold,"[3, 46, 8, 38, 51, 5, 19, 53, 84, 23]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 1.0, ""46"": 1.0, ""8"": 1.0, ""38"": 1.0, ""51"": 1.0, ""5"": 1.0, ""19"": 1.0, ""53"": 1.0, ""84"": 1.0, ""23"": 1.0}}"
73,foolsgold,foolsgold,"[0, 51, 18, 91, 79, 68, 9, 5, 73, 62]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""51"": 1.0, ""18"": 1.0, ""91"": 1.0, ""79"": 1.0, ""68"": 1.0, ""9"": 1.0, ""5"": 1.0, ""73"": 1.0, ""62"": 1.0}}"
74,foolsgold,foolsgold,"[4, 2, 25, 80, 1, 78, 20, 3, 7, 44]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""2"": 1.0, ""25"": 1.0, ""80"": 1.0, ""1"": 0.5288350498499274, ""78"": 1.0, ""20"": 0.5881637838395457, ""3"": 0.5288350498499274, ""7"": 0.5881637838395457, ""44"": 1.0}}"
75,foolsgold,foolsgold,"[1, 20, 77, 27, 23, 18, 74, 59, 86, 87]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""20"": 1.0, ""77"": 1.0, ""27"": 1.0, ""23"": 1.0, ""18"": 1.0, ""74"": 1.0, ""59"": 1.0, ""86"": 1.0, ""87"": 1.0}}"
76,foolsgold,foolsgold,"[2, 97, 55, 28, 52, 53, 77, 67, 31, 62]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""97"": 1.0, ""55"": 1.0, ""28"": 1.0, ""52"": 1.0, ""53"": 1.0, ""77"": 1.0, ""67"": 1.0, ""31"": 1.0, ""62"": 1.0}}"
77,foolsgold,foolsgold,"[4, 91, 65, 0, 37, 25, 27, 31, 15, 97]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 1.0, ""91"": 1.0, ""65"": 1.0, ""0"": 1.0, ""37"": 1.0, ""25"": 1.0, ""27"": 1.0, ""31"": 1.0, ""15"": 1.0, ""97"": 1.0}}"
78,foolsgold,foolsgold,"[1, 98, 50, 52, 30, 15, 49, 13, 38, 7]",[],"{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""98"": 1.0, ""50"": 1.0, ""52"": 1.0, ""30"": 1.0, ""15"": 1.0, ""49"": 1.0, ""13"": 1.0, ""38"": 1.0, ""7"": 1.0}}"
