epoch,method,stage,selected,rejected,human
6,deepsight,deepsight_ensemble_cluster,"[3, 55, 44, 86, 53, 6, 52, 61, 62, 48]",[],"{""cosine_cluster"": [-1, 0, -1, 0, 1, 1, 0, 1, 0, -1], ""neup_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, -1, -1], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, -1], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
6,deepsight,deepsight_final_filter,"[3, 55, 44, 86, 53, 6, 52, 61, 62, 48]",[],"{""n_exceeds"": [3, 2, 8, 7, 7, 7, 8, 6, 3, 3], ""classification_boundary"": 3.25, ""identified_mals"": [1, 1, 0, 0, 0, 0, 0, 0, 1, 1], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": [0]}"
7,deepsight,deepsight_ensemble_cluster,"[2, 73, 46, 58, 32, 95, 97, 42, 38, 13]",[],"{""cosine_cluster"": [-1, 0, -1, -1, -1, -1, -1, 0, -1, 0], ""neup_cluster"": [0, -1, 0, 0, -1, -1, 0, 0, 0, 0], ""ddif_cluster"": [-1, -1, 0, 0, 0, -1, -1, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
7,deepsight,deepsight_final_filter,"[2, 73, 46, 58, 32, 95, 97, 42, 38, 13]",[],"{""n_exceeds"": [7, 3, 5, 10, 2, 4, 4, 8, 6, 5], ""classification_boundary"": 2.5, ""identified_mals"": [0, 0, 0, 0, 1, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
8,deepsight,deepsight_ensemble_cluster,"[0, 41, 96, 97, 82, 86, 57, 62, 85, 17]",[],"{""cosine_cluster"": [-1, -1, -1, 0, 0, 1, 0, 1, -1, 1], ""neup_cluster"": [-1, -1, 0, 0, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 1, 0, 0, 0, 0, 0, 0, 0, 0]}"
8,deepsight,deepsight_final_filter,"[0, 41, 96, 97, 82, 86, 57, 62, 85, 17]",[],"{""n_exceeds"": [1, 4, 7, 3, 5, 8, 8, 6, 8, 5], ""classification_boundary"": 2.75, ""identified_mals"": [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
9,deepsight,deepsight_ensemble_cluster,"[2, 1, 38, 6, 23, 43, 89, 96, 69, 84]",[],"{""cosine_cluster"": [-1, -1, 0, 0, 0, -1, 0, -1, -1, -1], ""neup_cluster"": [-1, 0, 0, 0, -1, 0, 0, 0, -1, 0], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, -1, 0], ""ensemble_cluster"": [0, 1, 0, 0, 1, 1, 0, 1, 1, 1]}"
9,deepsight,deepsight_final_filter,"[2, 38, 6, 89]","[1, 23, 43, 96, 69, 84]","{""n_exceeds"": [6, 2, 6, 7, 7, 9, 5, 8, 4, 3], ""classification_boundary"": 3.0, ""identified_mals"": [0, 1, 0, 0, 0, 0, 0, 0, 0, 1], ""clusters"": [0, 1, 0, 0, 1, 1, 0, 1, 1, 1], ""deleted_cluster_ids"": [1]}"
10,deepsight,deepsight_ensemble_cluster,"[4, 95, 65, 71, 9, 3, 81, 70, 41, 42]",[],"{""cosine_cluster"": [-1, -1, -1, 0, -1, -1, 0, -1, -1, 0], ""neup_cluster"": [-1, 0, 0, 0, 0, -1, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 1, 0, 0, 0, 0]}"
10,deepsight,deepsight_final_filter,"[4, 95, 65, 71, 9, 81, 70, 41, 42]",[3],"{""n_exceeds"": [3, 4, 8, 6, 9, 2, 6, 7, 6, 5], ""classification_boundary"": 3.0, ""identified_mals"": [1, 0, 0, 0, 0, 1, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 1, 0, 0, 0, 0], ""deleted_cluster_ids"": [1]}"
11,deepsight,deepsight_ensemble_cluster,"[4, 58, 20, 28, 44, 63, 65, 38, 97, 47]",[],"{""cosine_cluster"": [-1, -1, -1, -1, -1, 0, 0, 0, -1, -1], ""neup_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, -1, -1], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, -1, -1], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
11,deepsight,deepsight_final_filter,"[4, 58, 20, 28, 44, 63, 65, 38, 97, 47]",[],"{""n_exceeds"": [2, 7, 5, 4, 8, 3, 9, 5, 5, 4], ""classification_boundary"": 2.5, ""identified_mals"": [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
12,deepsight,deepsight_ensemble_cluster,"[3, 81, 20, 6, 68, 2, 37, 15, 11, 48]",[],"{""cosine_cluster"": [0, -1, 0, -1, -1, -1, 0, 0, -1, -1], ""neup_cluster"": [0, 0, 0, 0, 0, -1, 0, 0, 0, -1], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, -1], ""ensemble_cluster"": [0, 1, 0, 1, 1, 0, 0, 0, 1, 1]}"
12,deepsight,deepsight_final_filter,"[3, 81, 20, 6, 68, 2, 37, 15, 11, 48]",[],"{""n_exceeds"": [2, 6, 6, 8, 2, 6, 5, 8, 5, 3], ""classification_boundary"": 2.75, ""identified_mals"": [1, 0, 0, 0, 1, 0, 0, 0, 0, 0], ""clusters"": [0, 1, 0, 1, 1, 0, 0, 0, 1, 1], ""deleted_cluster_ids"": []}"
13,deepsight,deepsight_ensemble_cluster,"[0, 60, 95, 98, 39, 75, 32, 15, 52, 49]",[],"{""cosine_cluster"": [-1, -1, -1, 0, 0, 0, -1, -1, -1, -1], ""neup_cluster"": [-1, 0, -1, 0, 0, 0, -1, 0, 0, 0], ""ddif_cluster"": [-1, 0, -1, 0, 0, 0, -1, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
13,deepsight,deepsight_final_filter,"[0, 60, 95, 98, 39, 75, 32, 15, 52, 49]",[],"{""n_exceeds"": [1, 9, 4, 9, 9, 8, 2, 7, 7, 6], ""classification_boundary"": 3.5, ""identified_mals"": [1, 0, 0, 0, 0, 0, 1, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
14,deepsight,deepsight_ensemble_cluster,"[0, 67, 86, 16, 55, 99, 88, 15, 12, 44]",[],"{""cosine_cluster"": [0, -1, -1, -1, -1, -1, -1, 0, -1, 0], ""neup_cluster"": [-1, 0, 0, 0, 0, 0, -1, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, -1, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 1, 0, 0, 0]}"
14,deepsight,deepsight_final_filter,"[0, 67, 86, 16, 55, 99, 15, 12, 44]",[88],"{""n_exceeds"": [1, 7, 8, 10, 5, 7, 1, 8, 6, 7], ""classification_boundary"": 3.5, ""identified_mals"": [1, 0, 0, 0, 0, 0, 1, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 1, 0, 0, 0], ""deleted_cluster_ids"": [1]}"
15,deepsight,deepsight_ensemble_cluster,"[2, 81, 49, 56, 12, 30, 83, 37, 3, 91]",[],"{""cosine_cluster"": [-1, 0, 0, -1, 0, -1, 0, 0, 0, 0], ""neup_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, -1, 0, -1, 0, 0, 0, 0]}"
15,deepsight,deepsight_final_filter,"[2, 81, 49, 56, 12, 30, 83, 37, 3, 91]",[],"{""n_exceeds"": [5, 2, 7, 7, 6, 7, 5, 5, 4, 6], ""classification_boundary"": 2.75, ""identified_mals"": [0, 1, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, -1, 0, -1, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
16,deepsight,deepsight_ensemble_cluster,"[2, 57, 85, 84, 46, 6, 40, 43, 71, 39]",[],"{""cosine_cluster"": [-1, 0, 0, -1, -1, -1, -1, -1, 0, -1], ""neup_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
16,deepsight,deepsight_final_filter,"[2, 57, 85, 84, 46, 6, 40, 43, 71, 39]",[],"{""n_exceeds"": [5, 7, 3, 3, 4, 7, 7, 8, 4, 8], ""classification_boundary"": 3.0, ""identified_mals"": [0, 0, 1, 1, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
17,deepsight,deepsight_ensemble_cluster,"[0, 83, 71, 76, 18, 17, 81, 62, 3, 52]",[],"{""cosine_cluster"": [-1, 0, -1, -1, 0, 0, 0, 0, 0, 0], ""neup_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
17,deepsight,deepsight_final_filter,"[0, 83, 71, 76, 18, 17, 81, 62, 3, 52]",[],"{""n_exceeds"": [1, 5, 4, 10, 5, 6, 6, 3, 2, 8], ""classification_boundary"": 2.5, ""identified_mals"": [1, 0, 0, 0, 0, 0, 0, 0, 1, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
18,deepsight,deepsight_ensemble_cluster,"[4, 80, 88, 5, 84, 50, 40, 78, 31, 43]",[],"{""cosine_cluster"": [0, -1, 0, -1, -1, 0, -1, -1, 0, -1], ""neup_cluster"": [0, 0, -1, 0, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [0, 0, -1, 0, 0, 0, 0, 0, -1, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 1, 0]}"
18,deepsight,deepsight_final_filter,"[4, 80, 88, 5, 84, 50, 40, 78, 43]",[31],"{""n_exceeds"": [4, 7, 2, 9, 6, 8, 7, 6, 3, 9], ""classification_boundary"": 3.25, ""identified_mals"": [0, 0, 1, 0, 0, 0, 0, 0, 1, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], ""deleted_cluster_ids"": [1]}"
19,deepsight,deepsight_ensemble_cluster,"[3, 84, 45, 95, 90, 65, 6, 87, 29, 51]",[],"{""cosine_cluster"": [0, -1, 0, -1, 0, 0, 0, 0, 0, -1], ""neup_cluster"": [0, 0, 0, -1, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [0, 0, 0, -1, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
19,deepsight,deepsight_final_filter,"[3, 84, 45, 95, 90, 65, 6, 87, 29, 51]",[],"{""n_exceeds"": [3, 4, 8, 4, 10, 7, 7, 8, 7, 8], ""classification_boundary"": 3.5, ""identified_mals"": [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
20,deepsight,deepsight_ensemble_cluster,"[1, 72, 28, 52, 38, 63, 18, 22, 39, 47]",[],"{""cosine_cluster"": [-1, 0, 0, -1, -1, -1, -1, -1, -1, 0], ""neup_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, -1], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, -1, -1, 0, 0, 0, 0, 0, 0, 0]}"
20,deepsight,deepsight_final_filter,"[1, 72, 28, 52, 38, 63, 18, 22, 39, 47]",[],"{""n_exceeds"": [6, 4, 6, 9, 6, 6, 7, 9, 9, 4], ""classification_boundary"": 3.0, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, -1, -1, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
21,deepsight,deepsight_ensemble_cluster,"[2, 99, 66, 96, 13, 63, 5, 68, 94, 29]",[],"{""cosine_cluster"": [-1, -1, 0, -1, 0, -1, -1, 0, -1, -1], ""neup_cluster"": [0, -1, 0, 0, 0, 0, -1, 0, 0, 0], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [-1, 0, 0, -1, 0, -1, 1, 0, -1, -1]}"
21,deepsight,deepsight_final_filter,"[2, 99, 66, 96, 13, 63, 5, 68, 94, 29]",[],"{""n_exceeds"": [6, 7, 4, 8, 4, 5, 4, 5, 8, 7], ""classification_boundary"": 2.75, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [-1, 0, 0, -1, 0, -1, 1, 0, -1, -1], ""deleted_cluster_ids"": []}"
22,deepsight,deepsight_ensemble_cluster,"[1, 45, 9, 98, 99, 38, 83, 86, 24, 34]",[],"{""cosine_cluster"": [0, -1, 0, 0, -1, 0, 0, 0, 0, 0], ""neup_cluster"": [0, 0, 0, 0, -1, 0, 0, 0, -1, 0], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, -1, 0, 0, 0, 0, 0, 0, -1, 0]}"
22,deepsight,deepsight_final_filter,"[1, 9, 98, 99, 38, 83, 86, 34]","[45, 24]","{""n_exceeds"": [5, 8, 8, 9, 8, 6, 6, 8, 4, 9], ""classification_boundary"": 4.0, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], ""clusters"": [0, -1, 0, 0, 0, 0, 0, 0, -1, 0], ""deleted_cluster_ids"": [-1]}"
23,deepsight,deepsight_ensemble_cluster,"[2, 83, 82, 79, 81, 91, 53, 52, 90, 32]",[],"{""cosine_cluster"": [0, -1, -1, -1, -1, -1, 0, -1, 0, -1], ""neup_cluster"": [-1, 0, -1, 0, 0, 0, 0, 0, 0, -1], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, -1, 0, 0, 0, -1, 0, -1, -1]}"
23,deepsight,deepsight_final_filter,"[2, 83, 82, 79, 81, 91, 53, 52, 90, 32]",[],"{""n_exceeds"": [6, 5, 6, 9, 6, 7, 8, 8, 10, 3], ""classification_boundary"": 3.25, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 1], ""clusters"": [0, 0, -1, 0, 0, 0, -1, 0, -1, -1], ""deleted_cluster_ids"": []}"
24,deepsight,deepsight_ensemble_cluster,"[4, 5, 99, 6, 94, 34, 46, 28, 76, 91]",[],"{""cosine_cluster"": [-1, -1, -1, 0, 0, -1, 0, -1, -1, -1], ""neup_cluster"": [0, 0, 0, 0, 0, 0, -1, 0, 0, 0], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, -1, -1, 0, 0, 0, 0, 0]}"
24,deepsight,deepsight_final_filter,"[4, 5, 99, 6, 94, 34, 46, 28, 76, 91]",[],"{""n_exceeds"": [5, 5, 7, 7, 8, 8, 4, 3, 10, 7], ""classification_boundary"": 3.5, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 1, 0, 0], ""clusters"": [0, 0, 0, -1, -1, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
25,deepsight,deepsight_ensemble_cluster,"[4, 2, 35, 90, 93, 71, 98, 70, 95, 54]",[],"{""cosine_cluster"": [0, 1, 0, 0, -1, -1, -1, 1, 1, 1], ""neup_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, -1], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, -1, -1], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
25,deepsight,deepsight_final_filter,"[4, 2, 35, 90, 93, 71, 98, 70, 95, 54]",[],"{""n_exceeds"": [3, 6, 5, 9, 9, 6, 9, 8, 4, 2], ""classification_boundary"": 3.0, ""identified_mals"": [1, 0, 0, 0, 0, 0, 0, 0, 0, 1], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
26,deepsight,deepsight_ensemble_cluster,"[3, 81, 22, 41, 14, 39, 1, 88, 74, 49]",[],"{""cosine_cluster"": [-1, 0, -1, -1, 0, -1, -1, -1, -1, 0], ""neup_cluster"": [0, 0, 0, -1, 0, 0, 0, -1, 0, 0], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, -1, 0, 0], ""ensemble_cluster"": [1, 0, 1, 0, 0, 1, 1, 1, 1, 0]}"
26,deepsight,deepsight_final_filter,"[81, 41, 14, 49]","[3, 22, 39, 1, 88, 74]","{""n_exceeds"": [2, 6, 9, 6, 8, 10, 7, 1, 10, 8], ""classification_boundary"": 3.75, ""identified_mals"": [1, 0, 0, 0, 0, 0, 0, 1, 0, 0], ""clusters"": [1, 0, 1, 0, 0, 1, 1, 1, 1, 0], ""deleted_cluster_ids"": [1]}"
27,deepsight,deepsight_ensemble_cluster,"[0, 95, 57, 7, 73, 75, 65, 58, 27, 10]",[],"{""cosine_cluster"": [-1, -1, 0, -1, 0, 0, -1, -1, 0, 0], ""neup_cluster"": [-1, 0, 0, 0, -1, 0, 0, 0, 0, 0], ""ddif_cluster"": [-1, 0, 0, 0, -1, 0, 0, 0, 0, -1], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
27,deepsight,deepsight_final_filter,"[0, 95, 57, 7, 73, 75, 65, 58, 27, 10]",[],"{""n_exceeds"": [1, 5, 8, 4, 2, 9, 7, 8, 5, 2], ""classification_boundary"": 2.5, ""identified_mals"": [1, 0, 0, 0, 1, 0, 0, 0, 0, 1], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
28,deepsight,deepsight_ensemble_cluster,"[3, 1, 76, 65, 15, 51, 53, 69, 72, 14]",[],"{""cosine_cluster"": [0, 0, -1, 0, 0, 0, 0, 0, 0, -1], ""neup_cluster"": [0, 0, 0, 0, 0, -1, 0, 0, 0, 0], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]}"
28,deepsight,deepsight_final_filter,"[3, 1, 76, 65, 15, 51, 53, 69, 72, 14]",[],"{""n_exceeds"": [3, 3, 10, 6, 6, 5, 6, 4, 4, 8], ""classification_boundary"": 2.75, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1], ""deleted_cluster_ids"": []}"
29,deepsight,deepsight_ensemble_cluster,"[1, 3, 30, 81, 70, 38, 49, 78, 14, 87]",[],"{""cosine_cluster"": [0, 0, 1, 1, 0, 1, 1, 0, 1, 0], ""neup_cluster"": [0, -1, 0, 0, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [-1, 0, 0, 0, -1, 0, 0, -1, 0, -1]}"
29,deepsight,deepsight_final_filter,"[1, 3, 30, 81, 70, 38, 49, 78, 14, 87]",[],"{""n_exceeds"": [2, 3, 4, 6, 6, 6, 8, 6, 8, 8], ""classification_boundary"": 3.0, ""identified_mals"": [1, 1, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [-1, 0, 0, 0, -1, 0, 0, -1, 0, -1], ""deleted_cluster_ids"": []}"
30,deepsight,deepsight_ensemble_cluster,"[1, 71, 13, 47, 7, 49, 33, 42, 34, 53]",[],"{""cosine_cluster"": [-1, 0, 0, -1, -1, -1, -1, 0, 0, -1], ""neup_cluster"": [0, 0, 0, -1, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [0, 0, 0, -1, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
30,deepsight,deepsight_final_filter,"[1, 71, 13, 47, 7, 49, 33, 42, 34, 53]",[],"{""n_exceeds"": [3, 5, 6, 4, 4, 8, 10, 6, 9, 8], ""classification_boundary"": 3.0, ""identified_mals"": [1, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""deleted_cluster_ids"": []}"
31,deepsight,deepsight_ensemble_cluster,"[3, 20, 48, 57, 30, 15, 45, 29, 54, 14]",[],"{""cosine_cluster"": [0, 0, 0, -1, 0, 0, -1, 0, -1, -1], ""neup_cluster"": [0, 0, -1, 0, 0, 0, 0, 0, -1, 0], ""ddif_cluster"": [0, 0, -1, 0, 0, 0, 0, 0, -1, 0], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 1, 0]}"
31,deepsight,deepsight_final_filter,"[3, 20, 48, 57, 30, 15, 45, 29, 54, 14]",[],"{""n_exceeds"": [3, 3, 3, 8, 8, 6, 8, 6, 3, 9], ""classification_boundary"": 3.0, ""identified_mals"": [1, 1, 1, 0, 0, 0, 0, 0, 1, 0], ""clusters"": [0, 0, 0, 0, 0, 0, 0, 0, 1, 0], ""deleted_cluster_ids"": [0, 1]}"
32,deepsight,deepsight_ensemble_cluster,"[1, 57, 52, 76, 65, 58, 51, 23, 99, 21]",[],"{""cosine_cluster"": [-1, 0, -1, 0, -1, -1, 0, -1, -1, -1], ""neup_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ddif_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""ensemble_cluster"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]}"
32,deepsight,deepsight_final_filter,"[1, 57, 52, 76, 65, 58, 51, 23, 99, 21]",[],"{""n_exceeds"": [6, 8, 7, 10, 8, 9, 9, 6, 7, 7], ""classification_boundary"": 3.75, ""identified_mals"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0], ""clusters"": [-1, -1, -1, -1, -1, -1, -1, -1, -1, -1], ""deleted_cluster_ids"": []}"
33,deepsight,deepsight_ensemble_cluster,"[4, 46, 64, 96, 82, 75, 40, 63, 36, 47]",[],"{""cosine_cluster"": [-1, 0, 0, -1, -1, -1, -1, 0, -1, -1], ""neup_cluster"": [-1, 0, 0, -1, -1, 0, -1, 0, 0, -1], ""ddif_cluster"": [-1, 0, 0, 0, 0, 0, 0, 0, 0, -1], ""ensemble_cluster"": [0, 0, 0, 0, 0, 0, 0, 0, 0, 0]}"
