epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
8,foolsgold,success,"[87, 63, 42, 46, 69, 28, 65, 47, 43, 1]","[63, 46, 28, 65, 43, 1]","[87, 42, 69, 47]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0008_foolsgold.pkl
9,foolsgold,success,"[26, 36, 9, 37, 79, 66, 91, 95, 6, 15]","[36, 9, 79, 66, 91, 95, 6, 15]","[26, 37]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0009_foolsgold.pkl
10,foolsgold,success,"[64, 19, 99, 29, 61, 88, 46, 2, 12, 90]","[64, 99, 88]","[19, 29, 61, 46, 2, 12, 90]",10,3,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0010_foolsgold.pkl
11,foolsgold,success,"[33, 60, 83, 51, 71, 59, 96, 32, 8, 72]","[33, 60, 83, 51, 59, 96, 32, 8]","[71, 72]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0011_foolsgold.pkl
12,foolsgold,success,"[85, 89, 5, 69, 22, 4, 90, 7, 83, 37]","[85, 89, 5, 69, 4, 7, 83, 37]","[22, 90]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0012_foolsgold.pkl
13,foolsgold,success,"[48, 66, 90, 85, 13, 64, 99, 40, 81, 32]","[48, 66, 85, 13, 64, 99, 40, 81]","[90, 32]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0013_foolsgold.pkl
14,foolsgold,success,"[92, 45, 50, 59, 29, 9, 88, 0, 77, 2]","[50, 59, 29, 88, 0, 2]","[92, 45, 9, 77]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0014_foolsgold.pkl
15,foolsgold,success,"[44, 32, 35, 88, 41, 79, 22, 16, 98, 96]","[35, 88, 41, 16, 96]","[44, 32, 79, 22, 98]",10,5,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0015_foolsgold.pkl
16,foolsgold,success,"[43, 39, 76, 93, 51, 25, 4, 37, 58, 21]","[43, 76, 51, 4, 58, 21]","[39, 93, 25, 37]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0016_foolsgold.pkl
17,foolsgold,success,"[21, 28, 88, 76, 84, 43, 63, 11, 36, 72]","[21, 28, 88, 76, 84, 43, 11, 36]","[63, 72]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0017_foolsgold.pkl
18,foolsgold,success,"[81, 30, 98, 84, 10, 53, 2, 6, 88, 15]","[81, 30, 98, 10, 53, 6, 88, 15]","[84, 2]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0018_foolsgold.pkl
19,foolsgold,success,"[98, 67, 83, 12, 73, 44, 11, 74, 62, 75]","[67, 83, 12, 44, 11, 75]","[98, 73, 74, 62]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0019_foolsgold.pkl
20,foolsgold,success,"[17, 7, 47, 43, 6, 32, 72, 44, 97, 14]","[47, 43, 44, 97, 14]","[17, 7, 6, 32, 72]",10,5,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0020_foolsgold.pkl
21,foolsgold,success,"[21, 42, 88, 26, 86, 90, 3, 33, 61, 79]","[21, 88, 26, 86, 90, 3, 61, 79]","[42, 33]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0021_foolsgold.pkl
22,foolsgold,success,"[95, 12, 61, 37, 18, 28, 87, 99, 4, 6]","[95, 12, 61, 37, 28, 99, 4, 6]","[18, 87]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0022_foolsgold.pkl
23,foolsgold,success,"[97, 17, 72, 71, 31, 24, 64, 73, 19, 38]","[97, 31, 64, 73, 38]","[17, 72, 71, 24, 19]",10,5,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0023_foolsgold.pkl
24,foolsgold,success,"[93, 62, 84, 9, 52, 29, 25, 38, 94, 2]","[93, 9, 29, 25, 38, 94]","[62, 84, 52, 2]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0024_foolsgold.pkl
25,foolsgold,success,"[15, 53, 99, 32, 14, 47, 31, 23, 8, 27]","[53, 99, 14, 47, 31, 23, 8]","[15, 32, 27]",10,7,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0025_foolsgold.pkl
26,foolsgold,success,"[13, 48, 45, 61, 33, 12, 20, 73, 72, 32]","[61, 73, 72]","[13, 48, 45, 33, 12, 20, 32]",10,3,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0026_foolsgold.pkl
27,foolsgold,success,"[88, 68, 82, 43, 20, 66, 70, 14, 63, 24]","[88, 82, 43, 20, 66, 70, 14, 63]","[68, 24]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0027_foolsgold.pkl
28,foolsgold,success,"[67, 95, 6, 12, 68, 30, 81, 83, 26, 47]","[67, 95, 6, 12, 30, 81, 83, 26]","[68, 47]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0028_foolsgold.pkl
29,foolsgold,success,"[34, 65, 29, 45, 76, 71, 13, 92, 73, 39]","[34, 65, 45, 76, 71, 13, 92, 39]","[29, 73]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0029_foolsgold.pkl
30,foolsgold,success,"[18, 30, 11, 83, 40, 52, 85, 8, 25, 46]","[18, 30, 11, 83, 40, 8, 25, 46]","[52, 85]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0030_foolsgold.pkl
31,foolsgold,success,"[81, 84, 50, 7, 42, 85, 58, 66, 35, 27]","[81, 50, 7, 42, 85, 58]","[84, 66, 35, 27]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0031_foolsgold.pkl
32,foolsgold,success,"[6, 74, 83, 40, 18, 69, 87, 91, 57, 99]","[6, 83, 40, 69, 91, 99]","[74, 18, 87, 57]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0032_foolsgold.pkl
33,foolsgold,success,"[46, 98, 35, 5, 79, 1, 34, 83, 88, 10]","[46, 35, 5, 1, 34, 88]","[98, 79, 83, 10]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0033_foolsgold.pkl
34,foolsgold,success,"[44, 46, 43, 33, 35, 50, 58, 66, 89, 17]","[44, 46, 43, 33, 35, 50, 58, 66, 89, 17]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0034_foolsgold.pkl
35,foolsgold,success,"[41, 47, 2, 81, 8, 57, 91, 56, 15, 60]","[41, 8, 91, 56, 15]","[47, 2, 81, 57, 60]",10,5,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0035_foolsgold.pkl
36,foolsgold,success,"[45, 22, 93, 54, 60, 73, 1, 64, 18, 44]","[93, 73, 1, 64, 18]","[45, 22, 54, 60, 44]",10,5,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0036_foolsgold.pkl
37,foolsgold,success,"[89, 67, 75, 63, 5, 18, 60, 15, 53, 41]","[89, 67, 75, 18, 15, 53, 41]","[63, 5, 60]",10,7,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0037_foolsgold.pkl
38,foolsgold,success,"[73, 4, 31, 14, 17, 84, 65, 27, 75, 8]","[73, 4, 31, 14, 65, 75, 8]","[17, 84, 27]",10,7,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0038_foolsgold.pkl
39,foolsgold,success,"[59, 53, 67, 94, 72, 38, 2, 13, 81, 24]","[59, 67, 94, 38, 81, 24]","[53, 72, 2, 13]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0039_foolsgold.pkl
40,foolsgold,success,"[92, 3, 0, 58, 11, 79, 27, 19, 14, 7]","[58, 79, 27, 14]","[92, 3, 0, 11, 19, 7]",10,4,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0040_foolsgold.pkl
41,foolsgold,success,"[50, 84, 46, 2, 4, 67, 69, 16, 88, 91]","[50, 46, 4, 67, 69, 16, 88, 91]","[84, 2]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0041_foolsgold.pkl
42,foolsgold,success,"[4, 82, 74, 27, 61, 8, 49, 29, 26, 69]","[4, 74, 27, 61, 8, 49, 29, 26]","[82, 69]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0042_foolsgold.pkl
43,foolsgold,success,"[52, 61, 44, 83, 54, 92, 36, 84, 59, 16]","[44, 83, 54, 36, 84, 59]","[52, 61, 92, 16]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0043_foolsgold.pkl
44,foolsgold,success,"[34, 96, 59, 31, 9, 32, 63, 29, 95, 54]","[34, 96, 59, 31, 9, 29, 95, 54]","[32, 63]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0044_foolsgold.pkl
45,foolsgold,success,"[3, 92, 15, 71, 65, 97, 5, 40, 94, 37]","[15, 71, 97, 5, 94, 37]","[3, 92, 65, 40]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0045_foolsgold.pkl
46,foolsgold,success,"[42, 51, 46, 35, 60, 93, 83, 56, 27, 10]","[42, 51, 46, 35, 60, 93, 83, 56, 27, 10]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0046_foolsgold.pkl
47,foolsgold,success,"[78, 89, 62, 77, 87, 44, 64, 71, 80, 18]","[78, 89, 44, 64, 71, 80]","[62, 77, 87, 18]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0047_foolsgold.pkl
48,foolsgold,success,"[59, 33, 82, 38, 55, 72, 80, 58, 0, 63]","[59, 82, 38, 80, 58, 0]","[33, 55, 72, 63]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0048_foolsgold.pkl
49,foolsgold,success,"[92, 54, 16, 38, 45, 58, 81, 82, 3, 19]","[38, 58, 82]","[92, 54, 16, 45, 81, 3, 19]",10,3,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0049_foolsgold.pkl
50,foolsgold,success,"[70, 96, 62, 39, 90, 0, 12, 84, 54, 14]","[70, 96, 62, 0, 54, 14]","[39, 90, 12, 84]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0050_foolsgold.pkl
51,foolsgold,success,"[0, 84, 66, 36, 73, 32, 90, 43, 34, 80]","[0, 66, 36, 43, 34]","[84, 73, 32, 90, 80]",10,5,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0051_foolsgold.pkl
52,foolsgold,success,"[10, 65, 69, 89, 94, 93, 47, 26, 33, 71]","[10, 65, 89, 94, 93, 47, 26, 71]","[69, 33]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0052_foolsgold.pkl
53,foolsgold,success,"[75, 74, 83, 12, 58, 87, 57, 44, 90, 82]","[75, 44, 82]","[74, 83, 12, 58, 87, 57, 90]",10,3,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0053_foolsgold.pkl
54,foolsgold,success,"[95, 46, 64, 36, 1, 29, 96, 91, 94, 79]","[64, 36, 1, 29, 96, 91, 94, 79]","[95, 46]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0054_foolsgold.pkl
55,foolsgold,success,"[32, 41, 68, 49, 36, 15, 99, 27, 79, 25]","[32, 41, 68, 49, 36, 15, 99, 27, 79, 25]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0055_foolsgold.pkl
56,foolsgold,success,"[30, 48, 27, 84, 85, 89, 32, 31, 39, 57]","[30, 48, 31, 57]","[27, 84, 85, 89, 32, 39]",10,4,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0056_foolsgold.pkl
57,foolsgold,success,"[16, 62, 90, 65, 84, 46, 43, 38, 61, 83]","[65, 46, 43, 38, 83]","[16, 62, 90, 84, 61]",10,5,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0057_foolsgold.pkl
58,foolsgold,success,"[29, 10, 94, 73, 20, 55, 12, 18, 11, 8]","[10, 94, 73, 20, 55, 8]","[29, 12, 18, 11]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0058_foolsgold.pkl
59,foolsgold,success,"[37, 79, 52, 7, 31, 19, 84, 30, 4, 28]","[37, 79, 7, 31, 84, 30, 4, 28]","[52, 19]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0059_foolsgold.pkl
60,foolsgold,success,"[72, 11, 84, 0, 21, 63, 78, 18, 31, 14]","[84, 0, 21, 78, 31, 14]","[72, 11, 63, 18]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0060_foolsgold.pkl
61,foolsgold,success,"[76, 32, 40, 72, 70, 56, 64, 98, 28, 33]","[76, 32, 40, 72, 70, 98, 28, 33]","[56, 64]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0061_foolsgold.pkl
62,foolsgold,success,"[68, 99, 88, 66, 50, 90, 34, 28, 82, 25]","[68, 99, 88, 66, 90, 82, 25]","[50, 34, 28]",10,7,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0062_foolsgold.pkl
63,foolsgold,success,"[60, 68, 8, 39, 21, 29, 28, 92, 50, 6]","[68, 8, 29, 28, 92, 50]","[60, 39, 21, 6]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0063_foolsgold.pkl
64,foolsgold,success,"[69, 84, 18, 24, 38, 45, 47, 93, 46, 57]","[84, 38, 93, 46]","[69, 18, 24, 45, 47, 57]",10,4,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0064_foolsgold.pkl
65,foolsgold,success,"[89, 0, 8, 78, 24, 40, 84, 17, 18, 15]","[89, 0, 8, 78, 40, 84, 17, 15]","[24, 18]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0065_foolsgold.pkl
66,foolsgold,success,"[90, 50, 31, 42, 75, 80, 64, 88, 93, 76]","[90, 50, 31, 42, 75, 80, 64, 88, 93, 76]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0066_foolsgold.pkl
67,foolsgold,success,"[96, 76, 36, 84, 45, 29, 44, 6, 30, 28]","[36, 84, 29, 44, 6, 28]","[96, 76, 45, 30]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0067_foolsgold.pkl
68,foolsgold,success,"[60, 77, 25, 14, 27, 52, 12, 45, 79, 99]","[25, 14, 45, 79, 99]","[60, 77, 27, 52, 12]",10,5,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0068_foolsgold.pkl
69,foolsgold,success,"[44, 63, 16, 30, 28, 57, 21, 37, 33, 59]","[44, 63, 28, 21, 37, 59]","[16, 30, 57, 33]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0069_foolsgold.pkl
70,foolsgold,success,"[70, 47, 72, 59, 96, 53, 8, 58, 5, 92]","[70, 47, 72, 59, 96, 53, 8, 58, 5, 92]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0070_foolsgold.pkl
71,foolsgold,success,"[9, 6, 79, 88, 23, 34, 64, 21, 55, 90]","[79, 88, 23, 34, 64, 90]","[9, 6, 21, 55]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0071_foolsgold.pkl
72,foolsgold,success,"[80, 54, 70, 24, 20, 23, 44, 0, 42, 95]","[80, 24, 44, 95]","[54, 70, 20, 23, 0, 42]",10,4,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0072_foolsgold.pkl
73,foolsgold,success,"[35, 37, 24, 92, 60, 1, 73, 59, 16, 98]","[35, 37, 60, 1, 59]","[24, 92, 73, 16, 98]",10,5,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0073_foolsgold.pkl
74,foolsgold,success,"[2, 73, 39, 74, 87, 79, 50, 66, 97, 80]","[50, 66, 97]","[2, 73, 39, 74, 87, 79, 80]",10,3,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0074_foolsgold.pkl
75,foolsgold,success,"[3, 76, 97, 33, 20, 43, 29, 74, 80, 48]","[76, 33, 29, 80]","[3, 97, 20, 43, 74, 48]",10,4,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0075_foolsgold.pkl
76,foolsgold,success,"[77, 38, 83, 95, 24, 35, 12, 54, 86, 55]","[38, 83, 95, 35, 12, 86]","[77, 24, 54, 55]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0076_foolsgold.pkl
77,foolsgold,success,"[86, 97, 36, 83, 7, 56, 31, 78, 29, 17]","[86, 97, 36, 83, 7, 56, 31, 78, 29, 17]",[],10,10,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0077_foolsgold.pkl
78,foolsgold,success,"[35, 69, 26, 87, 22, 85, 70, 58, 30, 73]","[35, 69, 26, 22, 70, 58, 30, 73]","[87, 85]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0078_foolsgold.pkl
79,foolsgold,success,"[82, 96, 21, 62, 30, 83, 33, 88, 6, 40]","[82, 62, 88, 40]","[96, 21, 30, 83, 33, 6]",10,4,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0079_foolsgold.pkl
80,foolsgold,success,"[61, 2, 80, 26, 0, 92, 73, 27, 81, 55]",[0],"[61, 2, 80, 26, 92, 73, 27, 81, 55]",10,1,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0080_foolsgold.pkl
81,foolsgold,success,"[30, 52, 7, 43, 1, 45, 75, 33, 37, 18]","[30, 7, 43, 1, 75, 37]","[52, 45, 33, 18]",10,6,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0081_foolsgold.pkl
82,foolsgold,success,"[65, 8, 82, 26, 6, 72, 15, 0, 78, 44]","[65, 8, 82, 26, 72, 15, 78, 44]","[6, 0]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0082_foolsgold.pkl
83,foolsgold,success,"[18, 74, 58, 24, 78, 8, 26, 60, 51, 2]","[74, 58, 78, 26, 51]","[18, 24, 8, 60, 2]",10,5,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0083_foolsgold.pkl
84,foolsgold,success,"[63, 67, 50, 2, 24, 22, 84, 8, 18, 92]","[67, 50, 84, 8, 92]","[63, 2, 24, 22, 18]",10,5,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0084_foolsgold.pkl
85,foolsgold,success,"[79, 96, 32, 47, 6, 82, 12, 34, 2, 69]","[79, 96, 47, 6, 82, 34, 69]","[32, 12, 2]",10,7,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0085_foolsgold.pkl
86,foolsgold,success,"[44, 47, 20, 45, 73, 55, 30, 39, 92, 93]","[44, 20, 73, 39, 93]","[47, 45, 55, 30, 92]",10,5,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0086_foolsgold.pkl
87,foolsgold,success,"[97, 34, 32, 12, 10, 76, 17, 39, 16, 24]","[97, 34, 10, 76]","[32, 12, 17, 39, 16, 24]",10,4,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0087_foolsgold.pkl
88,foolsgold,success,"[61, 6, 75, 34, 88, 33, 17, 77, 36, 15]","[6, 75, 34, 88, 33, 17, 15]","[61, 77, 36]",10,7,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0088_foolsgold.pkl
89,foolsgold,success,"[32, 6, 26, 84, 76, 38, 73, 74, 13, 5]","[32, 26, 84, 76, 38, 73, 74, 5]","[6, 13]",10,8,[],re_result_6-29_APRA/cifar10_700_Jul.02_19.21.07_foolsgold_True_no-noise_reba/agg_records/pkl/round_0089_foolsgold.pkl
