epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
11,apra,success,"[4, 58, 20, 28, 44, 63, 65, 38, 97, 47]","[58, 20, 28, 44, 63, 65, 38]","[4, 97, 47]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0011_apra.pkl
12,apra,success,"[3, 81, 20, 6, 68, 2, 37, 15, 11, 48]","[81, 20, 6, 68, 37, 15, 11]","[3, 2, 48]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0012_apra.pkl
13,apra,success,"[0, 60, 95, 98, 39, 75, 32, 15, 52, 49]","[60, 98, 39, 75, 32, 15, 52, 49]","[0, 95]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0013_apra.pkl
14,apra,success,"[0, 67, 86, 16, 55, 99, 88, 15, 12, 44]","[86, 16, 55, 12]","[0, 67, 99, 88, 15, 44]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0014_apra.pkl
15,apra,success,"[2, 81, 49, 56, 12, 30, 83, 37, 3, 91]","[81, 49, 12, 83, 37, 91]","[2, 56, 30, 3]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0015_apra.pkl
16,apra,success,"[2, 57, 85, 84, 46, 6, 40, 43, 71, 39]","[57, 84, 6, 43, 39]","[2, 85, 46, 40, 71]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0016_apra.pkl
17,apra,success,"[0, 83, 71, 76, 18, 17, 81, 62, 3, 52]","[83, 76, 18, 17, 81, 62, 52]","[0, 71, 3]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0017_apra.pkl
18,apra,success,"[4, 80, 88, 5, 84, 50, 40, 78, 31, 43]","[80, 5, 84, 50, 40, 78, 31, 43]","[4, 88]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0018_apra.pkl
19,apra,success,"[3, 84, 45, 95, 90, 65, 6, 87, 29, 51]","[45, 90, 65, 6, 87, 29, 51]","[3, 84, 95]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0019_apra.pkl
20,apra,success,"[1, 72, 28, 52, 38, 63, 18, 22, 39, 47]","[72, 28, 52, 38, 63, 18, 22, 39]","[1, 47]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0020_apra.pkl
21,apra,success,"[2, 99, 66, 96, 13, 63, 5, 68, 94, 29]","[66, 96, 13, 63, 68, 94, 29]","[2, 99, 5]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0021_apra.pkl
22,apra,success,"[1, 45, 9, 98, 99, 38, 83, 86, 24, 34]","[45, 98, 99, 38, 83, 86, 24, 34]","[1, 9]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0022_apra.pkl
23,apra,success,"[2, 83, 82, 79, 81, 91, 53, 52, 90, 32]","[83, 79, 81, 91, 53, 52, 90, 32]","[2, 82]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0023_apra.pkl
24,apra,success,"[4, 5, 99, 6, 94, 34, 46, 28, 76, 91]","[5, 6, 94, 34, 46, 28, 76, 91]","[4, 99]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0024_apra.pkl
25,apra,success,"[4, 2, 35, 90, 93, 71, 98, 70, 95, 54]","[35, 90, 93, 71, 98, 70, 95]","[4, 2, 54]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0025_apra.pkl
26,apra,success,"[3, 81, 22, 41, 14, 39, 1, 88, 74, 49]","[81, 22, 41, 14, 39, 74, 49]","[3, 1, 88]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0026_apra.pkl
27,apra,success,"[0, 95, 57, 7, 73, 75, 65, 58, 27, 10]","[57, 7, 75, 65, 58, 27, 10]","[0, 95, 73]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0027_apra.pkl
28,apra,success,"[3, 1, 76, 65, 15, 51, 53, 69, 72, 14]","[65, 15, 51, 53, 72, 14]","[3, 1, 76, 69]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0028_apra.pkl
29,apra,success,"[1, 3, 30, 81, 70, 38, 49, 78, 14, 87]","[81, 70, 38, 49, 78, 14, 87]","[1, 3, 30]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0029_apra.pkl
30,apra,success,"[1, 71, 13, 47, 7, 49, 33, 42, 34, 53]","[71, 13, 7, 49, 33, 34, 53]","[1, 47, 42]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0030_apra.pkl
31,apra,success,"[3, 20, 48, 57, 30, 15, 45, 29, 54, 14]","[20, 57, 30, 15, 45, 29, 14]","[3, 48, 54]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0031_apra.pkl
32,apra,success,"[1, 57, 52, 76, 65, 58, 51, 23, 99, 21]","[57, 52, 76, 65, 51, 23, 21]","[1, 58, 99]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0032_apra.pkl
33,apra,success,"[4, 46, 64, 96, 82, 75, 40, 63, 36, 47]","[46, 64, 96, 75, 40, 63, 36]","[4, 82, 47]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0033_apra.pkl
34,apra,success,"[0, 72, 8, 81, 73, 83, 65, 79, 58, 16]","[8, 81, 83, 65, 79, 58, 16]","[0, 72, 73]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0034_apra.pkl
35,apra,success,"[3, 30, 84, 29, 12, 98, 44, 64, 13, 55]","[84, 29, 12, 98, 64, 13, 55]","[3, 30, 44]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0035_apra.pkl
36,apra,success,"[0, 36, 23, 49, 11, 34, 99, 33, 58, 12]","[23, 11, 34, 33]","[0, 36, 49, 99, 58, 12]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0036_apra.pkl
37,apra,success,"[3, 43, 5, 34, 99, 14, 48, 24, 56, 37]","[34, 14, 24, 37]","[3, 43, 5, 99, 48, 56]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0037_apra.pkl
38,apra,success,"[2, 88, 85, 65, 95, 82, 19, 77, 54, 37]","[85, 65, 82, 19, 77, 37]","[2, 88, 95, 54]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0038_apra.pkl
39,apra,success,"[2, 33, 12, 85, 87, 74, 15, 29, 94, 60]","[12, 87, 74, 15, 29, 94, 60]","[2, 33, 85]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0039_apra.pkl
40,apra,success,"[4, 6, 33, 77, 65, 63, 55, 18, 2, 78]","[6, 33, 77, 63, 55, 18, 78]","[4, 65, 2]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0040_apra.pkl
41,apra,success,"[1, 71, 25, 57, 32, 77, 51, 42, 95, 22]","[71, 25, 57, 32, 77, 51, 42, 22]","[1, 95]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0041_apra.pkl
42,apra,success,"[2, 23, 61, 86, 54, 0, 91, 63, 37, 85]","[23, 61, 86, 91, 63, 37, 85]","[2, 54, 0]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0042_apra.pkl
43,apra,success,"[0, 40, 56, 34, 98, 35, 1, 22, 89, 16]","[34, 98, 35, 22, 89, 16]","[0, 40, 56, 1]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0043_apra.pkl
44,apra,success,"[1, 46, 25, 37, 20, 42, 44, 50, 12, 72]","[46, 37, 50, 12, 72]","[1, 25, 20, 42, 44]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0044_apra.pkl
45,apra,success,"[1, 19, 56, 93, 20, 12, 27, 69, 33, 16]","[56, 93, 20, 12, 27, 33, 16]","[1, 19, 69]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0045_apra.pkl
46,apra,success,"[2, 45, 10, 1, 74, 86, 46, 35, 17, 81]","[45, 74, 86, 46, 35, 17, 81]","[2, 10, 1]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0046_apra.pkl
47,apra,success,"[2, 99, 19, 62, 44, 0, 48, 52, 70, 65]","[62, 52, 65]","[2, 99, 19, 44, 0, 48, 70]",10,3,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0047_apra.pkl
48,apra,success,"[0, 66, 36, 83, 68, 23, 90, 2, 57, 21]","[66, 36, 83, 68, 90, 57, 21]","[0, 23, 2]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0048_apra.pkl
49,apra,success,"[3, 10, 20, 51, 25, 27, 40, 5, 89, 85]","[20, 51, 25, 27, 40, 5, 89, 85]","[3, 10]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0049_apra.pkl
50,apra,success,"[1, 85, 80, 28, 63, 68, 14, 94, 32, 20]","[80, 28, 63, 68, 14, 94, 20]","[1, 85, 32]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0050_apra.pkl
51,apra,success,"[3, 61, 21, 58, 32, 20, 53, 17, 93, 55]","[21, 58, 20, 53, 93, 55]","[3, 61, 32, 17]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0051_apra.pkl
52,apra,success,"[3, 38, 56, 79, 43, 65, 66, 16, 75, 82]","[79, 43, 65, 66, 16, 75, 82]","[3, 38, 56]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0052_apra.pkl
53,apra,success,"[2, 98, 50, 69, 58, 82, 91, 59, 97, 38]","[50, 69, 58, 91, 38]","[2, 98, 82, 59, 97]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0053_apra.pkl
54,apra,success,"[4, 88, 20, 74, 38, 35, 78, 79, 25, 10]","[74, 38, 35, 78, 79, 10]","[4, 88, 20, 25]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0054_apra.pkl
55,apra,success,"[1, 54, 63, 45, 82, 64, 21, 94, 97, 52]","[63, 64, 21, 94, 52]","[1, 54, 45, 82, 97]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0055_apra.pkl
56,apra,success,"[3, 65, 34, 91, 78, 0, 88, 43, 30, 52]","[65, 34, 91, 78, 43, 52]","[3, 0, 88, 30]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0056_apra.pkl
57,apra,success,"[3, 57, 83, 65, 27, 98, 24, 5, 25, 10]","[83, 65, 27, 98, 5, 25]","[3, 57, 24, 10]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0057_apra.pkl
58,apra,success,"[3, 16, 92, 27, 14, 62, 58, 77, 1, 44]","[16, 92, 27, 14, 62, 58, 77, 44]","[3, 1]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0058_apra.pkl
59,apra,success,"[1, 39, 6, 27, 71, 88, 69, 29, 25, 26]","[39, 6, 27, 71, 69, 29, 25]","[1, 88, 26]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0059_apra.pkl
60,apra,success,"[0, 84, 41, 86, 94, 13, 66, 3, 14, 51]","[84, 86, 94, 13, 66, 14, 51]","[0, 41, 3]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0060_apra.pkl
61,apra,success,"[3, 36, 70, 1, 21, 32, 55, 18, 69, 8]","[70, 21, 55, 18, 69]","[3, 36, 1, 32, 8]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0061_apra.pkl
62,apra,success,"[0, 77, 29, 65, 68, 89, 95, 79, 83, 47]","[29, 68, 89, 79, 83]","[0, 77, 65, 95, 47]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0062_apra.pkl
63,apra,success,"[1, 10, 15, 46, 36, 86, 31, 73, 62, 70]","[10, 15, 46, 36, 86, 73, 62, 70]","[1, 31]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0063_apra.pkl
64,apra,success,"[0, 47, 63, 32, 34, 12, 41, 75, 11, 3]","[47, 63, 32, 34, 12, 75, 11]","[0, 41, 3]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0064_apra.pkl
65,apra,success,"[3, 55, 1, 65, 54, 24, 31, 92, 49, 46]","[55, 65, 24, 31, 92, 49]","[3, 1, 54, 46]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar10_500_Jul.01_20.04.02_apra_fix_True_no-mia_no-mia-class_no-noise_sin-adv_DOBA/agg_records/pkl/round_0065_apra.pkl
