epoch,method,stage,selected,rejected,human
9,apra,apra_hierarchical_cluster,"[6, 23, 43, 89, 96, 84]",[69],"{""best_k"": 2, ""best_score"": 0.548563539981842, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.051630020141602, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
9,apra,apra_trust_weighted_clip,"[6, 23, 43, 89, 96, 84]",[],"{""base_clip"": 1.0, ""trust_weights"": {""6"": 0.20000000298023224, ""23"": 0.0, ""43"": 0.20000000298023224, ""89"": 0.20000000298023224, ""96"": 0.20000000298023224, ""84"": 0.20000000298023224}, ""num_aggregated"": 6}"
10,apra,apra_mad_filter,"[95, 65, 71, 9, 81, 70, 41, 42]","[4, 3]","{""median_norm"": 0.7320182200099274, ""mad"": 0.1560675601731235, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
10,apra,apra_hierarchical_cluster,"[65, 71, 9, 81, 70, 41, 42]",[95],"{""best_k"": 2, ""best_score"": 0.4653914272785187, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.578799247741699, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
10,apra,apra_trust_weighted_clip,"[65, 71, 9, 81, 70, 41, 42]",[],"{""base_clip"": 1.0, ""trust_weights"": {""65"": 0.1666666716337204, ""71"": 0.1666666716337204, ""9"": 0.1666666716337204, ""81"": 0.1666666716337204, ""70"": 0.0, ""41"": 0.1666666716337204, ""42"": 0.1666666716337204}, ""num_aggregated"": 7}"
11,apra,apra_mad_filter,"[58, 20, 28, 44, 63, 65, 38, 97]","[4, 47]","{""median_norm"": 0.6348973299414348, ""mad"": 0.086739179452064, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
11,apra,apra_hierarchical_cluster,"[58, 20, 28, 44, 63, 65, 38]",[97],"{""best_k"": 2, ""best_score"": 0.5335401296615601, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 1.917359709739685, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
11,apra,apra_trust_weighted_clip,"[58, 20, 28, 44, 63, 65, 38]",[],"{""base_clip"": 1.0, ""trust_weights"": {""58"": 0.20000000298023224, ""20"": 0.0, ""28"": 0.20000000298023224, ""44"": 0.0, ""63"": 0.20000000298023224, ""65"": 0.20000000298023224, ""38"": 0.20000000298023224}, ""num_aggregated"": 7}"
12,apra,apra_mad_filter,"[81, 20, 6, 68, 37, 15, 11, 48]","[3, 2]","{""median_norm"": 0.6626839312897554, ""mad"": 0.18777762962448513, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
12,apra,apra_hierarchical_cluster,"[81, 20, 6, 68, 37, 15, 11]",[48],"{""best_k"": 2, ""best_score"": 0.6938725709915161, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.20851469039917, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
12,apra,apra_trust_weighted_clip,"[81, 20, 6, 68, 37, 15, 11]",[],"{""base_clip"": 1.0, ""trust_weights"": {""81"": 0.1666666716337204, ""20"": 0.0, ""6"": 0.1666666716337204, ""68"": 0.1666666716337204, ""37"": 0.1666666716337204, ""15"": 0.1666666716337204, ""11"": 0.1666666716337204}, ""num_aggregated"": 7}"
13,apra,apra_mad_filter,"[60, 95, 98, 39, 75, 32, 15, 52, 49]",[0],"{""median_norm"": 0.6935442736647848, ""mad"": 0.15691895653941207, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
13,apra,apra_hierarchical_cluster,"[60, 98, 39, 75, 32, 15, 52, 49]",[95],"{""best_k"": 2, ""best_score"": 0.5458227396011353, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.778398036956787, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
13,apra,apra_trust_weighted_clip,"[60, 98, 39, 75, 32, 15, 52, 49]",[],"{""base_clip"": 1.0, ""trust_weights"": {""60"": 0.0, ""98"": 0.20000000298023224, ""39"": 0.20000000298023224, ""75"": 0.20000000298023224, ""32"": 0.0, ""15"": 0.0, ""52"": 0.20000000298023224, ""49"": 0.20000000298023224}, ""num_aggregated"": 8}"
14,apra,apra_mad_filter,"[86, 16, 55, 99, 15, 12, 44]","[0, 67, 88]","{""median_norm"": 0.4895501043765166, ""mad"": 0.035994281110989595, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
14,apra,apra_hierarchical_cluster,"[86, 16, 55, 12]","[99, 15, 44]","{""best_k"": 3, ""best_score"": 0.4476996958255768, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.9510283470153809, ""1"": 3.983098268508911, ""2"": -1.0}, ""num_trusted"": 4, ""fallback_used"": false}"
14,apra,apra_trust_weighted_clip,"[86, 16, 55, 12]",[],"{""base_clip"": 1.0, ""trust_weights"": {""86"": 0.3333333432674408, ""16"": 0.0, ""55"": 0.3333333432674408, ""12"": 0.3333333432674408}, ""num_aggregated"": 4}"
15,apra,apra_mad_filter,"[81, 49, 56, 12, 30, 83, 37, 91]","[2, 3]","{""median_norm"": 0.6818129267890589, ""mad"": 0.1884447740583174, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
15,apra,apra_hierarchical_cluster,"[81, 49, 12, 83, 37, 91]","[56, 30]","{""best_k"": 2, ""best_score"": 0.6017961502075195, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.885080814361572, ""1"": 1.9286596775054932}, ""num_trusted"": 6, ""fallback_used"": false}"
15,apra,apra_trust_weighted_clip,"[81, 49, 12, 83, 37, 91]",[],"{""base_clip"": 1.0, ""trust_weights"": {""81"": 0.20000000298023224, ""49"": 0.0, ""12"": 0.20000000298023224, ""83"": 0.20000000298023224, ""37"": 0.20000000298023224, ""91"": 0.20000000298023224}, ""num_aggregated"": 6}"
16,apra,apra_mad_filter,"[57, 85, 84, 6, 43, 71, 39]","[2, 46, 40]","{""median_norm"": 0.6307640477456253, ""mad"": 0.03485407558124337, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
16,apra,apra_hierarchical_cluster,"[57, 84, 6, 43, 39]","[85, 71]","{""best_k"": 2, ""best_score"": 0.5845896601676941, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.9320844411849976, ""1"": 4.765917778015137}, ""num_trusted"": 5, ""fallback_used"": false}"
16,apra,apra_trust_weighted_clip,"[57, 84, 6, 43, 39]",[],"{""base_clip"": 1.0, ""trust_weights"": {""57"": 0.0, ""84"": 0.5, ""6"": 0.0, ""43"": 0.5, ""39"": 0.0}, ""num_aggregated"": 5}"
17,apra,apra_mad_filter,"[83, 71, 76, 18, 17, 81, 62, 52]","[0, 3]","{""median_norm"": 0.8283094474495292, ""mad"": 0.13770303936211026, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
17,apra,apra_hierarchical_cluster,"[83, 76, 18, 17, 81, 62, 52]",[71],"{""best_k"": 2, ""best_score"": 0.6072285175323486, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.763326644897461, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
17,apra,apra_trust_weighted_clip,"[83, 76, 18, 17, 81, 62, 52]",[],"{""base_clip"": 1.0, ""trust_weights"": {""83"": 0.1666666716337204, ""76"": 0.1666666716337204, ""18"": 0.1666666716337204, ""17"": 0.0, ""81"": 0.1666666716337204, ""62"": 0.1666666716337204, ""52"": 0.1666666716337204}, ""num_aggregated"": 7}"
18,apra,apra_mad_filter,"[4, 80, 88, 5, 84, 50, 40, 78, 31, 43]",[],"{""median_norm"": 0.7420131476433747, ""mad"": 0.19626106452937042, ""k"": 2.0, ""num_accepted"": 10, ""safety_keep_used"": false, ""fallback_used"": false}"
18,apra,apra_hierarchical_cluster,"[80, 5, 84, 50, 40, 78, 31, 43]","[4, 88]","{""best_k"": 3, ""best_score"": 0.7192281484603882, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.484504699707031, ""1"": -1.0, ""2"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
18,apra,apra_trust_weighted_clip,"[80, 5, 84, 50, 40, 78, 31, 43]",[],"{""base_clip"": 1.0, ""trust_weights"": {""80"": 0.1428571492433548, ""5"": 0.1428571492433548, ""84"": 0.1428571492433548, ""50"": 0.1428571492433548, ""40"": 0.1428571492433548, ""78"": 0.1428571492433548, ""31"": 0.0, ""43"": 0.1428571492433548}, ""num_aggregated"": 8}"
19,apra,apra_mad_filter,"[45, 95, 90, 65, 6, 87, 29, 51]","[3, 84]","{""median_norm"": 0.6668736668904751, ""mad"": 0.09111697376358185, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
19,apra,apra_hierarchical_cluster,"[45, 90, 65, 6, 87, 29, 51]",[95],"{""best_k"": 2, ""best_score"": 0.6609729528427124, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.01710844039917, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
19,apra,apra_trust_weighted_clip,"[45, 90, 65, 6, 87, 29, 51]",[],"{""base_clip"": 1.0, ""trust_weights"": {""45"": 0.20000000298023224, ""90"": 0.20000000298023224, ""65"": 0.0, ""6"": 0.20000000298023224, ""87"": 0.20000000298023224, ""29"": 0.0, ""51"": 0.20000000298023224}, ""num_aggregated"": 7}"
20,apra,apra_mad_filter,"[72, 28, 52, 38, 63, 18, 22, 39, 47]",[1],"{""median_norm"": 0.609860130140939, ""mad"": 0.14456923891102563, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
20,apra,apra_hierarchical_cluster,"[72, 28, 52, 38, 63, 18, 22, 39]",[47],"{""best_k"": 2, ""best_score"": 0.6233410835266113, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.560980796813965, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
20,apra,apra_trust_weighted_clip,"[72, 28, 52, 38, 63, 18, 22, 39]",[],"{""base_clip"": 1.0, ""trust_weights"": {""72"": 0.20000000298023224, ""28"": 0.20000000298023224, ""52"": 0.20000000298023224, ""38"": 0.20000000298023224, ""63"": 0.0, ""18"": 0.0, ""22"": 0.20000000298023224, ""39"": 0.0}, ""num_aggregated"": 8}"
21,apra,apra_mad_filter,"[99, 66, 96, 13, 63, 5, 68, 94, 29]",[2],"{""median_norm"": 0.62637224047569, ""mad"": 0.03985564177813938, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
21,apra,apra_hierarchical_cluster,"[66, 96, 13, 63, 68, 94, 29]","[99, 5]","{""best_k"": 2, ""best_score"": 0.3395669162273407, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.2805118560791016, ""1"": 4.693088054656982}, ""num_trusted"": 7, ""fallback_used"": false}"
21,apra,apra_trust_weighted_clip,"[66, 96, 13, 63, 68, 94, 29]",[],"{""base_clip"": 1.0, ""trust_weights"": {""66"": 0.20000000298023224, ""96"": 0.0, ""13"": 0.20000000298023224, ""63"": 0.20000000298023224, ""68"": 0.20000000298023224, ""94"": 0.20000000298023224, ""29"": 0.0}, ""num_aggregated"": 7}"
22,apra,apra_mad_filter,"[45, 9, 98, 99, 38, 83, 86, 24, 34]",[1],"{""median_norm"": 0.6880523529108131, ""mad"": 0.15491132976235683, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
22,apra,apra_hierarchical_cluster,"[45, 98, 99, 38, 83, 86, 24, 34]",[9],"{""best_k"": 2, ""best_score"": 0.5802245140075684, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.7922797203063965, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
22,apra,apra_trust_weighted_clip,"[45, 98, 99, 38, 83, 86, 24, 34]",[],"{""base_clip"": 1.0, ""trust_weights"": {""45"": 0.1428571492433548, ""98"": 0.1428571492433548, ""99"": 0.0, ""38"": 0.1428571492433548, ""83"": 0.1428571492433548, ""86"": 0.1428571492433548, ""24"": 0.1428571492433548, ""34"": 0.1428571492433548}, ""num_aggregated"": 8}"
23,apra,apra_mad_filter,"[83, 82, 79, 81, 91, 53, 52, 90, 32]",[2],"{""median_norm"": 0.5750643187836579, ""mad"": 0.10604726865912673, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
23,apra,apra_hierarchical_cluster,"[83, 79, 81, 91, 53, 52, 90, 32]",[82],"{""best_k"": 2, ""best_score"": 0.6429954171180725, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 7.030915260314941, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
23,apra,apra_trust_weighted_clip,"[83, 79, 81, 91, 53, 52, 90, 32]",[],"{""base_clip"": 1.0, ""trust_weights"": {""83"": 0.1428571492433548, ""79"": 0.1428571492433548, ""81"": 0.1428571492433548, ""91"": 0.1428571492433548, ""53"": 0.1428571492433548, ""52"": 0.1428571492433548, ""90"": 0.1428571492433548, ""32"": 0.0}, ""num_aggregated"": 8}"
24,apra,apra_mad_filter,"[5, 99, 6, 94, 34, 46, 28, 76, 91]",[4],"{""median_norm"": 0.49042760441986677, ""mad"": 0.06079837790917347, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
24,apra,apra_hierarchical_cluster,"[5, 6, 94, 34, 46, 28, 76, 91]",[99],"{""best_k"": 2, ""best_score"": 0.5970470309257507, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.9068217277526855, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
24,apra,apra_trust_weighted_clip,"[5, 6, 94, 34, 46, 28, 76, 91]",[],"{""base_clip"": 1.0, ""trust_weights"": {""5"": 0.0, ""6"": 0.1731676459312439, ""94"": 0.1731676459312439, ""34"": 0.1731676459312439, ""46"": 0.1341617852449417, ""28"": 0.0, ""76"": 0.1731676459312439, ""91"": 0.1731676459312439}, ""num_aggregated"": 8}"
25,apra,apra_mad_filter,"[35, 90, 93, 71, 98, 70, 95, 54]","[4, 2]","{""median_norm"": 0.7693563694844263, ""mad"": 0.18692004844491633, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
25,apra,apra_hierarchical_cluster,"[35, 90, 93, 71, 98, 70, 95]",[54],"{""best_k"": 2, ""best_score"": 0.7374681234359741, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.272241592407227, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
25,apra,apra_trust_weighted_clip,"[35, 90, 93, 71, 98, 70, 95]",[],"{""base_clip"": 1.0, ""trust_weights"": {""35"": 0.0, ""90"": 0.1666666716337204, ""93"": 0.1666666716337204, ""71"": 0.1666666716337204, ""98"": 0.1666666716337204, ""70"": 0.1666666716337204, ""95"": 0.1666666716337204}, ""num_aggregated"": 7}"
26,apra,apra_mad_filter,"[81, 22, 41, 14, 39, 1, 88, 74, 49]",[3],"{""median_norm"": 0.9573281469977621, ""mad"": 0.3359512453814941, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
26,apra,apra_hierarchical_cluster,"[81, 22, 41, 14, 39, 74, 49]","[1, 88]","{""best_k"": 3, ""best_score"": 0.6933192610740662, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.020130634307861, ""1"": -1.0, ""2"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
26,apra,apra_trust_weighted_clip,"[81, 22, 41, 14, 39, 74, 49]",[],"{""base_clip"": 1.0, ""trust_weights"": {""81"": 0.1666666716337204, ""22"": 0.1666666716337204, ""41"": 0.0, ""14"": 0.1666666716337204, ""39"": 0.1666666716337204, ""74"": 0.1666666716337204, ""49"": 0.1666666716337204}, ""num_aggregated"": 7}"
27,apra,apra_mad_filter,"[57, 7, 73, 75, 65, 58, 27, 10]","[0, 95]","{""median_norm"": 0.6567246988435721, ""mad"": 0.05898218426228674, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
27,apra,apra_hierarchical_cluster,"[57, 7, 75, 65, 58, 27, 10]",[73],"{""best_k"": 2, ""best_score"": 0.6639961004257202, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.814990043640137, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
27,apra,apra_trust_weighted_clip,"[57, 7, 75, 65, 58, 27, 10]",[],"{""base_clip"": 1.0, ""trust_weights"": {""57"": 0.05100536346435547, ""7"": 0.19521547853946686, ""75"": 0.19521547853946686, ""65"": 0.1681327521800995, ""58"": 0.19521547853946686, ""27"": 0.19521547853946686, ""10"": 0.0}, ""num_aggregated"": 7}"
28,apra,apra_mad_filter,"[65, 15, 51, 53, 69, 72, 14]","[3, 1, 76]","{""median_norm"": 0.570063105956595, ""mad"": 0.1239761287137664, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
28,apra,apra_hierarchical_cluster,"[65, 15, 51, 53, 72, 14]",[69],"{""best_k"": 2, ""best_score"": 0.4509061872959137, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.86089563369751, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
28,apra,apra_trust_weighted_clip,"[65, 15, 51, 53, 72, 14]",[],"{""base_clip"": 1.0, ""trust_weights"": {""65"": 0.0, ""15"": 0.25, ""51"": 0.25, ""53"": 0.25, ""72"": 0.0, ""14"": 0.25}, ""num_aggregated"": 6}"
29,apra,apra_mad_filter,"[30, 81, 70, 38, 49, 78, 14, 87]","[1, 3]","{""median_norm"": 0.6185221963256693, ""mad"": 0.1025890691160633, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
29,apra,apra_hierarchical_cluster,"[81, 70, 38, 49, 78, 14, 87]",[30],"{""best_k"": 2, ""best_score"": 0.6451898813247681, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.943447589874268, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
29,apra,apra_trust_weighted_clip,"[81, 70, 38, 49, 78, 14, 87]",[],"{""base_clip"": 1.0, ""trust_weights"": {""81"": 0.1666666716337204, ""70"": 0.0, ""38"": 0.1666666716337204, ""49"": 0.1666666716337204, ""78"": 0.1666666716337204, ""14"": 0.1666666716337204, ""87"": 0.1666666716337204}, ""num_aggregated"": 7}"
30,apra,apra_mad_filter,"[71, 13, 47, 7, 49, 33, 42, 34, 53]",[1],"{""median_norm"": 0.6932260408708155, ""mad"": 0.08868306162433276, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
30,apra,apra_hierarchical_cluster,"[71, 13, 7, 49, 33, 34, 53]","[47, 42]","{""best_k"": 2, ""best_score"": 0.5995628833770752, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.437726616859436, ""1"": 6.30689001083374}, ""num_trusted"": 7, ""fallback_used"": false}"
30,apra,apra_trust_weighted_clip,"[71, 13, 7, 49, 33, 34, 53]",[],"{""base_clip"": 1.0, ""trust_weights"": {""71"": 0.23466870188713074, ""13"": 0.23466870188713074, ""7"": 0.23466870188713074, ""49"": 0.06132521852850914, ""33"": 0.0, ""34"": 0.23466870188713074, ""53"": 0.0}, ""num_aggregated"": 7}"
31,apra,apra_mad_filter,"[20, 48, 57, 30, 15, 45, 29, 54, 14]",[3],"{""median_norm"": 0.6295479261471599, ""mad"": 0.12991117860492102, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
