epoch,method,stage,selected,rejected,human
47,foolsgold,foolsgold,"[19, 62, 52, 70, 65]","[2, 99, 44, 0, 48]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""99"": 0.0, ""19"": 0.18365470086598085, ""62"": 0.15890100958364872, ""44"": 0.0, ""0"": 0.0, ""48"": 0.0, ""52"": 0.15890100958364872, ""70"": 0.18365470086598085, ""65"": 1.0}}"
48,foolsgold,foolsgold,"[66, 83, 68, 23, 90, 57, 21]","[0, 36, 2]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""66"": 0.4343405454782503, ""36"": 0.0, ""83"": 1.0, ""68"": 1.0, ""23"": 1.0, ""90"": 1.0, ""2"": 0.0, ""57"": 0.4343405454782503, ""21"": 1.0}}"
49,foolsgold,foolsgold,"[40, 5, 89]","[3, 10, 20, 51, 25, 27, 85]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""10"": 0.0, ""20"": 0.0, ""51"": 0.0, ""25"": 0.0, ""27"": 0.0, ""40"": 0.8125655899569975, ""5"": 1.0, ""89"": 1.0, ""85"": 0.0}}"
50,foolsgold,foolsgold,"[1, 80, 28, 68]","[85, 63, 14, 94, 32, 20]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""85"": 0.0, ""80"": 1.0, ""28"": 1.0, ""63"": 0.0, ""68"": 1.0, ""14"": 0.0, ""94"": 0.0, ""32"": 0.0, ""20"": 0.0}}"
51,foolsgold,foolsgold,"[58, 53, 17, 93, 55]","[3, 61, 21, 32, 20]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""61"": 0.0, ""21"": 0.0, ""58"": 1.0, ""32"": 0.0, ""20"": 0.0, ""53"": 1.0, ""17"": 1.0, ""93"": 1.0, ""55"": 1.0}}"
52,foolsgold,foolsgold,"[43, 65, 16, 82]","[3, 38, 56, 79, 66, 75]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""38"": 0.0, ""56"": 0.0, ""79"": 0.0, ""43"": 1.0, ""65"": 0.8761643552806737, ""66"": 0.0, ""16"": 0.776345304865437, ""75"": 0.0, ""82"": 1.0}}"
53,foolsgold,foolsgold,"[2, 98, 50, 69, 38]","[58, 82, 91, 59, 97]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""98"": 1.0, ""50"": 1.0, ""69"": 1.0, ""58"": 0.0, ""82"": 0.0, ""91"": 0.0, ""59"": 0.0, ""97"": 0.0, ""38"": 1.0}}"
54,foolsgold,foolsgold,"[74, 10]","[4, 88, 20, 38, 35, 78, 79, 25]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""88"": 0.0, ""20"": 0.0, ""74"": 1.0, ""38"": 0.0, ""35"": 0.0, ""78"": 0.0, ""79"": 0.0, ""25"": 0.0, ""10"": 1.0}}"
55,foolsgold,foolsgold,"[1, 54, 45, 52]","[63, 82, 64, 21, 94, 97]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""54"": 1.0, ""63"": 0.0, ""45"": 1.0, ""82"": 0.0, ""64"": 0.0, ""21"": 0.0, ""94"": 0.0, ""97"": 0.0, ""52"": 1.0}}"
56,foolsgold,foolsgold,"[65, 34, 91, 78, 88, 43, 52]","[3, 0, 30]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""65"": 1.0, ""34"": 1.0, ""91"": 1.0, ""78"": 1.0, ""0"": 0.0, ""88"": 1.0, ""43"": 0.8754357996584257, ""30"": 0.0, ""52"": 0.9109542979224082}}"
57,foolsgold,foolsgold,"[83, 65, 24, 5]","[3, 57, 27, 98, 25, 10]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""57"": 0.0, ""83"": 1.0, ""65"": 1.0, ""27"": 0.0, ""98"": 0.0, ""24"": 1.0, ""5"": 1.0, ""25"": 0.0, ""10"": 0.0}}"
58,foolsgold,foolsgold,"[16, 92, 62, 58, 77]","[3, 27, 14, 1, 44]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""16"": 0.64790647777023, ""92"": 1.0, ""27"": 0.0, ""14"": 0.0, ""62"": 1.0, ""58"": 1.0, ""77"": 1.0, ""1"": 0.0, ""44"": 0.0}}"
59,foolsgold,foolsgold,"[39, 6, 88, 69, 29, 26]","[1, 27, 71, 25]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""39"": 1.0, ""6"": 1.0, ""27"": 0.0, ""71"": 0.0, ""88"": 1.0, ""69"": 1.0, ""29"": 0.7632582486053778, ""25"": 0.0, ""26"": 1.0}}"
60,foolsgold,foolsgold,"[84, 41, 86, 94]","[0, 13, 66, 3, 14, 51]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""84"": 1.0, ""41"": 1.0, ""86"": 1.0, ""94"": 1.0, ""13"": 0.0, ""66"": 0.0, ""3"": 0.0, ""14"": 0.0, ""51"": 0.0}}"
61,foolsgold,foolsgold,"[70, 55, 69]","[3, 36, 1, 21, 32, 18, 8]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""36"": 0.0, ""70"": 0.22299654267481012, ""1"": 0.0, ""21"": 0.0, ""32"": 0.0, ""55"": 1.0, ""18"": 0.0, ""69"": 0.35671831519476394, ""8"": 0.0}}"
62,foolsgold,foolsgold,"[0, 29, 65, 95, 47]","[77, 68, 89, 79, 83]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.07667582534557288, ""77"": 0.0, ""29"": 0.07667582534557288, ""65"": 0.20771846719547737, ""68"": 0.0, ""89"": 0.0, ""95"": 1.0, ""79"": 0.0, ""83"": 0.0, ""47"": 1.0}}"
63,foolsgold,foolsgold,"[15, 46, 31, 70]","[1, 10, 36, 86, 73, 62]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""10"": 0.0, ""15"": 0.43392131260186617, ""46"": 1.0, ""36"": 0.0, ""86"": 0.0, ""31"": 1.0, ""73"": 0.0, ""62"": 0.0, ""70"": 1.0}}"
64,foolsgold,foolsgold,"[47, 63, 41, 75]","[0, 32, 34, 12, 11, 3]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""47"": 1.0, ""63"": 1.0, ""32"": 0.0, ""34"": 0.0, ""12"": 0.0, ""41"": 1.0, ""75"": 0.19195823888620417, ""11"": 0.0, ""3"": 0.0}}"
65,foolsgold,foolsgold,"[55, 65, 54, 46]","[3, 1, 24, 31, 92, 49]","{""layer_name"": ""linear"", ""weights_by_client"": {""3"": 0.0, ""55"": 1.0, ""1"": 0.0, ""65"": 0.5243606078021407, ""54"": 1.0, ""24"": 0.0, ""31"": 0.0, ""92"": 0.0, ""49"": 0.0, ""46"": 0.5243606078021407}}"
66,foolsgold,foolsgold,"[0, 38, 51, 5, 19, 53, 84, 40]","[23, 64]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 1.0, ""38"": 0.8073257450692509, ""51"": 1.0, ""5"": 1.0, ""19"": 1.0, ""53"": 1.0, ""84"": 1.0, ""23"": 0.0, ""40"": 1.0, ""64"": 0.0}}"
67,foolsgold,foolsgold,"[82, 78, 19]","[4, 17, 44, 14, 71, 90, 55]","{""layer_name"": ""linear"", ""weights_by_client"": {""4"": 0.0, ""82"": 1.0, ""78"": 1.0, ""17"": 0.0, ""19"": 1.0, ""44"": 0.0, ""14"": 0.0, ""71"": 0.0, ""90"": 0.0, ""55"": 0.0}}"
68,foolsgold,foolsgold,"[6, 54, 17, 9, 68, 38]","[0, 32, 44, 8]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""32"": 0.0, ""44"": 0.0, ""6"": 1.0, ""54"": 1.0, ""17"": 1.0, ""9"": 1.0, ""8"": 0.0, ""68"": 0.644725913234152, ""38"": 0.644725913234152}}"
69,foolsgold,foolsgold,"[62, 84]","[0, 10, 42, 79, 75, 64, 3, 51]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.0, ""10"": 0.0, ""42"": 0.0, ""62"": 1.0, ""79"": 0.0, ""75"": 0.0, ""64"": 0.0, ""84"": 1.0, ""3"": 0.0, ""51"": 0.0}}"
70,foolsgold,foolsgold,"[1, 9, 5, 73, 62, 83]","[91, 79, 68, 46]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""91"": 0.0, ""79"": 0.0, ""68"": 0.0, ""9"": 1.0, ""5"": 1.0, ""73"": 1.0, ""62"": 0.40010921749668316, ""83"": 0.6846659210275852, ""46"": 0.0}}"
71,foolsgold,foolsgold,"[1, 68, 51, 54, 48, 7]","[55, 69, 28, 71]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 1.0, ""55"": 0.0, ""68"": 0.6931236330354662, ""51"": 0.09649665855850187, ""54"": 1.0, ""48"": 0.6931236330354662, ""7"": 1.0, ""69"": 0.0, ""28"": 0.0, ""71"": 0.0}}"
72,foolsgold,foolsgold,"[0, 51, 72, 15, 38]","[98, 87, 21, 6, 57]","{""layer_name"": ""linear"", ""weights_by_client"": {""0"": 0.14705372934388994, ""98"": 0.0, ""51"": 0.9215912218309275, ""72"": 1.0, ""87"": 0.0, ""21"": 0.0, ""15"": 0.14705372934388994, ""38"": 0.4157241338481787, ""6"": 0.0, ""57"": 0.0}}"
73,foolsgold,foolsgold,"[7, 68, 88, 11]","[1, 61, 26, 59, 36, 97]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""61"": 0.0, ""26"": 0.0, ""7"": 0.6922778417097621, ""68"": 1.0, ""88"": 1.0, ""59"": 0.0, ""11"": 0.6922778417097621, ""36"": 0.0, ""97"": 0.0}}"
74,foolsgold,foolsgold,"[75, 80, 7]","[1, 3, 25, 2, 78, 20, 4]","{""layer_name"": ""linear"", ""weights_by_client"": {""1"": 0.0, ""75"": 1.0, ""3"": 0.0, ""25"": 0.0, ""80"": 1.0, ""2"": 0.0, ""78"": 0.0, ""20"": 0.0, ""4"": 0.0, ""7"": 1.0}}"
75,foolsgold,foolsgold,"[95, 51, 84]","[2, 86, 23, 6, 62, 0, 81]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 0.0, ""95"": 1.0, ""86"": 0.0, ""51"": 1.0, ""23"": 0.0, ""6"": 0.0, ""62"": 0.0, ""0"": 0.0, ""81"": 0.0, ""84"": 1.0}}"
76,foolsgold,foolsgold,"[2, 37, 84, 58, 80, 92]","[64, 66, 42, 67]","{""layer_name"": ""linear"", ""weights_by_client"": {""2"": 1.0, ""64"": 0.0, ""37"": 0.01687734116336692, ""66"": 0.0, ""42"": 0.0, ""84"": 1.0, ""58"": 1.0, ""80"": 0.01687734116336692, ""67"": 0.0, ""92"": 1.0}}"
