epoch,method,stage,selected,rejected,human
24,clip,clip,"[4, 5, 99, 6, 94, 34, 46, 28, 76, 91]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
25,clip,clip,"[4, 2, 35, 90, 93, 71, 98, 70, 95, 54]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
26,clip,clip,"[3, 81, 22, 41, 14, 39, 1, 88, 74, 49]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
27,clip,clip,"[0, 95, 57, 7, 73, 75, 65, 58, 27, 10]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
28,clip,clip,"[3, 1, 76, 65, 15, 51, 53, 69, 72, 14]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
29,clip,clip,"[1, 3, 30, 81, 70, 38, 49, 78, 14, 87]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
30,clip,clip,"[1, 71, 13, 47, 7, 49, 33, 42, 34, 53]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
31,clip,clip,"[3, 20, 48, 57, 30, 15, 45, 29, 54, 14]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
32,clip,clip,"[1, 57, 52, 76, 65, 58, 51, 23, 99, 21]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
33,clip,clip,"[4, 46, 64, 96, 82, 75, 40, 63, 36, 47]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
34,clip,clip,"[0, 72, 8, 81, 73, 83, 65, 79, 58, 16]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
35,clip,clip,"[3, 30, 84, 29, 12, 98, 44, 64, 13, 55]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
36,clip,clip,"[0, 36, 23, 49, 11, 34, 99, 33, 58, 12]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
37,clip,clip,"[3, 43, 5, 34, 99, 14, 48, 24, 56, 37]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
38,clip,clip,"[2, 88, 85, 65, 95, 82, 19, 77, 54, 37]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
39,clip,clip,"[2, 33, 12, 85, 87, 74, 15, 29, 94, 60]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
40,clip,clip,"[4, 6, 33, 77, 65, 63, 55, 18, 2, 78]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
41,clip,clip,"[1, 71, 25, 57, 32, 77, 51, 42, 95, 22]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
42,clip,clip,"[2, 23, 61, 86, 54, 0, 91, 63, 37, 85]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
43,clip,clip,"[0, 40, 56, 34, 98, 35, 1, 22, 89, 16]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
44,clip,clip,"[1, 46, 25, 37, 20, 42, 44, 50, 12, 72]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
45,clip,clip,"[1, 19, 56, 93, 20, 12, 27, 69, 33, 16]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
46,clip,clip,"[2, 45, 10, 1, 74, 86, 46, 35, 17, 81]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
47,clip,clip,"[2, 99, 19, 62, 44, 0, 48, 52, 70, 65]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
48,clip,clip,"[0, 66, 36, 83, 68, 23, 90, 2, 57, 21]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
49,clip,clip,"[3, 10, 20, 51, 25, 27, 40, 5, 89, 85]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
50,clip,clip,"[1, 85, 80, 28, 63, 68, 14, 94, 32, 20]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
51,clip,clip,"[3, 61, 21, 58, 32, 20, 53, 17, 93, 55]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
52,clip,clip,"[3, 38, 56, 79, 43, 65, 66, 16, 75, 82]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
53,clip,clip,"[2, 98, 50, 69, 58, 82, 91, 59, 97, 38]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
54,clip,clip,"[4, 88, 20, 74, 38, 35, 78, 79, 25, 10]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
55,clip,clip,"[1, 54, 63, 45, 82, 64, 21, 94, 97, 52]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
56,clip,clip,"[3, 65, 34, 91, 78, 0, 88, 43, 30, 52]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
57,clip,clip,"[3, 57, 83, 65, 27, 98, 24, 5, 25, 10]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
58,clip,clip,"[3, 16, 92, 27, 14, 62, 58, 77, 1, 44]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
59,clip,clip,"[1, 39, 6, 27, 71, 88, 69, 29, 25, 26]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
60,clip,clip,"[0, 84, 41, 86, 94, 13, 66, 3, 14, 51]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
61,clip,clip,"[3, 36, 70, 1, 21, 32, 55, 18, 69, 8]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
62,clip,clip,"[0, 77, 29, 65, 68, 89, 95, 79, 83, 47]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
63,clip,clip,"[1, 10, 15, 46, 36, 86, 31, 73, 62, 70]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
64,clip,clip,"[0, 47, 63, 32, 34, 12, 41, 75, 11, 3]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
65,clip,clip,"[3, 55, 1, 65, 54, 24, 31, 92, 49, 46]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
66,clip,clip,"[0, 38, 51, 5, 19, 53, 84, 23, 40, 64]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
67,clip,clip,"[4, 82, 78, 17, 19, 44, 14, 71, 90, 55]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
68,clip,clip,"[0, 32, 44, 6, 54, 17, 9, 8, 68, 38]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
69,clip,clip,"[0, 10, 42, 62, 79, 75, 64, 84, 3, 51]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
70,clip,clip,"[1, 91, 79, 68, 9, 5, 73, 62, 83, 46]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
71,clip,clip,"[1, 55, 68, 51, 54, 48, 7, 69, 28, 71]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
72,clip,clip,"[0, 98, 51, 72, 87, 21, 15, 38, 6, 57]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
73,clip,clip,"[1, 61, 26, 7, 68, 88, 59, 11, 36, 97]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
74,clip,clip,"[1, 75, 3, 25, 80, 2, 78, 20, 4, 7]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
75,clip,clip,"[2, 95, 86, 51, 23, 6, 62, 0, 81, 84]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
76,clip,clip,"[2, 64, 37, 66, 42, 84, 58, 80, 67, 92]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
77,clip,clip,"[4, 68, 79, 22, 9, 30, 60, 69, 16, 43]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
78,clip,clip,"[1, 20, 77, 27, 23, 18, 74, 59, 86, 87]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
79,clip,clip,"[1, 99, 42, 33, 5, 15, 38, 76, 86, 87]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
80,clip,clip,"[1, 71, 88, 38, 63, 99, 48, 31, 83, 11]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
81,clip,clip,"[4, 69, 52, 40, 47, 77, 35, 59, 70, 7]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
82,clip,clip,"[0, 61, 81, 74, 23, 95, 35, 97, 55, 28]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
83,clip,clip,"[3, 53, 77, 67, 31, 62, 45, 47, 82, 84]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
84,clip,clip,"[2, 83, 3, 36, 44, 70, 32, 64, 47, 5]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
85,clip,clip,"[0, 95, 64, 96, 60, 5, 79, 75, 7, 94]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
86,clip,clip,"[1, 15, 57, 19, 13, 81, 10, 30, 99, 47]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
87,clip,clip,"[4, 91, 65, 0, 37, 25, 27, 31, 15, 97]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
88,clip,clip,"[2, 87, 54, 75, 34, 3, 15, 7, 11, 40]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
89,clip,clip,"[3, 4, 12, 80, 87, 26, 27, 42, 24, 0]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
90,clip,clip,"[3, 22, 23, 50, 7, 88, 73, 27, 10, 96]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
91,clip,clip,"[2, 17, 98, 50, 52, 30, 15, 49, 13, 38]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
92,clip,clip,"[0, 71, 20, 25, 14, 1, 9, 61, 11, 89]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
93,clip,clip,"[3, 16, 78, 75, 38, 41, 60, 95, 33, 6]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
94,clip,clip,"[2, 98, 15, 78, 86, 82, 74, 47, 4, 71]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
95,clip,clip,"[0, 77, 91, 2, 1, 97, 43, 53, 99, 57]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
96,clip,clip,"[1, 82, 46, 21, 54, 29, 47, 77, 48, 12]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
97,clip,clip,"[3, 56, 31, 47, 24, 34, 15, 84, 4, 20]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
98,clip,clip,"[1, 68, 97, 49, 62, 13, 7, 51, 54, 42]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
99,clip,clip,"[3, 2, 22, 38, 75, 25, 47, 58, 57, 37]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
100,clip,clip,"[0, 86, 39, 75, 6, 48, 61, 11, 64, 44]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
101,clip,clip,"[1, 20, 17, 92, 64, 88, 80, 89, 87, 99]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
102,clip,clip,"[2, 21, 51, 16, 41, 68, 60, 67, 80, 91]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
103,clip,clip,"[4, 77, 92, 15, 52, 94, 71, 32, 13, 62]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
104,clip,clip,"[0, 41, 15, 12, 9, 34, 21, 93, 38, 90]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
105,clip,clip,"[4, 40, 47, 54, 57, 28, 10, 87, 27, 95]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
106,clip,clip,"[3, 92, 34, 12, 74, 0, 88, 53, 52, 77]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
107,clip,clip,"[2, 40, 41, 84, 7, 70, 46, 61, 95, 0]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
108,clip,clip,"[1, 33, 0, 16, 84, 12, 64, 52, 60, 4]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
109,clip,clip,"[3, 14, 27, 84, 5, 15, 87, 17, 58, 28]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
110,clip,clip,"[4, 29, 12, 86, 67, 81, 84, 59, 21, 3]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
111,clip,clip,"[1, 41, 61, 76, 49, 46, 55, 34, 2, 4]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
112,clip,clip,"[0, 73, 9, 86, 84, 95, 41, 38, 17, 52]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
113,clip,clip,"[0, 91, 57, 71, 20, 38, 10, 16, 54, 36]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
114,clip,clip,"[1, 35, 98, 89, 23, 39, 85, 91, 9, 16]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
115,clip,clip,"[2, 61, 41, 38, 85, 51, 56, 19, 36, 97]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
116,clip,clip,"[4, 19, 17, 30, 8, 83, 55, 38, 96, 10]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
117,clip,clip,"[0, 55, 66, 34, 52, 8, 29, 67, 77, 45]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
118,clip,clip,"[0, 81, 90, 44, 79, 20, 31, 36, 89, 55]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
119,clip,clip,"[3, 41, 19, 9, 97, 64, 37, 55, 33, 42]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
120,clip,clip,"[1, 98, 30, 13, 56, 97, 35, 75, 41, 2]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
121,clip,clip,"[3, 5, 42, 83, 37, 14, 13, 89, 28, 61]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
122,clip,clip,"[0, 29, 83, 87, 38, 55, 96, 31, 81, 14]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
123,clip,clip,"[0, 64, 70, 77, 88, 6, 82, 62, 69, 55]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
124,clip,clip,"[4, 88, 96, 42, 58, 49, 7, 15, 72, 99]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
125,clip,clip,"[4, 30, 1, 36, 14, 90, 87, 42, 82, 37]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
126,clip,clip,"[3, 40, 64, 31, 35, 90, 29, 48, 84, 78]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
127,clip,clip,"[3, 32, 56, 98, 78, 62, 5, 13, 86, 55]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
128,clip,clip,"[4, 99, 47, 20, 31, 10, 86, 90, 62, 41]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
129,clip,clip,"[0, 33, 1, 73, 28, 61, 3, 11, 96, 15]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
130,clip,clip,"[4, 42, 80, 51, 72, 74, 90, 58, 35, 83]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
131,clip,clip,"[0, 95, 80, 46, 22, 73, 3, 42, 93, 85]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
132,clip,clip,"[2, 5, 77, 45, 62, 74, 20, 65, 9, 68]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
133,clip,clip,"[2, 58, 94, 20, 50, 51, 65, 7, 27, 95]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
134,clip,clip,"[4, 78, 82, 23, 37, 10, 55, 13, 12, 77]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
135,clip,clip,"[2, 35, 5, 89, 93, 82, 49, 23, 95, 63]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
136,clip,clip,"[4, 83, 79, 3, 66, 69, 95, 96, 84, 7]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
137,clip,clip,"[3, 65, 26, 12, 98, 16, 20, 86, 59, 75]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
138,clip,clip,"[2, 78, 18, 71, 20, 21, 27, 31, 11, 24]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
139,clip,clip,"[2, 50, 63, 64, 18, 45, 0, 89, 91, 28]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
140,clip,clip,"[4, 45, 97, 55, 16, 23, 89, 59, 90, 15]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
141,clip,clip,"[2, 12, 25, 36, 23, 64, 84, 91, 19, 26]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
142,clip,clip,"[2, 84, 63, 30, 90, 33, 24, 13, 87, 40]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
143,clip,clip,"[1, 2, 78, 33, 24, 5, 57, 77, 31, 62]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
144,clip,clip,"[2, 15, 48, 84, 66, 59, 9, 80, 91, 79]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
145,clip,clip,"[2, 19, 44, 7, 85, 43, 73, 18, 29, 83]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
146,clip,clip,"[0, 99, 74, 47, 46, 89, 95, 88, 71, 63]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
147,clip,clip,"[3, 78, 91, 29, 51, 38, 86, 24, 63, 27]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
148,clip,clip,"[3, 75, 45, 59, 20, 29, 67, 93, 81, 13]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
149,clip,clip,"[3, 88, 10, 17, 75, 20, 11, 31, 42, 14]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
150,clip,clip,"[0, 85, 82, 10, 31, 84, 27, 7, 14, 4]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
151,clip,clip,"[3, 43, 25, 48, 98, 87, 6, 23, 34, 52]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
152,clip,clip,"[4, 36, 68, 37, 92, 94, 14, 22, 28, 18]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
153,clip,clip,"[1, 24, 30, 22, 5, 72, 62, 32, 68, 97]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
154,clip,clip,"[2, 91, 61, 8, 99, 97, 98, 93, 74, 39]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
155,clip,clip,"[1, 75, 14, 32, 62, 2, 68, 46, 72, 57]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
156,clip,clip,"[4, 27, 62, 80, 22, 16, 29, 15, 55, 95]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
157,clip,clip,"[4, 24, 18, 49, 84, 7, 67, 0, 80, 77]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
158,clip,clip,"[1, 58, 9, 48, 14, 80, 30, 10, 70, 39]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
159,clip,clip,"[2, 92, 77, 70, 72, 99, 32, 0, 26, 57]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
160,clip,clip,"[2, 84, 57, 95, 30, 70, 16, 13, 29, 27]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
161,clip,clip,"[3, 8, 86, 33, 74, 35, 51, 22, 40, 47]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
162,clip,clip,"[2, 40, 4, 57, 63, 1, 42, 30, 46, 84]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
163,clip,clip,"[4, 67, 17, 27, 34, 71, 93, 13, 86, 16]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
164,clip,clip,"[4, 3, 86, 72, 23, 73, 84, 96, 30, 67]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
165,clip,clip,"[2, 8, 18, 94, 69, 36, 63, 62, 76, 71]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
166,clip,clip,"[1, 44, 66, 63, 95, 46, 29, 60, 9, 48]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
167,clip,clip,"[3, 99, 38, 13, 42, 31, 28, 96, 5, 58]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
168,clip,clip,"[0, 49, 53, 54, 88, 64, 8, 83, 85, 90]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
169,clip,clip,"[3, 28, 98, 30, 12, 13, 74, 9, 92, 56]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
170,clip,clip,"[0, 14, 76, 43, 44, 96, 29, 4, 77, 32]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
171,clip,clip,"[3, 27, 93, 15, 25, 33, 88, 8, 30, 63]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
172,clip,clip,"[3, 80, 10, 60, 1, 28, 63, 74, 81, 84]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
173,clip,clip,"[1, 4, 54, 13, 69, 75, 18, 7, 2, 37]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
174,clip,clip,"[2, 67, 17, 6, 62, 19, 13, 51, 24, 35]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
175,clip,clip,"[3, 89, 39, 17, 56, 72, 35, 62, 32, 19]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
176,clip,clip,"[2, 42, 8, 99, 55, 43, 18, 74, 85, 78]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
177,clip,clip,"[0, 43, 92, 29, 50, 57, 80, 82, 16, 17]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
178,clip,clip,"[0, 58, 21, 96, 94, 5, 80, 45, 62, 71]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
179,clip,clip,"[4, 2, 30, 41, 90, 42, 1, 69, 13, 73]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
180,clip,clip,"[4, 97, 54, 70, 96, 34, 36, 42, 56, 91]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
181,clip,clip,"[3, 96, 90, 93, 69, 11, 94, 58, 34, 38]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
182,clip,clip,"[1, 5, 41, 34, 8, 82, 47, 11, 48, 89]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
183,clip,clip,"[2, 54, 62, 36, 1, 73, 23, 7, 15, 94]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
184,clip,clip,"[3, 83, 64, 41, 77, 95, 87, 32, 5, 4]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
185,clip,clip,"[0, 29, 33, 81, 11, 39, 5, 45, 95, 69]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
186,clip,clip,"[0, 50, 81, 62, 3, 74, 10, 33, 35, 56]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
187,clip,clip,"[2, 40, 67, 33, 0, 7, 1, 6, 38, 5]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
188,clip,clip,"[0, 38, 92, 53, 33, 46, 80, 60, 50, 68]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
189,clip,clip,"[1, 38, 94, 69, 57, 45, 22, 47, 53, 3]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
190,clip,clip,"[2, 71, 75, 78, 19, 37, 51, 55, 18, 41]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
191,clip,clip,"[3, 55, 8, 11, 25, 68, 6, 90, 61, 78]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
192,clip,clip,"[2, 95, 11, 12, 65, 15, 22, 86, 14, 50]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
193,clip,clip,"[2, 23, 88, 85, 48, 8, 72, 87, 16, 73]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
