epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
27,clip,success,"[0, 98, 87, 30, 62, 83, 51, 46, 33, 27]","[0, 98, 87, 30, 62, 83, 51, 46, 33, 27]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0027_clip.pkl
28,clip,success,"[4, 75, 76, 35, 20, 94, 72, 97, 46, 95]","[4, 75, 76, 35, 20, 94, 72, 97, 46, 95]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0028_clip.pkl
29,clip,success,"[4, 2, 25, 29, 3, 67, 53, 82, 33, 13]","[4, 2, 25, 29, 3, 67, 53, 82, 33, 13]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0029_clip.pkl
30,clip,success,"[2, 72, 53, 84, 32, 17, 76, 6, 66, 41]","[2, 72, 53, 84, 32, 17, 76, 6, 66, 41]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0030_clip.pkl
31,clip,success,"[0, 43, 8, 97, 35, 86, 66, 64, 85, 14]","[0, 43, 8, 97, 35, 86, 66, 64, 85, 14]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0031_clip.pkl
32,clip,success,"[2, 75, 4, 41, 16, 72, 17, 28, 60, 63]","[2, 75, 4, 41, 16, 72, 17, 28, 60, 63]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0032_clip.pkl
33,clip,success,"[1, 14, 8, 79, 7, 62, 33, 37, 61, 74]","[1, 14, 8, 79, 7, 62, 33, 37, 61, 74]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0033_clip.pkl
34,clip,success,"[1, 73, 14, 89, 10, 61, 16, 63, 33, 92]","[1, 73, 14, 89, 10, 61, 16, 63, 33, 92]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0034_clip.pkl
35,clip,success,"[0, 4, 26, 91, 33, 46, 51, 68, 87, 65]","[0, 4, 26, 91, 33, 46, 51, 68, 87, 65]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0035_clip.pkl
36,clip,success,"[2, 68, 51, 43, 87, 63, 97, 27, 62, 38]","[2, 68, 51, 43, 87, 63, 97, 27, 62, 38]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0036_clip.pkl
37,clip,success,"[2, 77, 49, 52, 0, 57, 18, 29, 51, 94]","[2, 77, 49, 52, 0, 57, 18, 29, 51, 94]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0037_clip.pkl
38,clip,success,"[0, 99, 38, 61, 34, 14, 19, 1, 72, 70]","[0, 99, 38, 61, 34, 14, 19, 1, 72, 70]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0038_clip.pkl
39,clip,success,"[0, 25, 56, 67, 77, 27, 65, 82, 20, 46]","[0, 25, 56, 67, 77, 27, 65, 82, 20, 46]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0039_clip.pkl
40,clip,success,"[1, 69, 87, 75, 81, 37, 0, 40, 28, 32]","[1, 69, 87, 75, 81, 37, 0, 40, 28, 32]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0040_clip.pkl
41,clip,success,"[2, 15, 52, 3, 18, 51, 78, 91, 43, 62]","[2, 15, 52, 3, 18, 51, 78, 91, 43, 62]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0041_clip.pkl
42,clip,success,"[3, 48, 17, 89, 56, 54, 72, 38, 7, 28]","[3, 48, 17, 89, 56, 54, 72, 38, 7, 28]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0042_clip.pkl
43,clip,success,"[0, 55, 26, 52, 61, 67, 9, 59, 41, 20]","[0, 55, 26, 52, 61, 67, 9, 59, 41, 20]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0043_clip.pkl
44,clip,success,"[2, 83, 71, 9, 32, 44, 63, 50, 35, 21]","[2, 83, 71, 9, 32, 44, 63, 50, 35, 21]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0044_clip.pkl
45,clip,success,"[4, 66, 30, 97, 79, 29, 1, 27, 80, 98]","[4, 66, 30, 97, 79, 29, 1, 27, 80, 98]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0045_clip.pkl
46,clip,success,"[2, 31, 77, 47, 18, 95, 90, 51, 6, 67]","[2, 31, 77, 47, 18, 95, 90, 51, 6, 67]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0046_clip.pkl
47,clip,success,"[4, 45, 25, 24, 77, 72, 60, 31, 38, 91]","[4, 45, 25, 24, 77, 72, 60, 31, 38, 91]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0047_clip.pkl
48,clip,success,"[0, 12, 11, 33, 80, 78, 63, 93, 39, 59]","[0, 12, 11, 33, 80, 78, 63, 93, 39, 59]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0048_clip.pkl
49,clip,success,"[2, 35, 94, 63, 26, 87, 84, 58, 60, 5]","[2, 35, 94, 63, 26, 87, 84, 58, 60, 5]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0049_clip.pkl
50,clip,success,"[2, 98, 76, 79, 6, 74, 54, 59, 69, 9]","[2, 98, 76, 79, 6, 74, 54, 59, 69, 9]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0050_clip.pkl
51,clip,success,"[4, 40, 47, 50, 44, 74, 62, 58, 30, 79]","[4, 40, 47, 50, 44, 74, 62, 58, 30, 79]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0051_clip.pkl
52,clip,success,"[3, 13, 5, 85, 26, 99, 88, 33, 2, 44]","[3, 13, 5, 85, 26, 99, 88, 33, 2, 44]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0052_clip.pkl
53,clip,success,"[3, 27, 52, 70, 94, 75, 13, 7, 67, 96]","[3, 27, 52, 70, 94, 75, 13, 7, 67, 96]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0053_clip.pkl
54,clip,success,"[0, 38, 15, 91, 87, 64, 41, 55, 80, 82]","[0, 38, 15, 91, 87, 64, 41, 55, 80, 82]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0054_clip.pkl
55,clip,success,"[2, 28, 5, 61, 92, 21, 14, 88, 65, 85]","[2, 28, 5, 61, 92, 21, 14, 88, 65, 85]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0055_clip.pkl
56,clip,success,"[4, 59, 85, 9, 87, 93, 55, 74, 76, 13]","[4, 59, 85, 9, 87, 93, 55, 74, 76, 13]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0056_clip.pkl
57,clip,success,"[3, 41, 65, 60, 24, 30, 53, 32, 40, 98]","[3, 41, 65, 60, 24, 30, 53, 32, 40, 98]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0057_clip.pkl
58,clip,success,"[0, 16, 5, 34, 69, 43, 57, 72, 92, 54]","[0, 16, 5, 34, 69, 43, 57, 72, 92, 54]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0058_clip.pkl
59,clip,success,"[3, 15, 19, 50, 42, 62, 89, 21, 71, 9]","[3, 15, 19, 50, 42, 62, 89, 21, 71, 9]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0059_clip.pkl
60,clip,success,"[4, 19, 99, 76, 16, 22, 63, 98, 72, 80]","[4, 19, 99, 76, 16, 22, 63, 98, 72, 80]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0060_clip.pkl
61,clip,success,"[4, 66, 47, 84, 22, 34, 74, 87, 75, 9]","[4, 66, 47, 84, 22, 34, 74, 87, 75, 9]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0061_clip.pkl
62,clip,success,"[4, 52, 3, 82, 68, 38, 13, 93, 90, 45]","[4, 52, 3, 82, 68, 38, 13, 93, 90, 45]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0062_clip.pkl
63,clip,success,"[4, 43, 48, 25, 60, 92, 30, 8, 91, 36]","[4, 43, 48, 25, 60, 92, 30, 8, 91, 36]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0063_clip.pkl
64,clip,success,"[1, 59, 54, 27, 16, 68, 42, 48, 73, 52]","[1, 59, 54, 27, 16, 68, 42, 48, 73, 52]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0064_clip.pkl
65,clip,success,"[3, 2, 64, 16, 56, 97, 80, 33, 71, 91]","[3, 2, 64, 16, 56, 97, 80, 33, 71, 91]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0065_clip.pkl
66,clip,success,"[0, 35, 96, 40, 1, 8, 94, 5, 57, 48]","[0, 35, 96, 40, 1, 8, 94, 5, 57, 48]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0066_clip.pkl
67,clip,success,"[3, 6, 20, 31, 16, 7, 94, 55, 40, 57]","[3, 6, 20, 31, 16, 7, 94, 55, 40, 57]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0067_clip.pkl
68,clip,success,"[4, 63, 21, 75, 53, 68, 95, 23, 94, 72]","[4, 63, 21, 75, 53, 68, 95, 23, 94, 72]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0068_clip.pkl
69,clip,success,"[4, 85, 43, 96, 40, 20, 59, 27, 35, 34]","[4, 85, 43, 96, 40, 20, 59, 27, 35, 34]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0069_clip.pkl
70,clip,success,"[4, 92, 63, 74, 95, 77, 20, 48, 15, 83]","[4, 92, 63, 74, 95, 77, 20, 48, 15, 83]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0070_clip.pkl
71,clip,success,"[4, 62, 89, 25, 53, 81, 42, 36, 58, 94]","[4, 62, 89, 25, 53, 81, 42, 36, 58, 94]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0071_clip.pkl
72,clip,success,"[2, 66, 60, 72, 90, 86, 94, 32, 62, 9]","[2, 66, 60, 72, 90, 86, 94, 32, 62, 9]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0072_clip.pkl
73,clip,success,"[0, 90, 42, 25, 76, 96, 19, 46, 83, 92]","[0, 90, 42, 25, 76, 96, 19, 46, 83, 92]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0073_clip.pkl
74,clip,success,"[4, 8, 56, 89, 64, 59, 16, 72, 42, 25]","[4, 8, 56, 89, 64, 59, 16, 72, 42, 25]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0074_clip.pkl
75,clip,success,"[3, 0, 99, 82, 14, 61, 38, 29, 90, 2]","[3, 0, 99, 82, 14, 61, 38, 29, 90, 2]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0075_clip.pkl
76,clip,success,"[2, 8, 21, 45, 49, 6, 38, 16, 26, 13]","[2, 8, 21, 45, 49, 6, 38, 16, 26, 13]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0076_clip.pkl
77,clip,success,"[3, 88, 51, 64, 60, 46, 19, 62, 0, 57]","[3, 88, 51, 64, 60, 46, 19, 62, 0, 57]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0077_clip.pkl
78,clip,success,"[0, 20, 58, 74, 91, 95, 89, 60, 14, 57]","[0, 20, 58, 74, 91, 95, 89, 60, 14, 57]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0078_clip.pkl
79,clip,success,"[3, 28, 95, 42, 1, 53, 98, 38, 23, 90]","[3, 28, 95, 42, 1, 53, 98, 38, 23, 90]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0079_clip.pkl
80,clip,success,"[3, 21, 73, 93, 78, 4, 89, 38, 27, 66]","[3, 21, 73, 93, 78, 4, 89, 38, 27, 66]",[],10,10,"[""clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_14.28.31_clip_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0080_clip.pkl
