epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
8,rflbat,success,"[76, 89, 85, 21, 34, 0, 92, 42, 72, 70]","[76, 89, 85, 21, 34, 92, 42, 72, 70]",[0],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0008_rflbat.pkl
9,rflbat,success,"[62, 39, 4, 21, 47, 66, 6, 24, 18, 28]","[62, 39, 4, 21, 47, 66, 6, 24, 18, 28]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0009_rflbat.pkl
10,rflbat,success,"[73, 54, 9, 62, 98, 18, 94, 12, 32, 91]","[73, 54, 9, 62, 98, 18, 94, 12, 32, 91]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0010_rflbat.pkl
11,rflbat,success,"[48, 17, 0, 10, 11, 24, 60, 54, 63, 7]","[48, 17, 10, 11, 24, 60, 54, 63, 7]",[0],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0011_rflbat.pkl
12,rflbat,success,"[50, 76, 66, 99, 60, 49, 68, 98, 19, 27]","[50, 76, 66, 99, 60, 49, 68, 98, 19, 27]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0012_rflbat.pkl
13,rflbat,success,"[15, 30, 64, 2, 39, 89, 91, 57, 95, 0]","[15, 30, 64, 2, 39, 89, 91, 57, 95]",[0],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0013_rflbat.pkl
14,rflbat,success,"[73, 52, 61, 95, 77, 57, 22, 55, 70, 29]","[73, 52, 61, 95, 77, 57, 22, 55, 70, 29]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0014_rflbat.pkl
15,rflbat,success,"[44, 55, 79, 48, 57, 28, 99, 72, 86, 25]","[44, 55, 79, 48, 57, 28, 99, 72, 86, 25]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0015_rflbat.pkl
16,rflbat,success,"[83, 16, 85, 54, 63, 37, 24, 51, 86, 20]","[83, 16, 85, 54, 63, 37, 24, 51, 86, 20]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0016_rflbat.pkl
17,rflbat,success,"[55, 82, 34, 38, 23, 97, 5, 75, 99, 84]","[55, 82, 34, 38, 23, 97, 5, 75, 99, 84]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0017_rflbat.pkl
18,rflbat,success,"[70, 78, 40, 39, 99, 17, 77, 34, 11, 91]","[70, 78, 40, 39, 99, 17, 77, 34, 11, 91]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0018_rflbat.pkl
19,rflbat,success,"[55, 50, 37, 44, 67, 58, 81, 92, 85, 39]","[50, 37, 44, 67, 58, 81, 92, 85, 39]",[55],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0019_rflbat.pkl
20,rflbat,success,"[90, 9, 16, 80, 30, 68, 61, 15, 72, 73]","[90, 9, 16, 80, 30, 68, 61, 15, 72, 73]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0020_rflbat.pkl
21,rflbat,success,"[26, 16, 73, 24, 10, 48, 34, 18, 35, 11]","[26, 16, 73, 24, 10, 48, 34, 18, 35, 11]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0021_rflbat.pkl
22,rflbat,success,"[34, 70, 0, 91, 21, 6, 89, 48, 14, 61]","[34, 70, 91, 21, 6, 89, 48, 14, 61]",[0],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0022_rflbat.pkl
23,rflbat,success,"[74, 87, 24, 15, 69, 6, 52, 92, 4, 42]","[74, 87, 24, 15, 69, 6, 52, 92, 4, 42]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0023_rflbat.pkl
24,rflbat,success,"[8, 16, 28, 84, 57, 44, 0, 37, 70, 90]","[8, 16, 28, 84, 57, 44, 37, 70, 90]",[0],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0024_rflbat.pkl
25,rflbat,success,"[7, 68, 20, 23, 57, 73, 11, 36, 0, 80]","[7, 68, 20, 23, 57, 73, 11, 36, 80]",[0],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0025_rflbat.pkl
26,rflbat,success,"[14, 69, 42, 70, 94, 85, 80, 9, 49, 93]","[14, 69, 42, 70, 94, 85, 80, 9, 49, 93]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0026_rflbat.pkl
27,rflbat,success,"[43, 36, 47, 94, 25, 42, 10, 89, 57, 34]","[43, 36, 47, 94, 25, 42, 10, 89, 57, 34]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0027_rflbat.pkl
28,rflbat,success,"[43, 28, 58, 44, 9, 32, 62, 76, 19, 47]","[43, 28, 58, 44, 9, 32, 62, 76, 19, 47]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0028_rflbat.pkl
29,rflbat,success,"[19, 63, 57, 21, 92, 16, 5, 75, 47, 26]","[19, 63, 57, 21, 92, 16, 5, 75, 47, 26]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0029_rflbat.pkl
30,rflbat,success,"[2, 66, 23, 70, 3, 59, 47, 1, 79, 8]","[2, 66, 23, 70, 3, 59, 47, 1, 79, 8]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0030_rflbat.pkl
31,rflbat,success,"[88, 37, 81, 6, 55, 0, 14, 10, 74, 78]","[88, 37, 81, 6, 55, 14, 10, 74, 78]",[0],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0031_rflbat.pkl
32,rflbat,success,"[42, 51, 48, 35, 58, 20, 17, 82, 11, 87]","[42, 51, 48, 35, 58, 20, 17, 82, 11, 87]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0032_rflbat.pkl
33,rflbat,success,"[58, 73, 33, 70, 36, 83, 10, 41, 79, 67]","[58, 73, 33, 70, 36, 83, 10, 41, 79, 67]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0033_rflbat.pkl
34,rflbat,success,"[98, 48, 15, 46, 72, 45, 93, 5, 79, 56]","[98, 48, 15, 46, 72, 45, 93, 5, 79, 56]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0034_rflbat.pkl
35,rflbat,success,"[0, 96, 19, 43, 87, 5, 78, 9, 47, 95]","[96, 19, 43, 87, 5, 78, 9, 47, 95]",[0],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0035_rflbat.pkl
36,rflbat,success,"[52, 9, 48, 24, 53, 3, 41, 79, 43, 54]","[52, 9, 48, 24, 53, 3, 41, 79, 43, 54]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0036_rflbat.pkl
37,rflbat,success,"[76, 31, 89, 20, 81, 96, 86, 83, 54, 99]","[31, 89, 20, 81, 96, 83, 54, 99]","[76, 86]",10,8,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0037_rflbat.pkl
38,rflbat,success,"[8, 98, 95, 52, 63, 25, 97, 57, 22, 41]","[8, 98, 95, 52, 63, 25, 97, 57, 22, 41]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0038_rflbat.pkl
39,rflbat,success,"[82, 84, 63, 68, 81, 62, 31, 66, 52, 42]","[82, 84, 63, 68, 81, 62, 31, 66, 52, 42]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0039_rflbat.pkl
40,rflbat,success,"[84, 30, 82, 37, 64, 61, 67, 40, 31, 42]","[84, 30, 82, 37, 64, 61, 67, 40, 31, 42]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0040_rflbat.pkl
41,rflbat,success,"[51, 71, 33, 28, 49, 12, 96, 73, 15, 43]","[51, 71, 33, 28, 49, 12, 96, 73, 15, 43]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0041_rflbat.pkl
42,rflbat,success,"[88, 4, 86, 80, 50, 62, 54, 36, 85, 49]","[88, 4, 86, 80, 50, 62, 54, 36, 85, 49]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0042_rflbat.pkl
43,rflbat,success,"[8, 90, 63, 75, 93, 94, 67, 27, 40, 62]","[8, 90, 63, 75, 93, 94, 67, 27, 40, 62]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0043_rflbat.pkl
44,rflbat,success,"[3, 58, 33, 75, 55, 25, 7, 98, 60, 13]","[3, 58, 33, 75, 55, 25, 7, 98, 60, 13]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0044_rflbat.pkl
45,rflbat,success,"[80, 15, 23, 32, 5, 47, 36, 69, 29, 10]","[80, 15, 23, 32, 5, 47, 36, 69, 29, 10]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0045_rflbat.pkl
46,rflbat,success,"[3, 89, 66, 62, 53, 68, 81, 73, 29, 52]","[3, 89, 66, 62, 53, 68, 81, 73, 29, 52]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0046_rflbat.pkl
47,rflbat,success,"[63, 65, 10, 23, 22, 56, 8, 72, 97, 90]","[63, 65, 23, 22, 56, 8, 72, 97, 90]",[10],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0047_rflbat.pkl
48,rflbat,success,"[28, 7, 44, 61, 48, 54, 16, 71, 58, 51]","[28, 7, 44, 61, 48, 54, 16, 71, 58, 51]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0048_rflbat.pkl
49,rflbat,success,"[63, 11, 35, 1, 13, 52, 40, 94, 69, 46]","[63, 11, 35, 1, 13, 52, 40, 94, 69, 46]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0049_rflbat.pkl
50,rflbat,success,"[34, 71, 20, 81, 82, 33, 78, 75, 95, 84]","[34, 71, 20, 81, 82, 33, 78, 75, 95, 84]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0050_rflbat.pkl
51,rflbat,success,"[82, 13, 75, 1, 53, 14, 93, 90, 69, 77]","[82, 13, 75, 1, 53, 14, 93, 90, 69, 77]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0051_rflbat.pkl
52,rflbat,success,"[63, 20, 84, 40, 57, 60, 90, 80, 18, 73]","[63, 20, 84, 40, 57, 60, 90, 80, 18, 73]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0052_rflbat.pkl
53,rflbat,success,"[90, 48, 10, 47, 93, 56, 85, 65, 7, 78]","[90, 48, 10, 47, 93, 56, 85, 65, 7, 78]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0053_rflbat.pkl
54,rflbat,success,"[34, 37, 71, 65, 73, 17, 41, 81, 31, 82]","[34, 37, 71, 65, 73, 17, 41, 81, 31, 82]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0054_rflbat.pkl
55,rflbat,success,"[59, 34, 19, 77, 72, 49, 15, 61, 98, 0]","[59, 34, 19, 77, 72, 49, 15, 61, 98]",[0],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0055_rflbat.pkl
56,rflbat,success,"[53, 28, 18, 91, 49, 78, 15, 41, 1, 86]","[53, 28, 18, 91, 49, 78, 15, 41, 1, 86]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0056_rflbat.pkl
57,rflbat,success,"[57, 11, 13, 58, 55, 77, 73, 82, 28, 99]","[57, 11, 13, 58, 55, 77, 73, 82, 28, 99]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0057_rflbat.pkl
58,rflbat,success,"[9, 58, 74, 0, 73, 91, 15, 44, 95, 88]","[9, 58, 74, 73, 91, 15, 44, 95, 88]",[0],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0058_rflbat.pkl
59,rflbat,success,"[63, 17, 89, 70, 48, 68, 14, 25, 62, 13]","[63, 17, 89, 70, 48, 68, 14, 25, 62, 13]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0059_rflbat.pkl
60,rflbat,success,"[99, 47, 42, 71, 14, 5, 23, 98, 41, 10]","[99, 47, 42, 71, 14, 5, 98, 41, 10]",[23],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0060_rflbat.pkl
61,rflbat,success,"[6, 72, 87, 65, 63, 56, 57, 97, 26, 69]","[72, 87, 65, 63, 56, 57, 97, 26, 69]",[6],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0061_rflbat.pkl
62,rflbat,success,"[5, 91, 44, 96, 39, 98, 64, 22, 61, 42]","[5, 91, 44, 96, 39, 64, 22, 61, 42]",[98],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0062_rflbat.pkl
63,rflbat,success,"[82, 47, 97, 20, 75, 62, 77, 74, 21, 17]","[82, 47, 97, 20, 75, 62, 77, 74, 21, 17]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0063_rflbat.pkl
64,rflbat,success,"[42, 7, 69, 34, 1, 46, 75, 43, 91, 18]","[42, 7, 69, 34, 1, 46, 75, 43, 91, 18]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0064_rflbat.pkl
65,rflbat,success,"[99, 43, 42, 50, 59, 71, 25, 23, 1, 86]","[99, 43, 42, 50, 59, 71, 25, 23, 1, 86]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0065_rflbat.pkl
66,rflbat,success,"[12, 81, 30, 6, 16, 39, 48, 13, 54, 23]","[12, 81, 30, 6, 39, 48, 13, 54, 23]",[16],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0066_rflbat.pkl
67,rflbat,success,"[97, 85, 57, 35, 15, 55, 10, 47, 25, 26]","[97, 85, 57, 35, 15, 55, 10, 47, 25, 26]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0067_rflbat.pkl
68,rflbat,success,"[74, 22, 66, 13, 29, 92, 58, 52, 11, 28]","[74, 22, 66, 13, 29, 92, 58, 52, 11, 28]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0068_rflbat.pkl
69,rflbat,success,"[34, 18, 91, 68, 22, 66, 32, 73, 27, 54]","[34, 18, 91, 68, 22, 66, 32, 73, 27, 54]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0069_rflbat.pkl
70,rflbat,success,"[93, 25, 98, 92, 30, 86, 50, 14, 90, 27]","[93, 25, 98, 92, 30, 86, 50, 14]","[90, 27]",10,8,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0070_rflbat.pkl
71,rflbat,success,"[55, 95, 74, 69, 86, 15, 85, 4, 10, 38]","[55, 95, 74, 69, 86, 15, 85, 4, 10, 38]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0071_rflbat.pkl
72,rflbat,success,"[49, 38, 83, 30, 24, 48, 91, 59, 99, 62]","[49, 38, 83, 30, 24, 48, 91, 59, 99, 62]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0072_rflbat.pkl
73,rflbat,success,"[97, 64, 57, 25, 33, 78, 77, 29, 95, 27]","[97, 64, 57, 25, 78, 77, 29, 95, 27]",[33],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0073_rflbat.pkl
74,rflbat,success,"[9, 25, 57, 34, 60, 20, 98, 86, 56, 92]","[25, 57, 34, 60, 20, 98, 86, 56, 92]",[9],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0074_rflbat.pkl
75,rflbat,success,"[3, 38, 85, 79, 63, 40, 30, 46, 82, 58]","[3, 38, 85, 79, 63, 40, 30, 46, 82, 58]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0075_rflbat.pkl
76,rflbat,success,"[17, 56, 60, 90, 57, 52, 65, 99, 40, 63]","[56, 60, 90, 57, 52, 65, 99, 40, 63]",[17],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0076_rflbat.pkl
77,rflbat,success,"[23, 36, 74, 14, 21, 59, 67, 84, 40, 10]","[23, 36, 74, 14, 21, 59, 67, 84, 40, 10]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0077_rflbat.pkl
78,rflbat,success,"[52, 62, 23, 24, 83, 76, 75, 45, 12, 21]","[52, 62, 23, 24, 83, 76, 75, 45, 12, 21]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0078_rflbat.pkl
79,rflbat,success,"[16, 14, 11, 60, 1, 20, 99, 71, 30, 29]","[14, 11, 60, 1, 20, 99, 30, 29]","[16, 71]",10,8,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0079_rflbat.pkl
80,rflbat,success,"[40, 10, 48, 94, 43, 54, 20, 26, 35, 12]","[40, 10, 48, 94, 43, 54, 20, 26, 35, 12]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0080_rflbat.pkl
81,rflbat,success,"[27, 58, 75, 36, 71, 68, 90, 72, 29, 41]","[27, 58, 75, 36, 71, 68, 90, 72, 29, 41]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0081_rflbat.pkl
82,rflbat,success,"[36, 90, 11, 7, 6, 53, 74, 67, 22, 28]","[36, 90, 11, 7, 6, 53, 74, 67, 22, 28]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0082_rflbat.pkl
83,rflbat,success,"[36, 19, 72, 66, 75, 44, 63, 7, 22, 53]","[36, 19, 72, 66, 75, 44, 63, 7, 22, 53]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0083_rflbat.pkl
84,rflbat,success,"[97, 42, 27, 69, 3, 67, 52, 16, 46, 78]","[97, 42, 27, 69, 3, 67, 52, 16, 46, 78]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0084_rflbat.pkl
85,rflbat,success,"[69, 40, 41, 4, 10, 74, 3, 49, 29, 18]","[69, 40, 41, 4, 10, 74, 3, 49, 29, 18]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0085_rflbat.pkl
86,rflbat,success,"[5, 2, 62, 34, 32, 59, 98, 19, 24, 76]","[5, 2, 62, 34, 32, 59, 98, 19, 24, 76]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0086_rflbat.pkl
87,rflbat,success,"[90, 66, 86, 19, 98, 84, 65, 93, 62, 49]","[90, 66, 86, 98, 84, 65, 93, 62, 49]",[19],10,9,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0087_rflbat.pkl
88,rflbat,success,"[41, 32, 72, 76, 47, 85, 69, 42, 92, 31]","[41, 32, 72, 76, 47, 85, 69, 42, 92, 31]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0088_rflbat.pkl
89,rflbat,success,"[99, 83, 68, 93, 95, 5, 37, 2, 54, 13]","[99, 83, 68, 93, 95, 5, 37, 2, 54, 13]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0089_rflbat.pkl
90,rflbat,success,"[77, 68, 98, 9, 57, 61, 23, 81, 40, 36]","[77, 68, 98, 9, 57, 61, 23, 81, 40, 36]",[],10,10,[],re_result_6-29_APRA/cifar100_700_Jul.02_20.51.09_rflbat_True_no-noise_reba/agg_records/pkl/round_0090_rflbat.pkl
