epoch,method,stage,selected,rejected,human
15,clip,clip,"[2, 13, 93, 90, 45, 87, 72, 43, 48, 25]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
16,clip,clip,"[2, 5, 57, 48, 53, 6, 20, 31, 16, 7]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
17,clip,clip,"[3, 53, 81, 42, 36, 58, 94, 47, 66, 60]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
18,clip,clip,"[1, 90, 3, 33, 8, 21, 45, 49, 6, 38]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
19,clip,clip,"[2, 27, 66, 71, 81, 13, 63, 93, 53, 60]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
20,clip,clip,"[0, 88, 27, 56, 80, 3, 51, 89, 14, 41]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
21,clip,clip,"[1, 81, 84, 15, 89, 53, 73, 36, 29, 43]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
22,clip,clip,"[2, 18, 53, 15, 41, 16, 4, 57, 1, 95]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
23,clip,clip,"[3, 32, 41, 56, 4, 5, 50, 83, 24, 43]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
24,clip,clip,"[3, 89, 21, 15, 26, 35, 54, 98, 12, 51]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
25,clip,clip,"[0, 72, 77, 85, 33, 32, 58, 99, 39, 71]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
26,clip,clip,"[1, 28, 37, 92, 4, 44, 5, 71, 95, 15]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
27,clip,clip,"[2, 56, 58, 55, 34, 19, 65, 15, 20, 91]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
28,clip,clip,"[3, 48, 54, 88, 46, 64, 92, 16, 98, 51]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
29,clip,clip,"[1, 29, 3, 61, 19, 35, 94, 71, 63, 50]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
30,clip,clip,"[1, 87, 82, 61, 66, 68, 46, 73, 70, 16]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
31,clip,clip,"[0, 69, 27, 79, 95, 78, 91, 97, 45, 44]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
32,clip,clip,"[0, 83, 37, 90, 32, 80, 10, 4, 96, 28]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
33,clip,clip,"[2, 32, 95, 60, 72, 23, 51, 3, 11, 83]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
34,clip,clip,"[2, 58, 87, 44, 7, 22, 14, 85, 67, 68]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
35,clip,clip,"[4, 40, 58, 97, 61, 8, 50, 74, 90, 93]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
36,clip,clip,"[3, 96, 11, 29, 74, 42, 80, 92, 38, 82]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
37,clip,clip,"[2, 38, 99, 73, 80, 64, 87, 60, 11, 91]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
38,clip,clip,"[2, 75, 99, 97, 98, 6, 73, 90, 51, 57]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
39,clip,clip,"[0, 59, 16, 76, 60, 20, 96, 43, 9, 24]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
40,clip,clip,"[2, 0, 61, 62, 10, 81, 88, 24, 66, 4]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
41,clip,clip,"[1, 45, 97, 26, 50, 74, 48, 92, 19, 47]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
42,clip,clip,"[4, 90, 82, 78, 27, 85, 52, 86, 31, 14]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
43,clip,clip,"[2, 87, 10, 50, 34, 8, 58, 66, 60, 95]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
44,clip,clip,"[0, 43, 47, 39, 67, 76, 75, 92, 99, 5]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
45,clip,clip,"[0, 21, 9, 32, 56, 98, 70, 69, 37, 10]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
46,clip,clip,"[4, 42, 72, 63, 86, 3, 56, 25, 0, 20]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
47,clip,clip,"[2, 87, 47, 42, 5, 59, 88, 20, 67, 32]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
48,clip,clip,"[4, 63, 34, 33, 64, 56, 11, 76, 28, 58]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
49,clip,clip,"[4, 10, 45, 0, 24, 28, 63, 38, 27, 71]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
50,clip,clip,"[3, 49, 2, 74, 69, 97, 95, 41, 75, 15]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
51,clip,clip,"[2, 34, 93, 77, 50, 9, 56, 32, 73, 41]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
52,clip,clip,"[3, 76, 86, 69, 29, 17, 94, 24, 77, 6]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
53,clip,clip,"[0, 18, 25, 79, 30, 32, 8, 98, 53, 44]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
54,clip,clip,"[3, 25, 60, 55, 32, 7, 76, 61, 59, 29]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
55,clip,clip,"[3, 79, 30, 91, 24, 89, 19, 52, 46, 58]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
56,clip,clip,"[0, 65, 86, 39, 1, 64, 43, 92, 41, 98]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
57,clip,clip,"[4, 14, 41, 50, 71, 32, 58, 3, 24, 62]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
58,clip,clip,"[4, 27, 55, 98, 67, 16, 57, 21, 26, 69]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
59,clip,clip,"[4, 95, 65, 71, 9, 3, 81, 70, 41, 42]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
60,clip,clip,"[4, 86, 16, 55, 99, 88, 15, 12, 44, 82]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
61,clip,clip,"[3, 40, 78, 80, 31, 43, 56, 84, 45, 95]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
62,clip,clip,"[2, 35, 83, 82, 79, 81, 91, 53, 52, 90]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
63,clip,clip,"[3, 27, 10, 64, 1, 76, 65, 15, 51, 53]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
64,clip,clip,"[1, 45, 29, 54, 14, 17, 57, 52, 76, 65]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
65,clip,clip,"[0, 36, 23, 49, 11, 34, 99, 33, 58, 12]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
66,clip,clip,"[4, 65, 63, 55, 18, 2, 78, 25, 71, 57]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
67,clip,clip,"[2, 44, 50, 12, 72, 26, 19, 56, 93, 20]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
68,clip,clip,"[0, 57, 21, 61, 10, 20, 51, 25, 27, 40]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
69,clip,clip,"[0, 75, 82, 38, 98, 50, 69, 58, 91, 59]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
70,clip,clip,"[1, 98, 24, 5, 25, 10, 51, 16, 92, 27]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
71,clip,clip,"[1, 69, 8, 16, 77, 29, 65, 68, 89, 95]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
72,clip,clip,"[3, 46, 8, 38, 51, 5, 19, 53, 84, 23]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
73,clip,clip,"[0, 51, 18, 91, 79, 68, 9, 5, 73, 62]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
74,clip,clip,"[4, 2, 25, 80, 1, 78, 20, 3, 7, 44]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
75,clip,clip,"[1, 20, 77, 27, 23, 18, 74, 59, 86, 87]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
76,clip,clip,"[2, 97, 55, 28, 52, 53, 77, 67, 31, 62]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
77,clip,clip,"[4, 91, 65, 0, 37, 25, 27, 31, 15, 97]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
78,clip,clip,"[1, 98, 50, 52, 30, 15, 49, 13, 38, 7]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
79,clip,clip,"[3, 30, 82, 46, 21, 54, 29, 47, 77, 48]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
80,clip,clip,"[3, 37, 11, 86, 39, 75, 6, 48, 61, 64]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
81,clip,clip,"[0, 12, 9, 34, 21, 93, 15, 38, 90, 65]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
82,clip,clip,"[0, 84, 12, 64, 52, 60, 4, 50, 14, 27]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
83,clip,clip,"[4, 9, 86, 84, 95, 41, 38, 17, 52, 93]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
84,clip,clip,"[3, 38, 17, 96, 10, 11, 55, 66, 34, 52]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
85,clip,clip,"[3, 5, 42, 83, 37, 14, 13, 89, 28, 61]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
86,clip,clip,"[0, 36, 14, 90, 87, 42, 82, 37, 63, 40]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
87,clip,clip,"[3, 2, 11, 96, 15, 67, 42, 80, 51, 72]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
88,clip,clip,"[3, 27, 95, 78, 82, 23, 37, 10, 55, 13]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
89,clip,clip,"[1, 27, 31, 11, 24, 43, 50, 63, 64, 18]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
90,clip,clip,"[2, 93, 20, 1, 78, 33, 24, 5, 57, 77]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
91,clip,clip,"[1, 63, 27, 59, 75, 45, 20, 29, 67, 93]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
92,clip,clip,"[4, 37, 92, 94, 14, 22, 28, 18, 17, 24]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
93,clip,clip,"[3, 95, 71, 24, 18, 49, 84, 7, 67, 0]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
94,clip,clip,"[3, 8, 86, 33, 74, 35, 51, 22, 40, 47]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
95,clip,clip,"[4, 36, 63, 62, 76, 71, 98, 22, 44, 66]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
96,clip,clip,"[4, 43, 44, 96, 29, 3, 77, 32, 63, 27]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
97,clip,clip,"[0, 62, 19, 13, 51, 24, 35, 58, 89, 39]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
98,clip,clip,"[1, 41, 90, 42, 2, 69, 13, 73, 78, 97]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
99,clip,clip,"[0, 94, 51, 83, 64, 41, 77, 95, 87, 32]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
100,clip,clip,"[2, 5, 3, 38, 92, 53, 33, 46, 80, 60]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
101,clip,clip,"[3, 68, 28, 38, 94, 69, 57, 45, 22, 47]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
102,clip,clip,"[3, 2, 37, 71, 75, 78, 19, 51, 55, 18]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
103,clip,clip,"[2, 57, 55, 8, 11, 25, 68, 6, 90, 61]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
104,clip,clip,"[4, 43, 95, 11, 12, 65, 15, 22, 86, 14]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
105,clip,clip,"[3, 46, 23, 88, 85, 48, 8, 72, 87, 16]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
106,clip,clip,"[2, 73, 43, 78, 3, 40, 31, 14, 44, 57]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
107,clip,clip,"[0, 64, 33, 10, 81, 56, 88, 36, 62, 99]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
108,clip,clip,"[3, 25, 99, 13, 81, 6, 89, 30, 21, 90]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
109,clip,clip,"[1, 16, 75, 59, 52, 61, 8, 21, 47, 40]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
110,clip,clip,"[3, 13, 53, 66, 33, 38, 36, 49, 76, 54]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
111,clip,clip,"[2, 47, 98, 83, 65, 78, 24, 33, 88, 40]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
112,clip,clip,"[0, 86, 70, 30, 24, 66, 99, 9, 12, 31]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
113,clip,clip,"[3, 81, 17, 35, 96, 88, 36, 99, 64, 92]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
114,clip,clip,"[4, 91, 21, 75, 59, 96, 92, 42, 74, 12]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
115,clip,clip,"[2, 39, 68, 74, 40, 3, 0, 85, 50, 44]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
116,clip,clip,"[4, 33, 52, 31, 75, 20, 83, 96, 38, 72]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
117,clip,clip,"[4, 64, 72, 2, 83, 62, 97, 32, 51, 86]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
118,clip,clip,"[3, 54, 33, 74, 61, 27, 58, 68, 6, 42]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
119,clip,clip,"[1, 36, 19, 45, 15, 73, 13, 69, 59, 16]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
120,clip,clip,"[3, 17, 69, 74, 58, 40, 57, 56, 59, 55]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
121,clip,clip,"[3, 97, 8, 89, 79, 11, 76, 16, 77, 25]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
122,clip,clip,"[2, 21, 49, 33, 17, 44, 74, 85, 84, 79]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
123,clip,clip,"[1, 15, 58, 56, 75, 64, 2, 68, 46, 54]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
124,clip,clip,"[3, 41, 74, 15, 4, 81, 48, 84, 56, 94]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
125,clip,clip,"[1, 94, 76, 84, 86, 54, 63, 6, 85, 39]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
126,clip,clip,"[2, 58, 62, 15, 35, 5, 46, 60, 8, 18]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
127,clip,clip,"[2, 96, 3, 90, 11, 47, 48, 37, 33, 80]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
128,clip,clip,"[2, 5, 82, 80, 89, 69, 42, 59, 17, 48]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
129,clip,clip,"[3, 81, 28, 63, 34, 35, 96, 71, 46, 44]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
130,clip,clip,"[2, 91, 86, 84, 61, 50, 97, 87, 53, 27]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
131,clip,clip,"[1, 44, 89, 35, 24, 0, 91, 43, 4, 73]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
132,clip,clip,"[2, 28, 1, 88, 58, 21, 61, 94, 17, 68]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
133,clip,clip,"[1, 61, 50, 74, 42, 87, 65, 72, 64, 8]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
134,clip,clip,"[4, 75, 35, 21, 95, 83, 55, 52, 2, 31]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
135,clip,clip,"[3, 55, 79, 70, 4, 82, 24, 60, 56, 88]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
136,clip,clip,"[2, 34, 70, 23, 83, 99, 77, 37, 26, 89]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
137,clip,clip,"[2, 6, 8, 62, 78, 51, 14, 56, 46, 29]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
138,clip,clip,"[3, 64, 60, 88, 68, 33, 18, 36, 63, 14]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
139,clip,clip,"[3, 37, 73, 9, 76, 15, 50, 25, 88, 55]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
140,clip,clip,"[4, 43, 2, 88, 61, 23, 44, 78, 45, 5]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
141,clip,clip,"[0, 50, 78, 10, 45, 55, 79, 61, 68, 8]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
142,clip,clip,"[3, 80, 66, 19, 27, 7, 62, 86, 6, 2]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
143,clip,clip,"[4, 9, 26, 28, 97, 96, 40, 95, 75, 2]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
144,clip,clip,"[1, 27, 99, 62, 39, 30, 23, 56, 74, 92]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
145,clip,clip,"[1, 98, 36, 80, 37, 13, 71, 0, 12, 90]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
146,clip,clip,"[3, 87, 74, 82, 46, 79, 16, 83, 89, 23]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
147,clip,clip,"[4, 39, 54, 34, 6, 32, 9, 14, 70, 20]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
148,clip,clip,"[4, 60, 77, 13, 34, 56, 46, 76, 45, 11]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
149,clip,clip,"[1, 4, 25, 30, 73, 96, 8, 48, 78, 50]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
150,clip,clip,"[3, 88, 56, 83, 75, 33, 20, 28, 74, 38]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
151,clip,clip,"[1, 72, 87, 27, 93, 62, 46, 96, 37, 21]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
152,clip,clip,"[4, 65, 39, 50, 32, 61, 93, 62, 31, 40]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
153,clip,clip,"[4, 81, 42, 7, 95, 32, 1, 94, 23, 58]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
154,clip,clip,"[3, 18, 88, 11, 59, 74, 27, 10, 52, 21]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
155,clip,clip,"[2, 6, 43, 46, 26, 21, 55, 57, 80, 78]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
156,clip,clip,"[1, 36, 84, 82, 40, 87, 90, 66, 32, 89]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
157,clip,clip,"[3, 19, 51, 72, 92, 60, 98, 91, 63, 76]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
158,clip,clip,"[1, 94, 66, 86, 68, 73, 35, 77, 11, 22]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
159,clip,clip,"[4, 56, 57, 22, 65, 63, 62, 33, 64, 69]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
160,clip,clip,"[3, 79, 11, 7, 38, 2, 57, 49, 91, 22]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
161,clip,clip,"[4, 49, 80, 41, 24, 96, 37, 13, 63, 29]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
162,clip,clip,"[0, 86, 66, 7, 19, 3, 37, 34, 10, 91]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
163,clip,clip,"[0, 59, 14, 73, 9, 18, 77, 36, 32, 89]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
164,clip,clip,"[1, 59, 8, 24, 55, 47, 57, 68, 13, 38]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
165,clip,clip,"[4, 51, 29, 46, 41, 3, 11, 75, 27, 48]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
166,clip,clip,"[1, 9, 85, 11, 4, 15, 93, 42, 66, 39]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
167,clip,clip,"[2, 51, 57, 29, 12, 62, 8, 89, 6, 93]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
168,clip,clip,"[0, 86, 89, 60, 36, 73, 25, 12, 58, 47]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
169,clip,clip,"[3, 4, 64, 30, 0, 24, 14, 91, 90, 57]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
170,clip,clip,"[1, 59, 28, 31, 77, 62, 82, 85, 6, 11]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
171,clip,clip,"[0, 13, 85, 38, 73, 22, 53, 21, 10, 71]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
172,clip,clip,"[4, 21, 93, 87, 34, 1, 0, 54, 10, 27]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
173,clip,clip,"[4, 49, 43, 35, 89, 76, 55, 52, 7, 22]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
174,clip,clip,"[2, 11, 35, 32, 44, 70, 93, 6, 36, 61]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
175,clip,clip,"[0, 9, 72, 92, 4, 5, 39, 44, 7, 11]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
176,clip,clip,"[2, 96, 32, 9, 91, 15, 74, 42, 79, 81]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
177,clip,clip,"[3, 8, 20, 62, 52, 77, 25, 90, 36, 97]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
178,clip,clip,"[3, 63, 78, 56, 54, 7, 42, 33, 65, 43]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
179,clip,clip,"[3, 20, 41, 61, 45, 1, 35, 22, 23, 40]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
180,clip,clip,"[3, 34, 97, 8, 50, 76, 85, 96, 89, 65]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
181,clip,clip,"[3, 97, 15, 94, 98, 63, 44, 34, 14, 95]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
182,clip,clip,"[4, 21, 64, 14, 15, 39, 72, 13, 49, 8]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
183,clip,clip,"[2, 72, 3, 10, 73, 64, 86, 43, 46, 63]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
184,clip,clip,"[0, 72, 22, 52, 63, 95, 71, 49, 42, 6]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
185,clip,clip,"[2, 35, 94, 38, 12, 39, 36, 96, 18, 80]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
186,clip,clip,"[2, 99, 19, 96, 52, 64, 81, 3, 68, 69]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
187,clip,clip,"[0, 90, 45, 6, 9, 43, 16, 30, 57, 86]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
188,clip,clip,"[4, 85, 54, 99, 23, 53, 66, 33, 80, 57]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
189,clip,clip,"[0, 38, 19, 33, 9, 53, 93, 73, 86, 65]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
190,clip,clip,"[0, 38, 20, 1, 57, 49, 85, 69, 11, 84]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
191,clip,clip,"[0, 6, 55, 69, 10, 34, 29, 47, 74, 61]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
192,clip,clip,"[1, 86, 29, 77, 96, 84, 60, 51, 53, 95]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
193,clip,clip,"[0, 88, 7, 41, 33, 16, 59, 11, 42, 5]",[],"{""clip_factor"": 1, ""num_layers_clipped"": 102}"
