epoch,method,stage,selected,rejected,human
6,rflbat,rflbat_first_distance_filter,"[3, 61, 37, 82, 69, 46, 56, 42, 20, 84, 61, 37, 82, 69, 46, 56, 42, 20, 84]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.7291070410719102}"
6,rflbat,rflbat_cluster_filter,"[3, 61, 37, 82, 69, 46, 56, 42, 20, 84, 61, 37, 82, 69, 46, 56, 42, 20, 84]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11373996076880481]}"
6,rflbat,rflbat_final_distance_filter,"[61, 37, 82, 69, 46, 56, 42, 20, 84]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.9389446252578066}"
7,rflbat,rflbat_first_distance_filter,"[2, 27, 24, 6, 73, 92, 32, 49, 10, 29, 27, 24, 6, 73, 92, 32, 49, 10, 29]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.8738153094257739}"
7,rflbat,rflbat_cluster_filter,"[2, 27, 24, 6, 73, 92, 32, 49, 10, 29, 27, 24, 6, 73, 92, 32, 49, 10, 29]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1033230687184131]}"
7,rflbat,rflbat_final_distance_filter,"[27, 24, 6, 73, 92, 32, 49, 10, 29]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.1320780869148834}"
8,rflbat,rflbat_first_distance_filter,"[1, 7, 4, 23, 64, 82, 49, 31, 92, 18, 7, 4, 23, 64, 82, 49, 31, 92, 18]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.244353024715564}"
8,rflbat,rflbat_cluster_filter,"[7, 23, 49, 31, 7, 23, 49, 31]","[1, 4, 64, 82, 92, 18]","{""accepted_indices"": [1, 3, 6, 7, 1, 3, 6, 7], ""num_clusters"": 4, ""cluster_scores"": [0.25151047167292195, 1.0000000000004492, 1, 0.245600725094661]}"
8,rflbat,rflbat_final_distance_filter,"[7, 23, 49, 31]","[1, 4, 64, 82, 92, 18]","{""accepted_indices"": [1, 3, 6, 7, 1, 3, 6, 7], ""eps2"": 6, ""distance_median"": 0.01182276751067104}"
9,rflbat,rflbat_first_distance_filter,"[0, 37, 8, 17, 51, 76, 83, 87, 50, 29, 37, 8, 17, 51, 76, 83, 87, 50, 29]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.862769671489722}"
9,rflbat,rflbat_cluster_filter,"[37, 8, 17, 83, 87, 50, 29, 37, 8, 17, 83, 87, 50, 29]","[0, 51, 76]","{""accepted_indices"": [1, 2, 3, 6, 7, 8, 9, 1, 2, 3, 6, 7, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [0.14756435352538833, 1, 0.5583666629968591]}"
9,rflbat,rflbat_final_distance_filter,"[37, 8, 17, 83, 87, 50, 29]","[0, 51, 76]","{""accepted_indices"": [1, 2, 3, 6, 7, 8, 9, 1, 2, 3, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.22664297674813536}"
10,rflbat,rflbat_first_distance_filter,"[4, 8, 34, 37, 59, 42, 11, 45, 31, 63, 8, 34, 37, 59, 42, 11, 45, 31, 63]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.7505746423369335}"
10,rflbat,rflbat_cluster_filter,"[4, 8, 34, 37, 59, 42, 11, 45, 31, 63, 8, 34, 37, 59, 42, 11, 45, 31, 63]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.09972525752471201]}"
10,rflbat,rflbat_final_distance_filter,"[8, 34, 37, 59, 42, 11, 45, 31, 63]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.9328135938958133}"
11,rflbat,rflbat_first_distance_filter,"[0, 83, 10, 2, 51, 90, 79, 78, 37, 85, 83, 10, 2, 51, 90, 79, 78, 37, 85]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.1644138424275994}"
11,rflbat,rflbat_cluster_filter,"[83, 10, 90, 79, 83, 10, 90, 79]","[0, 2, 51, 78, 37, 85]","{""accepted_indices"": [1, 2, 5, 6, 1, 2, 5, 6], ""num_clusters"": 5, ""cluster_scores"": [0.3040208983168278, 1.0000000000004543, 1, 1.0000000000011404, 0.23450574266283997]}"
11,rflbat,rflbat_final_distance_filter,"[83, 10, 90, 79]","[0, 2, 51, 78, 37, 85]","{""accepted_indices"": [1, 2, 5, 6, 1, 2, 5, 6], ""eps2"": 6, ""distance_median"": 0.019752528268308554}"
12,rflbat,rflbat_first_distance_filter,"[3, 53, 90, 21, 22, 98, 20, 5, 70, 49, 53, 90, 21, 22, 98, 20, 5, 70, 49]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.7120709261681872}"
12,rflbat,rflbat_cluster_filter,"[3, 53, 90, 21, 22, 98, 20, 5, 70, 49, 53, 90, 21, 22, 98, 20, 5, 70, 49]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11612517727786867]}"
12,rflbat,rflbat_final_distance_filter,"[53, 90, 21, 22, 98, 20, 5, 70, 49]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.8986836533953904}"
13,rflbat,rflbat_first_distance_filter,"[2, 40, 59, 60, 3, 50, 36, 70, 11, 27, 40, 59, 60, 3, 50, 36, 70, 11, 27]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.1280880341776904}"
13,rflbat,rflbat_cluster_filter,"[40, 59, 60, 50, 36, 70, 11, 27, 40, 59, 60, 50, 36, 70, 11, 27]","[2, 3]","{""accepted_indices"": [1, 2, 3, 5, 6, 7, 8, 9, 1, 2, 3, 5, 6, 7, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [1.000000000000935, 0.11828234770155467, 1]}"
13,rflbat,rflbat_final_distance_filter,"[40, 59, 60, 50, 36, 70, 11, 27]","[2, 3]","{""accepted_indices"": [1, 2, 3, 5, 6, 7, 8, 9, 1, 2, 3, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.10342827739772065}"
14,rflbat,rflbat_first_distance_filter,"[2, 17, 69, 56, 52, 23, 19, 64, 13, 80, 17, 69, 56, 52, 23, 19, 64, 13, 80]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.7352584060468492}"
14,rflbat,rflbat_cluster_filter,"[2, 17, 69, 56, 52, 23, 19, 64, 13, 80, 17, 69, 56, 52, 23, 19, 64, 13, 80]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1078774436160919]}"
14,rflbat,rflbat_final_distance_filter,"[17, 69, 56, 52, 23, 19, 64, 13, 80]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.8953430151803414}"
15,rflbat,rflbat_first_distance_filter,"[2, 45, 49, 89, 96, 79, 57, 46, 5, 62, 45, 49, 89, 96, 79, 57, 46, 5, 62]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.8100722433429515}"
15,rflbat,rflbat_cluster_filter,"[2, 45, 49, 89, 96, 79, 57, 46, 5, 62, 45, 49, 89, 96, 79, 57, 46, 5, 62]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10582177449862683]}"
15,rflbat,rflbat_final_distance_filter,"[45, 49, 89, 96, 79, 57, 46, 5, 62]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.0264965055167197}"
16,rflbat,rflbat_first_distance_filter,"[3, 66, 25, 17, 82, 65, 37, 42, 67, 15, 66, 25, 17, 82, 65, 37, 42, 67, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.7124190850331145}"
16,rflbat,rflbat_cluster_filter,"[3, 66, 25, 17, 82, 65, 37, 42, 67, 15, 66, 25, 17, 82, 65, 37, 42, 67, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10459570244442552]}"
16,rflbat,rflbat_final_distance_filter,"[66, 25, 17, 82, 65, 37, 42, 67, 15]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.9260563813388905}"
17,rflbat,rflbat_first_distance_filter,"[3, 29, 76, 2, 58, 36, 17, 85, 50, 55, 29, 76, 2, 58, 36, 17, 85, 50, 55]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 1.155224115468127}"
17,rflbat,rflbat_cluster_filter,"[3, 29, 76, 2, 58, 36, 17, 85, 50, 55, 29, 76, 2, 58, 36, 17, 85, 50, 55]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10844846314105949]}"
17,rflbat,rflbat_final_distance_filter,"[3, 29, 76, 2, 58, 36, 17, 85, 50, 55]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.8077613328108366}"
18,rflbat,rflbat_first_distance_filter,"[4, 24, 7, 6, 80, 14, 15, 36, 78, 93, 24, 7, 6, 80, 14, 15, 36, 78, 93]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.5889466115354022}"
18,rflbat,rflbat_cluster_filter,"[4, 24, 7, 6, 80, 14, 15, 36, 78, 93, 24, 7, 6, 80, 14, 15, 36, 78, 93]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11767682362848002]}"
18,rflbat,rflbat_final_distance_filter,"[24, 7, 6, 80, 14, 15, 36, 78, 93]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.7859916846391557}"
19,rflbat,rflbat_first_distance_filter,"[4, 10, 53, 97, 48, 26, 89, 44, 74, 91, 10, 53, 97, 48, 26, 89, 44, 74, 91]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.8266140304779506}"
19,rflbat,rflbat_cluster_filter,"[4, 10, 53, 97, 48, 26, 89, 44, 74, 91, 10, 53, 97, 48, 26, 89, 44, 74, 91]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10764011127795597]}"
19,rflbat,rflbat_final_distance_filter,"[10, 53, 97, 48, 26, 89, 44, 74, 91]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.2168803285457186}"
20,rflbat,rflbat_first_distance_filter,"[2, 95, 97, 9, 11, 47, 40, 74, 34, 58, 95, 97, 9, 11, 47, 40, 74, 34, 58]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.6892537886173562}"
20,rflbat,rflbat_cluster_filter,"[95, 97, 9, 11, 47, 40, 74, 34, 58, 95, 97, 9, 11, 47, 40, 74, 34, 58]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 2, ""cluster_scores"": [0.12769224667106388, 1]}"
20,rflbat,rflbat_final_distance_filter,"[95, 97, 9, 11, 47, 40, 74, 34, 58]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.48717563632165684}"
21,rflbat,rflbat_first_distance_filter,"[3, 23, 56, 11, 78, 41, 69, 92, 40, 32, 23, 56, 11, 78, 41, 69, 92, 40, 32]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.5665089218385485}"
21,rflbat,rflbat_cluster_filter,"[3, 23, 56, 11, 78, 41, 69, 92, 40, 32, 23, 56, 11, 78, 41, 69, 92, 40, 32]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11211656776996003]}"
21,rflbat,rflbat_final_distance_filter,"[23, 56, 11, 78, 41, 69, 92, 40, 32]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.7565618665328578}"
22,rflbat,rflbat_first_distance_filter,"[3, 30, 57, 37, 90, 2, 49, 65, 92, 42, 30, 57, 37, 90, 2, 49, 65, 92, 42]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.8717264886291272}"
22,rflbat,rflbat_cluster_filter,"[3, 30, 57, 37, 90, 2, 49, 65, 92, 42, 30, 57, 37, 90, 2, 49, 65, 92, 42]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.09952901260811753]}"
22,rflbat,rflbat_final_distance_filter,"[3, 30, 57, 37, 90, 2, 49, 65, 92, 42]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.3654971087001087}"
23,rflbat,rflbat_first_distance_filter,"[4, 62, 38, 82, 25, 19, 29, 53, 22, 84, 62, 38, 82, 25, 19, 29, 53, 22, 84]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.5293274486424546}"
23,rflbat,rflbat_cluster_filter,"[4, 62, 38, 82, 25, 19, 29, 53, 22, 84, 62, 38, 82, 25, 19, 29, 53, 22, 84]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.12811586658578242]}"
23,rflbat,rflbat_final_distance_filter,"[62, 38, 82, 25, 19, 29, 53, 22, 84]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.7048564944392484}"
24,rflbat,rflbat_first_distance_filter,"[4, 85, 51, 43, 6, 27, 5, 50, 82, 99, 85, 51, 43, 6, 27, 5, 50, 82, 99]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.5721327455160831}"
24,rflbat,rflbat_cluster_filter,"[4, 85, 51, 43, 6, 27, 5, 50, 82, 99, 85, 51, 43, 6, 27, 5, 50, 82, 99]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10694690150080166]}"
24,rflbat,rflbat_final_distance_filter,"[85, 51, 43, 6, 27, 5, 50, 82, 99]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.7714068856729277}"
25,rflbat,rflbat_first_distance_filter,"[0, 15, 16, 43, 2, 67, 24, 99, 38, 88, 15, 16, 43, 2, 67, 24, 99, 38, 88]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.8232241407995965}"
25,rflbat,rflbat_cluster_filter,"[16, 43, 67, 24, 99, 38, 88, 16, 43, 67, 24, 99, 38, 88]","[0, 15, 2]","{""accepted_indices"": [2, 3, 5, 6, 7, 8, 9, 2, 3, 5, 6, 7, 8, 9], ""num_clusters"": 4, ""cluster_scores"": [1.0000000000017883, 1.0000000000016256, 1, 0.13933236139643249]}"
25,rflbat,rflbat_final_distance_filter,"[16, 43, 67, 24, 99, 38, 88]","[0, 15, 2]","{""accepted_indices"": [2, 3, 5, 6, 7, 8, 9, 2, 3, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.10114212368075147}"
26,rflbat,rflbat_first_distance_filter,"[3, 33, 19, 1, 5, 97, 90, 14, 62, 36, 33, 19, 1, 5, 97, 90, 14, 62, 36]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.8437915019989932}"
26,rflbat,rflbat_cluster_filter,"[3, 33, 19, 5, 97, 90, 14, 62, 36, 33, 19, 5, 97, 90, 14, 62, 36]",[1],"{""accepted_indices"": [0, 1, 2, 4, 5, 6, 7, 8, 9, 1, 2, 4, 5, 6, 7, 8, 9], ""num_clusters"": 2, ""cluster_scores"": [0.11913708463813573, 1.0000000000013434]}"
26,rflbat,rflbat_final_distance_filter,"[33, 19, 5, 97, 90, 14, 62, 36]","[3, 1]","{""accepted_indices"": [1, 2, 4, 5, 6, 7, 8, 9, 1, 2, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.5618202265386744}"
27,rflbat,rflbat_first_distance_filter,"[1, 73, 48, 50, 76, 11, 2, 26, 21, 37, 73, 48, 50, 76, 11, 2, 26, 21, 37]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.9313725569271998}"
27,rflbat,rflbat_cluster_filter,"[1, 73, 48, 50, 76, 11, 2, 26, 21, 37, 73, 48, 50, 76, 11, 2, 26, 21, 37]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.09805587988113662]}"
27,rflbat,rflbat_final_distance_filter,"[73, 48, 50, 76, 11, 2, 26, 21, 37]",[1],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 1.383489083913548}"
28,rflbat,rflbat_first_distance_filter,"[4, 36, 59, 35, 49, 80, 24, 42, 79, 57, 36, 59, 35, 49, 80, 24, 42, 79, 57]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 0.6268860225607631}"
28,rflbat,rflbat_cluster_filter,"[4, 36, 59, 35, 49, 80, 24, 42, 79, 57, 36, 59, 35, 49, 80, 24, 42, 79, 57]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10420130537496412]}"
