epoch,method,stage,selected,rejected,human
6,apra,apra_hierarchical_cluster,"[49, 56, 23, 97, 19, 36, 47]",[68],"{""best_k"": 2, ""best_score"": 0.4086352586746216, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.996315002441406, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
6,apra,apra_trust_weighted_clip,"[49, 56, 23, 97, 19, 36, 47]",[],"{""base_clip"": 1.0, ""trust_weights"": {""49"": 0.20000000298023224, ""56"": 0.20000000298023224, ""23"": 0.20000000298023224, ""97"": 0.0, ""19"": 0.20000000298023224, ""36"": 0.20000000298023224, ""47"": 0.0}, ""num_aggregated"": 7}"
7,apra,apra_mad_filter,"[10, 38, 97, 82, 43, 59]","[2, 40, 0, 69]","{""median_norm"": 1.3668680268151072, ""mad"": 0.18026920366145072, ""k"": 2.4829265189570475, ""num_accepted"": 6, ""safety_keep_used"": false, ""fallback_used"": false}"
7,apra,apra_hierarchical_cluster,"[10, 38, 97, 82, 43]",[59],"{""best_k"": 2, ""best_score"": 0.737318217754364, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.9888014793396, ""1"": -1.0}, ""num_trusted"": 5, ""fallback_used"": false}"
7,apra,apra_trust_weighted_clip,"[10, 38, 97, 82, 43]",[],"{""base_clip"": 1.0, ""trust_weights"": {""10"": 0.5, ""38"": 0.0, ""97"": 0.5, ""82"": 0.0, ""43"": 0.0}, ""num_aggregated"": 5}"
8,apra,apra_mad_filter,"[20, 21, 74, 46, 10, 98, 14, 82]","[4, 49]","{""median_norm"": 1.3978967639479107, ""mad"": 0.07301668499238567, ""k"": 2.246644820586108, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
8,apra,apra_hierarchical_cluster,"[21, 74, 46, 10, 98, 14, 82]",[20],"{""best_k"": 2, ""best_score"": 0.5964598655700684, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.775697708129883, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
8,apra,apra_trust_weighted_clip,"[21, 74, 46, 10, 98, 14, 82]",[],"{""base_clip"": 1.0, ""trust_weights"": {""21"": 0.1666666716337204, ""74"": 0.0, ""46"": 0.1666666716337204, ""10"": 0.1666666716337204, ""98"": 0.1666666716337204, ""14"": 0.1666666716337204, ""82"": 0.1666666716337204}, ""num_aggregated"": 7}"
9,apra,apra_mad_filter,"[40, 68, 55, 11, 5, 49, 94]","[0, 66, 54]","{""median_norm"": 1.416586517993737, ""mad"": 0.05450269432423749, ""k"": 2.0328482987029957, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
9,apra,apra_hierarchical_cluster,"[40, 55, 11, 5, 49, 94]",[68],"{""best_k"": 2, ""best_score"": 0.6115612387657166, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.917300224304199, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
9,apra,apra_trust_weighted_clip,"[40, 55, 11, 5, 49, 94]",[],"{""base_clip"": 1.0, ""trust_weights"": {""40"": 0.25, ""55"": 0.0, ""11"": 0.25, ""5"": 0.0, ""49"": 0.25, ""94"": 0.25}, ""num_aggregated"": 6}"
10,apra,apra_mad_filter,"[95, 85, 8, 24, 50, 38, 54, 76]","[0, 1]","{""median_norm"": 1.4314098867537126, ""mad"": 0.2933139023413389, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
10,apra,apra_hierarchical_cluster,"[95, 85, 8, 24, 50, 38, 54]",[76],"{""best_k"": 2, ""best_score"": 0.7509217262268066, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.899772644042969, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
10,apra,apra_trust_weighted_clip,"[95, 85, 8, 24, 50, 38, 54]",[],"{""base_clip"": 1.0, ""trust_weights"": {""95"": 0.06624744832515717, ""85"": 0.18675050139427185, ""8"": 0.18675050139427185, ""24"": 0.18675050139427185, ""50"": 0.18675050139427185, ""38"": 0.18675050139427185, ""54"": 0.0}, ""num_aggregated"": 7}"
11,apra,apra_mad_filter,"[14, 57, 34, 79, 85, 43, 66]","[0, 82, 26]","{""median_norm"": 1.4037008835379563, ""mad"": 0.056926558572792274, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
11,apra,apra_hierarchical_cluster,"[14, 57, 34, 79, 43, 66]",[85],"{""best_k"": 2, ""best_score"": 0.6289108395576477, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.915229320526123, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
11,apra,apra_trust_weighted_clip,"[14, 57, 34, 79, 43, 66]",[],"{""base_clip"": 1.0, ""trust_weights"": {""14"": 0.0, ""57"": 0.4738955497741699, ""34"": 0.0, ""79"": 0.4738955497741699, ""43"": 0.05220890790224075, ""66"": 0.0}, ""num_aggregated"": 6}"
12,apra,apra_mad_filter,"[93, 49, 18, 40, 36, 10]","[4, 14, 3, 54]","{""median_norm"": 1.437675960975909, ""mad"": 0.1578996704875002, ""k"": 2.0, ""num_accepted"": 6, ""safety_keep_used"": false, ""fallback_used"": false}"
12,apra,apra_hierarchical_cluster,"[93, 49, 18, 40, 10]",[36],"{""best_k"": 2, ""best_score"": 0.44829416275024414, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.997001647949219, ""1"": -1.0}, ""num_trusted"": 5, ""fallback_used"": false}"
12,apra,apra_trust_weighted_clip,"[93, 49, 18, 40, 10]",[],"{""base_clip"": 1.0, ""trust_weights"": {""93"": 0.0, ""49"": 0.3333333432674408, ""18"": 0.0, ""40"": 0.3333333432674408, ""10"": 0.3333333432674408}, ""num_aggregated"": 5}"
13,apra,apra_mad_filter,"[63, 70, 37, 41, 61, 29, 19, 10]","[3, 81]","{""median_norm"": 1.393659031222477, ""mad"": 0.08696913283485441, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
13,apra,apra_hierarchical_cluster,"[63, 70, 37, 61, 29, 19, 10]",[41],"{""best_k"": 2, ""best_score"": 0.38051077723503113, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.848244667053223, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
13,apra,apra_trust_weighted_clip,"[63, 70, 37, 61, 29, 19, 10]",[],"{""base_clip"": 1.0, ""trust_weights"": {""63"": 0.20000000298023224, ""70"": 0.0, ""37"": 0.0, ""61"": 0.20000000298023224, ""29"": 0.20000000298023224, ""19"": 0.20000000298023224, ""10"": 0.20000000298023224}, ""num_aggregated"": 7}"
14,apra,apra_mad_filter,"[8, 23, 88, 36, 20, 28, 68, 74]","[3, 45]","{""median_norm"": 1.3168072980722396, ""mad"": 0.07879357462926095, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
14,apra,apra_hierarchical_cluster,"[8, 23, 88, 36, 20, 28, 74]",[68],"{""best_k"": 2, ""best_score"": 0.5693232417106628, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.435123920440674, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
14,apra,apra_trust_weighted_clip,"[8, 23, 88, 36, 20, 28, 74]",[],"{""base_clip"": 1.0, ""trust_weights"": {""8"": 0.16942143440246582, ""23"": 0.16942143440246582, ""88"": 0.15289287269115448, ""36"": 0.16942143440246582, ""20"": 0.0, ""28"": 0.16942143440246582, ""74"": 0.16942143440246582}, ""num_aggregated"": 7}"
15,apra,apra_mad_filter,"[35, 96, 33, 10, 9, 83]","[1, 45, 2, 59]","{""median_norm"": 1.5414818850413616, ""mad"": 0.13832902731511643, ""k"": 2.0, ""num_accepted"": 6, ""safety_keep_used"": false, ""fallback_used"": false}"
15,apra,apra_hierarchical_cluster,"[35, 96, 10, 9, 83]",[33],"{""best_k"": 2, ""best_score"": 0.8001559376716614, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.998337745666504, ""1"": -1.0}, ""num_trusted"": 5, ""fallback_used"": false}"
15,apra,apra_trust_weighted_clip,"[35, 96, 10, 9, 83]",[],"{""base_clip"": 1.0, ""trust_weights"": {""35"": 0.0, ""96"": 0.25, ""10"": 0.25, ""9"": 0.25, ""83"": 0.25}, ""num_aggregated"": 5}"
16,apra,apra_mad_filter,"[88, 60, 97, 22, 79, 67, 48]","[0, 4, 32]","{""median_norm"": 1.3563802890837997, ""mad"": 0.12768653909201066, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
16,apra,apra_hierarchical_cluster,"[60, 97, 22, 79, 67, 48]",[88],"{""best_k"": 2, ""best_score"": 0.5875535011291504, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.959446907043457, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
16,apra,apra_trust_weighted_clip,"[60, 97, 22, 79, 67, 48]",[],"{""base_clip"": 1.0, ""trust_weights"": {""60"": 0.16666666666666666, ""97"": 0.16666666666666666, ""22"": 0.16666666666666666, ""79"": 0.16666666666666666, ""67"": 0.16666666666666666, ""48"": 0.16666666666666666}, ""num_aggregated"": 6}"
17,apra,apra_mad_filter,"[45, 82, 96, 55, 56, 57, 13, 33]","[0, 4]","{""median_norm"": 1.572192437597253, ""mad"": 0.3375802561568845, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
17,apra,apra_hierarchical_cluster,"[45, 82, 55, 56, 57, 13, 33]",[96],"{""best_k"": 2, ""best_score"": 0.6384352445602417, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.9875335693359375, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
17,apra,apra_trust_weighted_clip,"[45, 82, 55, 56, 57, 13, 33]",[],"{""base_clip"": 1.0, ""trust_weights"": {""45"": 0.5, ""82"": 0.0, ""55"": 0.0, ""56"": 0.0, ""57"": 0.5, ""13"": 0.0, ""33"": 0.0}, ""num_aggregated"": 7}"
18,apra,apra_mad_filter,"[44, 29, 85, 26, 16, 64, 98, 11]","[4, 30]","{""median_norm"": 1.5608064938384285, ""mad"": 0.055718764737196835, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
18,apra,apra_hierarchical_cluster,"[44, 29, 85, 16, 64, 98, 11]",[26],"{""best_k"": 2, ""best_score"": 0.44390732049942017, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.948525428771973, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
18,apra,apra_trust_weighted_clip,"[44, 29, 85, 16, 64, 98, 11]",[],"{""base_clip"": 1.0, ""trust_weights"": {""44"": 0.0, ""29"": 0.17344552278518677, ""85"": 0.13277234137058258, ""16"": 0.17344552278518677, ""64"": 0.17344552278518677, ""98"": 0.17344552278518677, ""11"": 0.17344552278518677}, ""num_aggregated"": 7}"
19,apra,apra_mad_filter,"[74, 98, 41, 46, 33, 95, 9, 22]","[2, 59]","{""median_norm"": 1.4768973093601436, ""mad"": 0.17438601115199914, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
19,apra,apra_hierarchical_cluster,"[74, 98, 41, 46, 95, 9, 22]",[33],"{""best_k"": 2, ""best_score"": 0.6606798768043518, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.665653705596924, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
19,apra,apra_trust_weighted_clip,"[74, 98, 41, 46, 95, 9, 22]",[],"{""base_clip"": 1.0, ""trust_weights"": {""74"": 0.0, ""98"": 0.18644553422927856, ""41"": 0.06777230650186539, ""46"": 0.18644553422927856, ""95"": 0.18644553422927856, ""9"": 0.18644553422927856, ""22"": 0.18644553422927856}, ""num_aggregated"": 7}"
20,apra,apra_mad_filter,"[89, 22, 38, 97, 98, 75, 23, 21]","[4, 71]","{""median_norm"": 1.3164148448393984, ""mad"": 0.07034129555039093, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
20,apra,apra_hierarchical_cluster,"[38, 97, 21]","[89, 22, 98, 75, 23]","{""best_k"": 3, ""best_score"": 0.46085888147354126, ""selected_cluster"": 2, ""cluster_scores"": {""0"": 2.979391098022461, ""1"": 1.9898335933685303, ""2"": 2.9942028522491455}, ""num_trusted"": 3, ""fallback_used"": false}"
20,apra,apra_trust_weighted_clip,"[38, 97, 21]",[],"{""base_clip"": 1.0, ""trust_weights"": {""38"": 0.0, ""97"": 0.5, ""21"": 0.5}, ""num_aggregated"": 3}"
21,apra,apra_mad_filter,"[65, 86, 10, 46, 84, 7, 66]","[0, 24, 71]","{""median_norm"": 1.3282790701004412, ""mad"": 0.1149145428939351, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
21,apra,apra_hierarchical_cluster,"[65, 10, 84, 7, 66]","[86, 46]","{""best_k"": 2, ""best_score"": 0.6443976163864136, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.9884601831436157, ""1"": 4.985730171203613}, ""num_trusted"": 5, ""fallback_used"": false}"
21,apra,apra_trust_weighted_clip,"[65, 10, 84, 7, 66]",[],"{""base_clip"": 1.0, ""trust_weights"": {""65"": 0.4462169408798218, ""10"": 0.4462169408798218, ""84"": 0.10756606608629227, ""7"": 0.0, ""66"": 0.0}, ""num_aggregated"": 5}"
22,apra,apra_mad_filter,"[88, 46, 18, 15, 57, 51, 71, 16]","[4, 0]","{""median_norm"": 1.663541175092232, ""mad"": 0.20079045593278255, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
22,apra,apra_hierarchical_cluster,"[88, 46, 18, 15, 57, 51, 16]",[71],"{""best_k"": 2, ""best_score"": 0.7603344917297363, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.981678485870361, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
22,apra,apra_trust_weighted_clip,"[88, 46, 18, 15, 57, 51, 16]",[],"{""base_clip"": 1.0, ""trust_weights"": {""88"": 0.0, ""46"": 0.1666666716337204, ""18"": 0.1666666716337204, ""15"": 0.1666666716337204, ""57"": 0.1666666716337204, ""51"": 0.1666666716337204, ""16"": 0.1666666716337204}, ""num_aggregated"": 7}"
23,apra,apra_mad_filter,"[78, 56, 22, 43, 6, 42, 98]","[1, 54, 8]","{""median_norm"": 1.3077760276178894, ""mad"": 0.029714954061290655, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
23,apra,apra_hierarchical_cluster,"[78, 56, 22, 43, 42]","[6, 98]","{""best_k"": 2, ""best_score"": 0.6290417909622192, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 4.944520473480225, ""1"": 1.9875049591064453}, ""num_trusted"": 5, ""fallback_used"": false}"
23,apra,apra_trust_weighted_clip,"[78, 56, 22, 43, 42]",[],"{""base_clip"": 1.0, ""trust_weights"": {""78"": 0.3067299425601959, ""56"": 0.3067299425601959, ""22"": 0.07981018722057343, ""43"": 0.3067299425601959, ""42"": 0.0}, ""num_aggregated"": 5}"
24,apra,apra_mad_filter,"[30, 92, 18, 36, 96, 77, 9, 38]","[3, 95]","{""median_norm"": 1.447253612245721, ""mad"": 0.08175295511727476, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
24,apra,apra_hierarchical_cluster,"[30, 92, 18, 36, 77, 9, 38]",[96],"{""best_k"": 2, ""best_score"": 0.5763185620307922, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.256434917449951, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
24,apra,apra_trust_weighted_clip,"[30, 92, 18, 36, 77, 9, 38]",[],"{""base_clip"": 1.0, ""trust_weights"": {""30"": 0.1666666716337204, ""92"": 0.0, ""18"": 0.1666666716337204, ""36"": 0.1666666716337204, ""77"": 0.1666666716337204, ""9"": 0.1666666716337204, ""38"": 0.1666666716337204}, ""num_aggregated"": 7}"
25,apra,apra_mad_filter,"[32, 89, 97, 22, 47, 6, 95, 63]","[1, 7]","{""median_norm"": 1.2005869126443194, ""mad"": 0.04937819492832174, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
25,apra,apra_hierarchical_cluster,"[32, 89, 97, 22, 6, 95, 63]",[47],"{""best_k"": 2, ""best_score"": 0.7133722305297852, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.784023284912109, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
25,apra,apra_trust_weighted_clip,"[32, 89, 97, 22, 6, 95, 63]",[],"{""base_clip"": 1.0, ""trust_weights"": {""32"": 0.20000000298023224, ""89"": 0.0, ""97"": 0.20000000298023224, ""22"": 0.20000000298023224, ""6"": 0.20000000298023224, ""95"": 0.0, ""63"": 0.20000000298023224}, ""num_aggregated"": 7}"
26,apra,apra_mad_filter,"[20, 31, 72, 30, 65, 37, 38]","[2, 77, 51]","{""median_norm"": 1.3703442282655427, ""mad"": 0.08627734078848703, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
26,apra,apra_hierarchical_cluster,"[31, 30, 65, 37, 38]","[20, 72]","{""best_k"": 2, ""best_score"": 0.5631943345069885, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.862560510635376, ""1"": 4.830574035644531}, ""num_trusted"": 5, ""fallback_used"": false}"
26,apra,apra_trust_weighted_clip,"[31, 30, 65, 37, 38]",[],"{""base_clip"": 1.0, ""trust_weights"": {""31"": 0.26817867159843445, ""30"": 0.26817867159843445, ""65"": 0.23182132840156555, ""37"": 0.0, ""38"": 0.23182132840156555}, ""num_aggregated"": 5}"
27,apra,apra_mad_filter,"[87, 30, 62, 83, 51, 46, 27]","[0, 98, 33]","{""median_norm"": 1.3399492072187542, ""mad"": 0.11526748224513694, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
27,apra,apra_hierarchical_cluster,"[87, 30, 83, 51, 46, 27]",[62],"{""best_k"": 2, ""best_score"": 0.6190521121025085, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.84010648727417, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
27,apra,apra_trust_weighted_clip,"[87, 30, 83, 51, 46, 27]",[],"{""base_clip"": 1.0, ""trust_weights"": {""87"": 0.0, ""30"": 0.0, ""83"": 0.5, ""51"": 0.0, ""46"": 0.0, ""27"": 0.5}, ""num_aggregated"": 6}"
28,apra,apra_mad_filter,"[76, 35, 20, 94, 72, 97, 46, 95]","[4, 75]","{""median_norm"": 1.4808236805361923, ""mad"": 0.08746302084349811, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
28,apra,apra_hierarchical_cluster,"[76, 20, 94, 72, 97, 46, 95]",[35],"{""best_k"": 2, ""best_score"": 0.6777320504188538, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.253446578979492, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
28,apra,apra_trust_weighted_clip,"[76, 20, 94, 72, 97, 46, 95]",[],"{""base_clip"": 1.0, ""trust_weights"": {""76"": 0.0, ""20"": 0.1666666716337204, ""94"": 0.1666666716337204, ""72"": 0.1666666716337204, ""97"": 0.1666666716337204, ""46"": 0.1666666716337204, ""95"": 0.1666666716337204}, ""num_aggregated"": 7}"
29,apra,apra_mad_filter,"[25, 29, 67, 53, 82, 33, 13]","[4, 2, 3]","{""median_norm"": 1.7724821741389816, ""mad"": 0.5269680032122123, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
29,apra,apra_hierarchical_cluster,"[25, 29, 67, 53, 82, 13]",[33],"{""best_k"": 2, ""best_score"": 0.7524126768112183, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.996232986450195, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
29,apra,apra_trust_weighted_clip,"[25, 29, 67, 53, 82, 13]",[],"{""base_clip"": 1.0, ""trust_weights"": {""25"": 0.2185133993625641, ""29"": 0.2185133993625641, ""67"": 0.2185133993625641, ""53"": 0.2185133993625641, ""82"": 0.0, ""13"": 0.12594640254974365}, ""num_aggregated"": 6}"
30,apra,apra_mad_filter,"[53, 84, 32, 17, 76, 6, 66, 41]","[2, 72]","{""median_norm"": 1.5087652384198358, ""mad"": 0.08571703110902795, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
30,apra,apra_hierarchical_cluster,"[53, 84, 32, 17, 6, 66, 41]",[76],"{""best_k"": 2, ""best_score"": 0.6179742217063904, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.82023286819458, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
30,apra,apra_trust_weighted_clip,"[53, 84, 32, 17, 6, 66, 41]",[],"{""base_clip"": 1.0, ""trust_weights"": {""53"": 0.1666666716337204, ""84"": 0.1666666716337204, ""32"": 0.1666666716337204, ""17"": 0.1666666716337204, ""6"": 0.1666666716337204, ""66"": 0.1666666716337204, ""41"": 0.0}, ""num_aggregated"": 7}"
31,apra,apra_mad_filter,"[8, 97, 35, 86, 66, 64, 85, 14]","[0, 43]","{""median_norm"": 1.2622908013560068, ""mad"": 0.07935116379361085, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
31,apra,apra_hierarchical_cluster,"[8, 97, 86, 66, 64, 85, 14]",[35],"{""best_k"": 2, ""best_score"": 0.6964560151100159, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.791468620300293, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
31,apra,apra_trust_weighted_clip,"[8, 97, 86, 66, 64, 85, 14]",[],"{""base_clip"": 1.0, ""trust_weights"": {""8"": 0.1666666716337204, ""97"": 0.1666666716337204, ""86"": 0.1666666716337204, ""66"": 0.1666666716337204, ""64"": 0.1666666716337204, ""85"": 0.0, ""14"": 0.1666666716337204}, ""num_aggregated"": 7}"
32,apra,apra_mad_filter,"[41, 16, 72, 17, 28, 60, 63]","[2, 75, 4]","{""median_norm"": 1.5306090473711873, ""mad"": 0.21552406932902213, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
32,apra,apra_hierarchical_cluster,"[16, 72, 17, 28, 60, 63]",[41],"{""best_k"": 2, ""best_score"": 0.7307566404342651, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.981526851654053, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
