epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
11,rflbat,success,"[1, 47, 69, 85, 5, 94, 96, 77, 36, 79]","[47, 69, 85, 5, 94, 96, 77, 36, 79]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0011_rflbat.pkl
12,rflbat,success,"[2, 21, 92, 59, 95, 5, 78, 60, 68, 48]","[21, 92, 59, 95, 5, 78, 60, 68, 48]",[2],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0012_rflbat.pkl
13,rflbat,success,"[2, 44, 1, 3, 78, 62, 7, 55, 35, 85]","[2, 44, 1, 3, 78, 62, 7, 55, 35, 85]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0013_rflbat.pkl
14,rflbat,success,"[4, 21, 10, 9, 40, 32, 82, 49, 64, 71]","[21, 10, 9, 40, 32, 82, 49, 64, 71]",[4],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0014_rflbat.pkl
15,rflbat,success,"[4, 45, 15, 81, 14, 58, 55, 85, 92, 90]","[45, 15, 81, 14, 58, 55, 85, 92, 90]",[4],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0015_rflbat.pkl
16,rflbat,success,"[0, 57, 94, 41, 1, 56, 6, 89, 76, 38]","[0, 57, 94, 41, 56, 6, 89, 76, 38]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0016_rflbat.pkl
17,rflbat,success,"[1, 80, 34, 21, 69, 70, 10, 15, 55, 56]","[80, 34, 21, 69, 70, 10, 15, 55, 56]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0017_rflbat.pkl
18,rflbat,success,"[2, 10, 51, 78, 53, 11, 28, 63, 1, 32]","[2, 10, 51, 78, 53, 11, 28, 63, 32]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0018_rflbat.pkl
19,rflbat,success,"[3, 89, 24, 83, 70, 42, 7, 49, 74, 52]","[89, 24, 83, 70, 42, 7, 49, 52]","[3, 74]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0019_rflbat.pkl
20,rflbat,success,"[3, 85, 87, 89, 29, 2, 13, 76, 17, 34]","[85, 87, 89, 29, 13, 76, 17, 34]","[3, 2]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0020_rflbat.pkl
21,rflbat,success,"[3, 35, 86, 6, 38, 73, 62, 27, 71, 31]","[35, 86, 6, 38, 73, 62, 27, 71, 31]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0021_rflbat.pkl
22,rflbat,success,"[0, 82, 1, 18, 16, 45, 20, 26, 35, 88]","[82, 18, 16, 45, 20, 26, 35, 88]","[0, 1]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0022_rflbat.pkl
23,rflbat,success,"[0, 19, 95, 83, 48, 64, 25, 90, 85, 75]","[19, 95, 83, 48, 64, 25, 90, 85, 75]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0023_rflbat.pkl
24,rflbat,success,"[2, 23, 90, 62, 54, 12, 78, 95, 91, 70]","[23, 90, 62, 54, 12, 78, 95, 91, 70]",[2],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0024_rflbat.pkl
25,rflbat,success,"[4, 9, 55, 68, 76, 95, 52, 88, 46, 45]","[9, 55, 68, 76, 95, 52, 88, 46, 45]",[4],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0025_rflbat.pkl
26,rflbat,success,"[4, 6, 58, 86, 81, 19, 77, 91, 79, 88]","[6, 58, 86, 81, 19, 77, 91, 79]","[4, 88]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0026_rflbat.pkl
27,rflbat,success,"[1, 47, 85, 99, 68, 81, 82, 76, 22, 62]","[47, 85, 99, 68, 81, 82, 76, 22, 62]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0027_rflbat.pkl
28,rflbat,success,"[1, 88, 15, 79, 11, 42, 76, 34, 24, 74]","[88, 15, 79, 11, 42, 76, 34, 24, 74]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0028_rflbat.pkl
29,rflbat,success,"[4, 83, 1, 85, 22, 54, 44, 78, 20, 56]","[4, 83, 85, 22, 54, 44, 78, 20, 56]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0029_rflbat.pkl
30,rflbat,success,"[4, 31, 66, 57, 58, 32, 16, 68, 62, 73]","[31, 66, 57, 58, 32, 16, 68, 62, 73]",[4],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0030_rflbat.pkl
31,rflbat,success,"[3, 18, 17, 28, 82, 81, 46, 84, 30, 95]","[18, 17, 28, 82, 81, 46, 84, 30, 95]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0031_rflbat.pkl
32,rflbat,success,"[1, 88, 58, 40, 69, 46, 49, 11, 29, 50]","[88, 58, 40, 69, 46, 49, 11, 29, 50]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0032_rflbat.pkl
33,rflbat,success,"[1, 92, 88, 81, 12, 99, 91, 25, 19, 11]","[92, 88, 81, 12, 99, 91, 25, 19, 11]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0033_rflbat.pkl
34,rflbat,success,"[0, 74, 21, 70, 75, 27, 7, 41, 79, 57]","[21, 70, 75, 7, 41, 79, 57]","[0, 74, 27]",10,7,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0034_rflbat.pkl
35,rflbat,success,"[4, 15, 6, 58, 80, 37, 34, 49, 79, 47]","[15, 6, 58, 80, 37, 34, 49, 79, 47]",[4],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0035_rflbat.pkl
36,rflbat,success,"[0, 52, 79, 77, 39, 61, 43, 80, 32, 95]","[52, 79, 77, 39, 61, 43, 80, 32, 95]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0036_rflbat.pkl
37,rflbat,success,"[1, 14, 71, 2, 74, 26, 87, 94, 20, 69]","[14, 71, 74, 26, 87, 94, 20, 69]","[1, 2]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0037_rflbat.pkl
38,rflbat,success,"[3, 89, 44, 62, 27, 78, 87, 47, 37, 8]","[89, 44, 62, 27, 78, 87, 47, 37, 8]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0038_rflbat.pkl
39,rflbat,success,"[3, 93, 28, 7, 88, 13, 98, 74, 52, 33]","[93, 28, 7, 88, 13, 98, 74, 52, 33]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0039_rflbat.pkl
40,rflbat,success,"[1, 44, 59, 3, 94, 50, 46, 6, 73, 95]","[44, 59, 3, 94, 50, 46, 6, 73, 95]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0040_rflbat.pkl
41,rflbat,success,"[4, 38, 63, 16, 31, 32, 50, 15, 29, 80]","[38, 63, 16, 31, 32, 50, 15, 29, 80]",[4],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0041_rflbat.pkl
42,rflbat,success,"[1, 27, 32, 81, 65, 38, 76, 80, 48, 85]","[27, 32, 81, 65, 38, 76, 80, 48, 85]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0042_rflbat.pkl
43,rflbat,success,"[1, 10, 69, 17, 2, 32, 21, 23, 98, 26]","[10, 69, 17, 2, 32, 21, 23, 98, 26]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0043_rflbat.pkl
44,rflbat,success,"[1, 90, 92, 18, 41, 17, 71, 0, 79, 35]","[90, 92, 18, 41, 17, 71, 0, 79, 35]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0044_rflbat.pkl
45,rflbat,success,"[0, 7, 81, 38, 16, 97, 39, 80, 74, 8]","[7, 81, 38, 16, 97, 39, 80, 74, 8]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0045_rflbat.pkl
46,rflbat,success,"[0, 68, 83, 49, 87, 82, 91, 20, 18, 71]","[68, 83, 49, 87, 82, 91, 20, 18, 71]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0046_rflbat.pkl
47,rflbat,success,"[0, 66, 86, 94, 93, 64, 17, 57, 40, 52]","[66, 86, 94, 93, 64, 17, 57, 40, 52]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0047_rflbat.pkl
48,rflbat,success,"[1, 97, 53, 99, 59, 21, 89, 31, 41, 28]","[97, 53, 99, 59, 21, 89, 31, 41, 28]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0048_rflbat.pkl
49,rflbat,success,"[1, 85, 96, 3, 86, 58, 69, 98, 44, 25]","[96, 86, 58, 69, 98, 44, 25]","[1, 85, 3]",10,7,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0049_rflbat.pkl
50,rflbat,success,"[3, 89, 35, 52, 37, 96, 29, 53, 88, 92]","[89, 35, 52, 37, 96, 29, 53, 88, 92]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0050_rflbat.pkl
51,rflbat,success,"[2, 85, 16, 74, 47, 98, 40, 26, 77, 24]","[85, 16, 74, 47, 98, 40, 26, 77, 24]",[2],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0051_rflbat.pkl
52,rflbat,success,"[1, 72, 66, 26, 19, 17, 64, 60, 9, 82]","[72, 66, 26, 19, 17, 64, 60, 9, 82]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0052_rflbat.pkl
53,rflbat,success,"[2, 68, 41, 53, 18, 30, 35, 9, 76, 85]","[68, 41, 53, 18, 30, 35, 9, 76, 85]",[2],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0053_rflbat.pkl
54,rflbat,success,"[4, 19, 7, 78, 90, 57, 46, 9, 68, 49]","[19, 7, 78, 90, 57, 46, 9, 49]","[4, 68]",10,8,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0054_rflbat.pkl
55,rflbat,success,"[3, 92, 47, 56, 61, 81, 64, 73, 27, 83]","[92, 47, 56, 61, 81, 64, 73, 27, 83]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0055_rflbat.pkl
56,rflbat,success,"[0, 4, 88, 63, 14, 44, 62, 75, 82, 53]","[0, 4, 88, 63, 14, 44, 62, 75, 82, 53]",[],10,10,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0056_rflbat.pkl
57,rflbat,success,"[3, 48, 92, 84, 40, 1, 62, 74, 88, 99]","[3, 48, 92, 84, 40, 62, 74, 88, 99]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0057_rflbat.pkl
58,rflbat,success,"[2, 45, 5, 64, 44, 12, 85, 54, 69, 84]","[45, 5, 64, 44, 12, 85, 54, 69, 84]",[2],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0058_rflbat.pkl
59,rflbat,success,"[1, 92, 39, 34, 72, 6, 98, 55, 85, 81]","[92, 39, 34, 72, 6, 98, 55, 85, 81]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0059_rflbat.pkl
60,rflbat,success,"[3, 46, 73, 49, 37, 25, 97, 39, 74, 78]","[46, 73, 49, 37, 25, 97, 39, 74, 78]",[3],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0060_rflbat.pkl
61,rflbat,success,"[1, 44, 33, 80, 14, 47, 58, 62, 21, 28]","[44, 33, 80, 14, 47, 58, 62, 21, 28]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0061_rflbat.pkl
62,rflbat,success,"[3, 73, 74, 37, 66, 2, 14, 24, 36, 65]","[3, 73, 74, 37, 66, 14, 24, 36, 65]",[2],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0062_rflbat.pkl
63,rflbat,success,"[0, 50, 75, 35, 46, 89, 90, 10, 98, 73]","[50, 75, 35, 46, 89, 90, 10, 98, 73]",[0],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0063_rflbat.pkl
64,rflbat,success,"[1, 68, 35, 95, 10, 14, 83, 90, 15, 19]","[68, 35, 95, 10, 14, 83, 90, 15, 19]",[1],10,9,"[""rflbat_first_distance_filter"", ""rflbat_cluster_filter"", ""rflbat_final_distance_filter""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_22.08.33_rflbat_fix_True_no-mia_no-mia-class_no-noise_neurotoxin/agg_records/pkl/round_0064_rflbat.pkl
