epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
18,apra,success,"[4, 44, 30, 29, 85, 26, 16, 64, 98, 11]","[30, 29, 85, 26, 16, 64, 98, 11]","[4, 44]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0018_apra.pkl
19,apra,success,"[2, 59, 74, 98, 41, 46, 33, 95, 9, 22]","[74, 98, 41, 46, 95, 9, 22]","[2, 59, 33]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0019_apra.pkl
20,apra,success,"[4, 71, 89, 22, 38, 97, 98, 75, 23, 21]","[22, 38, 98, 75, 23, 21]","[4, 71, 89, 97]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0020_apra.pkl
21,apra,success,"[0, 24, 65, 86, 71, 10, 46, 84, 7, 66]","[24, 86, 10, 84]","[0, 65, 71, 46, 7, 66]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0021_apra.pkl
22,apra,success,"[4, 88, 46, 18, 15, 57, 51, 71, 0, 16]","[88, 46, 18, 15, 57, 51, 16]","[4, 71, 0]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0022_apra.pkl
23,apra,success,"[1, 54, 78, 56, 22, 43, 6, 42, 98, 8]","[78, 56, 22, 43, 6, 42, 98]","[1, 54, 8]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0023_apra.pkl
24,apra,success,"[3, 95, 30, 92, 18, 36, 96, 77, 9, 38]","[95, 30, 18, 77, 9, 38]","[3, 92, 36, 96]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0024_apra.pkl
25,apra,success,"[1, 7, 32, 89, 97, 22, 47, 6, 95, 63]","[7, 22, 6, 95, 63]","[1, 32, 89, 97, 47]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0025_apra.pkl
26,apra,success,"[2, 77, 51, 20, 31, 72, 30, 65, 37, 38]","[77, 51, 31, 30, 65, 37, 38]","[2, 20, 72]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0026_apra.pkl
27,apra,success,"[0, 98, 87, 30, 62, 83, 51, 46, 33, 27]","[98, 87, 30, 46]","[0, 62, 83, 51, 33, 27]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0027_apra.pkl
28,apra,success,"[4, 75, 76, 35, 20, 94, 72, 97, 46, 95]","[75, 76, 94, 97, 46, 95]","[4, 35, 20, 72]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0028_apra.pkl
29,apra,success,"[4, 2, 25, 29, 3, 67, 53, 82, 33, 13]","[25, 29, 67, 53, 82, 13]","[4, 2, 3, 33]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0029_apra.pkl
30,apra,success,"[2, 72, 53, 84, 32, 17, 76, 6, 66, 41]","[72, 53, 84, 17, 6, 66, 41]","[2, 32, 76]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0030_apra.pkl
31,apra,success,"[0, 43, 8, 97, 35, 86, 66, 64, 85, 14]","[43, 8, 97, 86, 66, 64, 85, 14]","[0, 35]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0031_apra.pkl
32,apra,success,"[2, 75, 4, 41, 16, 72, 17, 28, 60, 63]","[75, 16, 72, 17, 28, 60, 63]","[2, 4, 41]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0032_apra.pkl
33,apra,success,"[1, 14, 8, 79, 7, 62, 33, 37, 61, 74]","[14, 8, 79, 7, 62, 37, 61, 74]","[1, 33]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0033_apra.pkl
34,apra,success,"[1, 73, 14, 89, 10, 61, 16, 63, 33, 92]","[73, 14, 89, 10, 61, 16, 63, 92]","[1, 33]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0034_apra.pkl
35,apra,success,"[0, 4, 26, 91, 33, 46, 51, 68, 87, 65]","[91, 46, 51, 68, 87, 65]","[0, 4, 26, 33]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0035_apra.pkl
36,apra,success,"[2, 68, 51, 43, 87, 63, 97, 27, 62, 38]","[51, 43, 87, 63, 97, 27, 62, 38]","[2, 68]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0036_apra.pkl
37,apra,success,"[2, 77, 49, 52, 0, 57, 18, 29, 51, 94]","[77, 49, 18, 51]","[2, 52, 0, 57, 29, 94]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0037_apra.pkl
38,apra,success,"[0, 99, 38, 61, 34, 14, 19, 1, 72, 70]","[99, 38, 34, 14, 72]","[0, 61, 19, 1, 70]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0038_apra.pkl
39,apra,success,"[0, 25, 56, 67, 77, 27, 65, 82, 20, 46]","[25, 56, 67, 65, 82, 20, 46]","[0, 77, 27]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0039_apra.pkl
40,apra,success,"[1, 69, 87, 75, 81, 37, 0, 40, 28, 32]","[87, 75, 81, 40, 32]","[1, 69, 37, 0, 28]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0040_apra.pkl
41,apra,success,"[2, 15, 52, 3, 18, 51, 78, 91, 43, 62]","[18, 51, 78, 91, 43]","[2, 15, 52, 3, 62]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0041_apra.pkl
42,apra,success,"[3, 48, 17, 89, 56, 54, 72, 38, 7, 28]","[17, 89, 56, 7]","[3, 48, 54, 72, 38, 28]",10,4,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0042_apra.pkl
43,apra,success,"[0, 55, 26, 52, 61, 67, 9, 59, 41, 20]","[55, 52, 61, 67, 9, 59]","[0, 26, 41, 20]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0043_apra.pkl
44,apra,success,"[2, 83, 71, 9, 32, 44, 63, 50, 35, 21]","[83, 44, 63, 50, 21]","[2, 71, 9, 32, 35]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0044_apra.pkl
45,apra,success,"[4, 66, 30, 97, 79, 29, 1, 27, 80, 98]","[66, 30, 97, 79, 80, 98]","[4, 29, 1, 27]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0045_apra.pkl
46,apra,success,"[2, 31, 77, 47, 18, 95, 90, 51, 6, 67]","[31, 77, 18, 95, 90, 51, 6, 67]","[2, 47]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0046_apra.pkl
47,apra,success,"[4, 45, 25, 24, 77, 72, 60, 31, 38, 91]","[45, 24, 60, 31, 38]","[4, 25, 77, 72, 91]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0047_apra.pkl
48,apra,success,"[0, 12, 11, 33, 80, 78, 63, 93, 39, 59]","[12, 11, 80, 78, 63, 93, 39]","[0, 33, 59]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0048_apra.pkl
49,apra,success,"[2, 35, 94, 63, 26, 87, 84, 58, 60, 5]","[94, 63, 84, 58, 60]","[2, 35, 26, 87, 5]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0049_apra.pkl
50,apra,success,"[2, 98, 76, 79, 6, 74, 54, 59, 69, 9]","[98, 79, 6, 74, 54, 69, 9]","[2, 76, 59]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0050_apra.pkl
51,apra,success,"[4, 40, 47, 50, 44, 74, 62, 58, 30, 79]","[40, 50, 44, 74, 62, 58, 30, 79]","[4, 47]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0051_apra.pkl
52,apra,success,"[3, 13, 5, 85, 26, 99, 88, 33, 2, 44]","[13, 5, 85, 99, 88, 44]","[3, 26, 33, 2]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0052_apra.pkl
53,apra,success,"[3, 27, 52, 70, 94, 75, 13, 7, 67, 96]","[27, 94, 75, 13, 7, 67]","[3, 52, 70, 96]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0053_apra.pkl
54,apra,success,"[0, 38, 15, 91, 87, 64, 41, 55, 80, 82]","[64, 80, 82]","[0, 38, 15, 91, 87, 41, 55]",10,3,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0054_apra.pkl
55,apra,success,"[2, 28, 5, 61, 92, 21, 14, 88, 65, 85]","[28, 5, 61, 92, 21, 14, 65]","[2, 88, 85]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0055_apra.pkl
56,apra,success,"[4, 59, 85, 9, 87, 93, 55, 74, 76, 13]","[85, 9, 87, 93, 55]","[4, 59, 74, 76, 13]",10,5,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0056_apra.pkl
57,apra,success,"[3, 41, 65, 60, 24, 30, 53, 32, 40, 98]","[65, 60, 24, 30, 53, 32, 40, 98]","[3, 41]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0057_apra.pkl
58,apra,success,"[0, 16, 5, 34, 69, 43, 57, 72, 92, 54]","[16, 5, 34, 69, 43, 57, 92]","[0, 72, 54]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0058_apra.pkl
59,apra,success,"[3, 15, 19, 50, 42, 62, 89, 21, 71, 9]","[15, 19, 50, 42, 89, 21, 9]","[3, 62, 71]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0059_apra.pkl
60,apra,success,"[4, 19, 99, 76, 16, 22, 63, 98, 72, 80]","[19, 99, 16, 22, 63, 98, 72, 80]","[4, 76]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0060_apra.pkl
61,apra,success,"[4, 66, 47, 84, 22, 34, 74, 87, 75, 9]","[66, 47, 84, 22, 34, 87, 75, 9]","[4, 74]",10,8,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0061_apra.pkl
62,apra,success,"[4, 52, 3, 82, 68, 38, 13, 93, 90, 45]","[13, 93, 45]","[4, 52, 3, 82, 68, 38, 90]",10,3,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0062_apra.pkl
63,apra,success,"[4, 43, 48, 25, 60, 92, 30, 8, 91, 36]","[43, 48, 25, 60, 30, 8, 36]","[4, 92, 91]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0063_apra.pkl
64,apra,success,"[1, 59, 54, 27, 16, 68, 42, 48, 73, 52]","[59, 27, 42, 48, 73, 52]","[1, 54, 16, 68]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0064_apra.pkl
65,apra,success,"[3, 2, 64, 16, 56, 97, 80, 33, 71, 91]","[64, 16, 56, 97, 80, 91]","[3, 2, 33, 71]",10,6,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0065_apra.pkl
66,apra,success,"[0, 35, 96, 40, 1, 8, 94, 5, 57, 48]","[96, 40, 8, 94, 5, 57, 48]","[0, 35, 1]",10,7,"[""apra_mad_filter"", ""apra_hierarchical_cluster"", ""apra_trust_weighted_clip""]",../main/re_result_6-29_APRA/cifar100_500_Jul.02_12.10.04_apra_fix_True_no-mia_no-mia-class_no-noise_modelreplace_5/agg_records/pkl/round_0066_apra.pkl
