epoch,method,stage,selected,rejected,human
17,apra,apra_mad_filter,"[45, 82, 96, 55, 56, 57, 13, 33]","[0, 4]","{""median_norm"": 1.3537495273225388, ""mad"": 0.1176848686528843, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
17,apra,apra_hierarchical_cluster,"[45, 82, 96, 55, 56, 57, 13]",[33],"{""best_k"": 2, ""best_score"": 0.7170819044113159, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.971236705780029, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
17,apra,apra_trust_weighted_clip,"[45, 82, 96, 55, 56, 57, 13]",[],"{""base_clip"": 1.0, ""trust_weights"": {""45"": 0.1666666716337204, ""82"": 0.1666666716337204, ""96"": 0.1666666716337204, ""55"": 0.0, ""56"": 0.1666666716337204, ""57"": 0.1666666716337204, ""13"": 0.1666666716337204}, ""num_aggregated"": 7}"
18,apra,apra_mad_filter,"[44, 30, 29, 85, 26, 16, 64, 98, 11]",[4],"{""median_norm"": 1.293118001110071, ""mad"": 0.07946559644972351, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
18,apra,apra_hierarchical_cluster,"[30, 29, 85, 26, 16, 64, 98, 11]",[44],"{""best_k"": 2, ""best_score"": 0.6690559983253479, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 7.759963035583496, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
18,apra,apra_trust_weighted_clip,"[30, 29, 85, 26, 16, 64, 98, 11]",[],"{""base_clip"": 1.0, ""trust_weights"": {""30"": 0.1428571492433548, ""29"": 0.1428571492433548, ""85"": 0.1428571492433548, ""26"": 0.0, ""16"": 0.1428571492433548, ""64"": 0.1428571492433548, ""98"": 0.1428571492433548, ""11"": 0.1428571492433548}, ""num_aggregated"": 8}"
19,apra,apra_mad_filter,"[59, 74, 98, 41, 46, 95, 9, 22]","[2, 33]","{""median_norm"": 1.3896492466951573, ""mad"": 0.09408910635597645, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
19,apra,apra_hierarchical_cluster,"[74, 98, 41, 46, 95, 9, 22]",[59],"{""best_k"": 2, ""best_score"": 0.612136960029602, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.98484468460083, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
19,apra,apra_trust_weighted_clip,"[74, 98, 41, 46, 95, 9, 22]",[],"{""base_clip"": 1.0, ""trust_weights"": {""74"": 0.0, ""98"": 0.0, ""41"": 0.20000000298023224, ""46"": 0.20000000298023224, ""95"": 0.20000000298023224, ""9"": 0.20000000298023224, ""22"": 0.20000000298023224}, ""num_aggregated"": 7}"
20,apra,apra_mad_filter,"[22, 38, 97, 98, 75, 23, 21]","[4, 71, 89]","{""median_norm"": 1.2947097074493423, ""mad"": 0.07090676153919095, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
20,apra,apra_hierarchical_cluster,"[22, 38, 98, 75, 23, 21]",[97],"{""best_k"": 2, ""best_score"": 0.6879982352256775, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.989030838012695, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
20,apra,apra_trust_weighted_clip,"[22, 38, 98, 75, 23, 21]",[],"{""base_clip"": 1.0, ""trust_weights"": {""22"": 0.25, ""38"": 0.0, ""98"": 0.25, ""75"": 0.25, ""23"": 0.25, ""21"": 0.0}, ""num_aggregated"": 6}"
21,apra,apra_mad_filter,"[24, 65, 86, 10, 46, 84, 7, 66]","[0, 71]","{""median_norm"": 1.2296936900088515, ""mad"": 0.04414051881729941, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
21,apra,apra_hierarchical_cluster,"[24, 86, 10, 84]","[65, 46, 7, 66]","{""best_k"": 3, ""best_score"": 0.38135820627212524, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 2.99711537361145, ""1"": 3.9975080490112305, ""2"": -1.0}, ""num_trusted"": 4, ""fallback_used"": false}"
21,apra,apra_trust_weighted_clip,"[24, 86, 10, 84]",[],"{""base_clip"": 1.0, ""trust_weights"": {""24"": 0.5, ""86"": 0.5, ""10"": 0.0, ""84"": 0.0}, ""num_aggregated"": 4}"
22,apra,apra_mad_filter,"[88, 46, 18, 15, 57, 51, 71, 16]","[4, 0]","{""median_norm"": 1.4787445980622513, ""mad"": 0.14760353444638752, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
22,apra,apra_hierarchical_cluster,"[88, 46, 18, 15, 57, 51, 16]",[71],"{""best_k"": 2, ""best_score"": 0.6349968910217285, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.916491508483887, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
22,apra,apra_trust_weighted_clip,"[88, 46, 18, 15, 57, 51, 16]",[],"{""base_clip"": 1.0, ""trust_weights"": {""88"": 0.0, ""46"": 0.1666666716337204, ""18"": 0.1666666716337204, ""15"": 0.1666666716337204, ""57"": 0.1666666716337204, ""51"": 0.1666666716337204, ""16"": 0.1666666716337204}, ""num_aggregated"": 7}"
23,apra,apra_mad_filter,"[54, 78, 56, 22, 43, 6, 42, 98]","[1, 8]","{""median_norm"": 1.311577248073895, ""mad"": 0.05018329468045746, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
23,apra,apra_hierarchical_cluster,"[78, 56, 22, 43, 6, 42, 98]",[54],"{""best_k"": 2, ""best_score"": 0.6399862766265869, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.984046936035156, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
23,apra,apra_trust_weighted_clip,"[78, 56, 22, 43, 6, 42, 98]",[],"{""base_clip"": 1.0, ""trust_weights"": {""78"": 0.0, ""56"": 0.3333333432674408, ""22"": 0.0, ""43"": 0.0, ""6"": 0.0, ""42"": 0.3333333432674408, ""98"": 0.3333333432674408}, ""num_aggregated"": 7}"
24,apra,apra_mad_filter,"[95, 30, 92, 18, 36, 96, 77, 9, 38]",[3],"{""median_norm"": 1.44445656033828, ""mad"": 0.1447007759382668, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
24,apra,apra_hierarchical_cluster,"[95, 30, 18, 77, 9, 38]","[92, 36, 96]","{""best_k"": 3, ""best_score"": 0.48332464694976807, ""selected_cluster"": 1, ""cluster_scores"": {""0"": 1.9913842678070068, ""1"": 5.991700649261475, ""2"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
24,apra,apra_trust_weighted_clip,"[95, 30, 18, 77, 9, 38]",[],"{""base_clip"": 1.0, ""trust_weights"": {""95"": 0.25, ""30"": 0.25, ""18"": 0.0, ""77"": 0.25, ""9"": 0.25, ""38"": 0.0}, ""num_aggregated"": 6}"
25,apra,apra_mad_filter,"[7, 32, 89, 97, 22, 47, 6, 95, 63]",[1],"{""median_norm"": 1.1953329038863547, ""mad"": 0.04734812487531692, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
25,apra,apra_hierarchical_cluster,"[7, 22, 6, 95, 63]","[32, 89, 97, 47]","{""best_k"": 4, ""best_score"": 0.5824881792068481, ""selected_cluster"": 2, ""cluster_scores"": {""0"": 1.9972624778747559, ""1"": -1.0, ""2"": 4.998112678527832, ""3"": -1.0}, ""num_trusted"": 5, ""fallback_used"": false}"
25,apra,apra_trust_weighted_clip,"[7, 22, 6, 95, 63]",[],"{""base_clip"": 1.0, ""trust_weights"": {""7"": 0.25, ""22"": 0.25, ""6"": 0.25, ""95"": 0.25, ""63"": 0.0}, ""num_aggregated"": 5}"
26,apra,apra_mad_filter,"[77, 51, 20, 31, 72, 30, 65, 37, 38]",[2],"{""median_norm"": 1.4050549311191314, ""mad"": 0.08082563101718088, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
26,apra,apra_hierarchical_cluster,"[77, 51, 31, 30, 65, 37, 38]","[20, 72]","{""best_k"": 2, ""best_score"": 0.40700724720954895, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.946451663970947, ""1"": 1.9795684814453125}, ""num_trusted"": 7, ""fallback_used"": false}"
26,apra,apra_trust_weighted_clip,"[77, 51, 31, 30, 65, 37, 38]",[],"{""base_clip"": 1.0, ""trust_weights"": {""77"": 0.20994988083839417, ""51"": 0.0, ""31"": 0.20994988083839417, ""30"": 0.20994988083839417, ""65"": 0.0, ""37"": 0.16020047664642334, ""38"": 0.20994988083839417}, ""num_aggregated"": 7}"
27,apra,apra_mad_filter,"[98, 87, 30, 62, 83, 46, 27]","[0, 51, 33]","{""median_norm"": 1.196516120458333, ""mad"": 0.04838997004868084, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
27,apra,apra_hierarchical_cluster,"[98, 87, 30, 46]","[62, 83, 27]","{""best_k"": 3, ""best_score"": 0.5913918614387512, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 3.9965834617614746, ""1"": 1.9991390705108643, ""2"": -1.0}, ""num_trusted"": 4, ""fallback_used"": false}"
27,apra,apra_trust_weighted_clip,"[98, 87, 30, 46]",[],"{""base_clip"": 1.0, ""trust_weights"": {""98"": 0.3333333432674408, ""87"": 0.3333333432674408, ""30"": 0.3333333432674408, ""46"": 0.0}, ""num_aggregated"": 4}"
28,apra,apra_mad_filter,"[75, 76, 35, 94, 97, 46, 95]","[4, 20, 72]","{""median_norm"": 1.4696456748118214, ""mad"": 0.03665601618795544, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
28,apra,apra_hierarchical_cluster,"[75, 76, 94, 97, 46, 95]",[35],"{""best_k"": 2, ""best_score"": 0.6791644096374512, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.624824047088623, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
28,apra,apra_trust_weighted_clip,"[75, 76, 94, 97, 46, 95]",[],"{""base_clip"": 1.0, ""trust_weights"": {""75"": 0.20000000298023224, ""76"": 0.0, ""94"": 0.20000000298023224, ""97"": 0.20000000298023224, ""46"": 0.20000000298023224, ""95"": 0.20000000298023224}, ""num_aggregated"": 6}"
29,apra,apra_mad_filter,"[25, 29, 67, 53, 82, 33, 13]","[4, 2, 3]","{""median_norm"": 1.3211702752182148, ""mad"": 0.11626530939832769, ""k"": 2.0, ""num_accepted"": 7, ""safety_keep_used"": false, ""fallback_used"": false}"
29,apra,apra_hierarchical_cluster,"[25, 29, 67, 53, 82, 13]",[33],"{""best_k"": 2, ""best_score"": 0.7490683794021606, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 5.998144149780273, ""1"": -1.0}, ""num_trusted"": 6, ""fallback_used"": false}"
29,apra,apra_trust_weighted_clip,"[25, 29, 67, 53, 82, 13]",[],"{""base_clip"": 1.0, ""trust_weights"": {""25"": 0.20700271427631378, ""29"": 0.0, ""67"": 0.20700271427631378, ""53"": 0.20700271427631378, ""82"": 0.17198914289474487, ""13"": 0.20700271427631378}, ""num_aggregated"": 6}"
30,apra,apra_mad_filter,"[72, 53, 84, 17, 76, 6, 66, 41]","[2, 32]","{""median_norm"": 1.4534953250579221, ""mad"": 0.032042844774091694, ""k"": 2.0, ""num_accepted"": 8, ""safety_keep_used"": false, ""fallback_used"": false}"
30,apra,apra_hierarchical_cluster,"[72, 53, 84, 17, 6, 66, 41]",[76],"{""best_k"": 2, ""best_score"": 0.5270967483520508, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 6.872506141662598, ""1"": -1.0}, ""num_trusted"": 7, ""fallback_used"": false}"
30,apra,apra_trust_weighted_clip,"[72, 53, 84, 17, 6, 66, 41]",[],"{""base_clip"": 1.0, ""trust_weights"": {""72"": 0.1666666716337204, ""53"": 0.1666666716337204, ""84"": 0.1666666716337204, ""17"": 0.1666666716337204, ""6"": 0.1666666716337204, ""66"": 0.1666666716337204, ""41"": 0.0}, ""num_aggregated"": 7}"
31,apra,apra_mad_filter,"[43, 8, 97, 35, 86, 66, 64, 85, 14]",[0],"{""median_norm"": 1.2421919407299922, ""mad"": 0.0942602171062441, ""k"": 2.0, ""num_accepted"": 9, ""safety_keep_used"": false, ""fallback_used"": false}"
31,apra,apra_hierarchical_cluster,"[43, 8, 97, 86, 66, 64, 85, 14]",[35],"{""best_k"": 2, ""best_score"": 0.6776532530784607, ""selected_cluster"": 0, ""cluster_scores"": {""0"": 7.865397930145264, ""1"": -1.0}, ""num_trusted"": 8, ""fallback_used"": false}"
