epoch,method,stage,selected,rejected,human
5,rflbat,rflbat_first_distance_filter,"[2, 68, 50, 75, 72, 6, 45, 92, 47, 63, 68, 50, 75, 72, 6, 45, 92, 47, 63]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.964805263524857}"
5,rflbat,rflbat_cluster_filter,"[2, 68, 50, 75, 72, 6, 45, 92, 47, 63, 68, 50, 75, 72, 6, 45, 92, 47, 63]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10152901992042132]}"
5,rflbat,rflbat_final_distance_filter,"[68, 50, 75, 72, 6, 45, 92, 47, 63]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 4.230833166755557}"
6,rflbat,rflbat_first_distance_filter,"[3, 61, 37, 82, 69, 46, 56, 42, 20, 84, 61, 37, 82, 69, 46, 56, 42, 20, 84]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.628441667131664}"
6,rflbat,rflbat_cluster_filter,"[61, 37, 82, 69, 46, 56, 42, 84, 61, 37, 82, 69, 46, 56, 42, 84]","[3, 20]","{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 9, 1, 2, 3, 4, 5, 6, 7, 9], ""num_clusters"": 3, ""cluster_scores"": [1.0000000000012048, 1, 0.13217585101378598]}"
6,rflbat,rflbat_final_distance_filter,"[61, 37, 82, 69, 46, 56, 42, 84]","[3, 20]","{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 9, 1, 2, 3, 4, 5, 6, 7, 9], ""eps2"": 6, ""distance_median"": 0.1418642682035163}"
7,rflbat,rflbat_first_distance_filter,"[2, 27, 24, 6, 73, 92, 32, 49, 10, 29, 27, 24, 6, 73, 92, 32, 49, 10, 29]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.9752712174069247}"
7,rflbat,rflbat_cluster_filter,"[2, 27, 24, 6, 73, 92, 32, 49, 10, 29, 27, 24, 6, 73, 92, 32, 49, 10, 29]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10624612221463585]}"
7,rflbat,rflbat_final_distance_filter,"[27, 24, 6, 73, 92, 32, 49, 10, 29]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 4.237881723622334}"
8,rflbat,rflbat_first_distance_filter,"[1, 7, 4, 23, 64, 82, 49, 31, 92, 18, 7, 4, 23, 64, 82, 49, 31, 92, 18]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 7.2792907956419235}"
8,rflbat,rflbat_cluster_filter,"[7, 23, 64, 49, 31, 18, 7, 23, 64, 49, 31, 18]","[1, 4, 82, 92]","{""accepted_indices"": [1, 3, 4, 6, 7, 9, 1, 3, 4, 6, 7, 9], ""num_clusters"": 4, ""cluster_scores"": [0.49464493848057367, 0.9999999999997017, 1, 0.18831964946750862]}"
8,rflbat,rflbat_final_distance_filter,"[7, 23, 64, 49, 31, 18]","[1, 4, 82, 92]","{""accepted_indices"": [1, 3, 4, 6, 7, 9, 1, 3, 4, 6, 7, 9], ""eps2"": 6, ""distance_median"": 0.024374550799060094}"
9,rflbat,rflbat_first_distance_filter,"[0, 37, 8, 17, 51, 76, 83, 87, 50, 29, 37, 8, 17, 51, 76, 83, 87, 50, 29]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.8311971613414464}"
9,rflbat,rflbat_cluster_filter,"[37, 8, 17, 83, 87, 50, 29, 37, 8, 17, 83, 87, 50, 29]","[0, 51, 76]","{""accepted_indices"": [1, 2, 3, 6, 7, 8, 9, 1, 2, 3, 6, 7, 8, 9], ""num_clusters"": 4, ""cluster_scores"": [1.000000000001194, 1, 0.1552427800400054, 1.0000000000010023]}"
9,rflbat,rflbat_final_distance_filter,"[37, 8, 17, 83, 87, 50, 29]","[0, 51, 76]","{""accepted_indices"": [1, 2, 3, 6, 7, 8, 9, 1, 2, 3, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.23164927932485357}"
10,rflbat,rflbat_first_distance_filter,"[4, 8, 34, 37, 59, 42, 11, 45, 31, 63, 8, 34, 37, 59, 42, 11, 45, 31, 63]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.7382837625569385}"
10,rflbat,rflbat_cluster_filter,"[34, 37, 42, 11, 45, 31, 63, 34, 37, 42, 11, 45, 31, 63]","[4, 8, 59]","{""accepted_indices"": [2, 3, 5, 6, 7, 8, 9, 2, 3, 5, 6, 7, 8, 9], ""num_clusters"": 4, ""cluster_scores"": [0.13732908908348915, 1, 1.0000000000012574, 1.0000000000012925]}"
10,rflbat,rflbat_final_distance_filter,"[34, 37, 42, 11, 45, 31, 63]","[4, 8, 59]","{""accepted_indices"": [2, 3, 5, 6, 7, 8, 9, 2, 3, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.0967253359069095}"
11,rflbat,rflbat_first_distance_filter,"[0, 83, 10, 2, 51, 90, 79, 78, 37, 85, 83, 10, 2, 51, 90, 79, 78, 37, 85]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 7.250814977296644}"
11,rflbat,rflbat_cluster_filter,"[51, 90, 37, 85, 51, 90, 37, 85]","[0, 83, 10, 2, 79, 78]","{""accepted_indices"": [4, 5, 8, 9, 4, 5, 8, 9], ""num_clusters"": 5, ""cluster_scores"": [1.0000000000013478, 0.9999999999997053, 1, 0.23769758701629545, 0.33470990002593753]}"
11,rflbat,rflbat_final_distance_filter,"[51, 90, 37, 85]","[0, 83, 10, 2, 79, 78]","{""accepted_indices"": [4, 5, 8, 9, 4, 5, 8, 9], ""eps2"": 6, ""distance_median"": 0.030331055079833455}"
12,rflbat,rflbat_first_distance_filter,"[3, 53, 90, 21, 22, 98, 20, 5, 70, 49, 53, 90, 21, 22, 98, 20, 5, 70, 49]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.5536214070797234}"
12,rflbat,rflbat_cluster_filter,"[3, 53, 90, 21, 22, 98, 20, 5, 70, 49, 53, 90, 21, 22, 98, 20, 5, 70, 49]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11099830117939728]}"
12,rflbat,rflbat_final_distance_filter,"[53, 90, 21, 22, 98, 20, 5, 70, 49]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 3.7254127468295115}"
13,rflbat,rflbat_first_distance_filter,"[2, 40, 59, 60, 3, 50, 36, 70, 11, 27, 40, 59, 60, 3, 50, 36, 70, 11, 27]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 7.056023504577942}"
13,rflbat,rflbat_cluster_filter,"[40, 59, 60, 50, 36, 70, 11, 27, 40, 59, 60, 50, 36, 70, 11, 27]","[2, 3]","{""accepted_indices"": [1, 2, 3, 5, 6, 7, 8, 9, 1, 2, 3, 5, 6, 7, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [0.1167114788472049, 0.9999999999997432, 1]}"
13,rflbat,rflbat_final_distance_filter,"[40, 59, 60, 50, 36, 70, 11, 27]","[2, 3]","{""accepted_indices"": [1, 2, 3, 5, 6, 7, 8, 9, 1, 2, 3, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.07392934672403614}"
14,rflbat,rflbat_first_distance_filter,"[2, 17, 69, 56, 52, 23, 19, 64, 13, 80, 17, 69, 56, 52, 23, 19, 64, 13, 80]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.852751045996915}"
14,rflbat,rflbat_cluster_filter,"[2, 17, 69, 56, 52, 23, 19, 64, 13, 80, 17, 69, 56, 52, 23, 19, 64, 13, 80]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1095931101016259]}"
14,rflbat,rflbat_final_distance_filter,"[17, 69, 56, 52, 23, 19, 64, 13, 80]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 4.0199665979558805}"
15,rflbat,rflbat_first_distance_filter,"[2, 45, 49, 89, 96, 79, 57, 46, 5, 62, 45, 49, 89, 96, 79, 57, 46, 5, 62]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 4.010871193605971}"
15,rflbat,rflbat_cluster_filter,"[2, 45, 49, 89, 96, 79, 57, 46, 5, 62, 45, 49, 89, 96, 79, 57, 46, 5, 62]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11025020784451911]}"
15,rflbat,rflbat_final_distance_filter,"[45, 49, 89, 96, 79, 57, 46, 5, 62]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 4.277640778322902}"
16,rflbat,rflbat_first_distance_filter,"[3, 66, 25, 17, 82, 65, 37, 42, 67, 15, 66, 25, 17, 82, 65, 37, 42, 67, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.568641869287017}"
16,rflbat,rflbat_cluster_filter,"[3, 66, 25, 17, 82, 65, 37, 42, 67, 15, 66, 25, 17, 82, 65, 37, 42, 67, 15]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.0992092183436703]}"
16,rflbat,rflbat_final_distance_filter,"[66, 25, 17, 82, 65, 37, 42, 67, 15]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 3.7485089758899552}"
17,rflbat,rflbat_first_distance_filter,"[3, 29, 76, 2, 58, 36, 17, 85, 50, 55, 29, 76, 2, 58, 36, 17, 85, 50, 55]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 7.1311020680020984}"
17,rflbat,rflbat_cluster_filter,"[58, 50, 55, 58, 50, 55]","[3, 29, 76, 2, 36, 17, 85]","{""accepted_indices"": [4, 8, 9, 4, 8, 9], ""num_clusters"": 7, ""cluster_scores"": [0.5321209050419707, 0.9999999999997069, 1, 1.000000000001451, 1.0000000000012894, 1.0000000000012246, 0.35660934713175235]}"
17,rflbat,rflbat_final_distance_filter,"[58, 50, 55]","[3, 29, 76, 2, 36, 17, 85]","{""accepted_indices"": [4, 8, 9, 4, 8, 9], ""eps2"": 6, ""distance_median"": 0.007878666295887104}"
18,rflbat,rflbat_first_distance_filter,"[4, 24, 7, 6, 80, 14, 15, 36, 78, 93, 24, 7, 6, 80, 14, 15, 36, 78, 93]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.7205507689734256}"
18,rflbat,rflbat_cluster_filter,"[24, 7, 6, 80, 14, 15, 78, 93, 24, 7, 6, 80, 14, 15, 78, 93]","[4, 36]","{""accepted_indices"": [1, 2, 3, 4, 5, 6, 8, 9, 1, 2, 3, 4, 5, 6, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [0.13639108852630255, 1, 1.00000000000133]}"
18,rflbat,rflbat_final_distance_filter,"[24, 7, 6, 80, 14, 15, 78, 93]","[4, 36]","{""accepted_indices"": [1, 2, 3, 4, 5, 6, 8, 9, 1, 2, 3, 4, 5, 6, 8, 9], ""eps2"": 6, ""distance_median"": 0.2019000018474266}"
19,rflbat,rflbat_first_distance_filter,"[4, 10, 53, 97, 48, 26, 89, 44, 74, 91, 10, 53, 97, 48, 26, 89, 44, 74, 91]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.864961878667925}"
19,rflbat,rflbat_cluster_filter,"[4, 10, 53, 97, 48, 26, 89, 44, 74, 91, 10, 53, 97, 48, 26, 89, 44, 74, 91]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11174639411367754]}"
19,rflbat,rflbat_final_distance_filter,"[10, 53, 97, 48, 26, 89, 44, 74, 91]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 4.198131327140052}"
20,rflbat,rflbat_first_distance_filter,"[2, 95, 97, 9, 11, 47, 40, 74, 34, 58, 95, 97, 9, 11, 47, 40, 74, 34, 58]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.870885077385573}"
20,rflbat,rflbat_cluster_filter,"[2, 95, 97, 9, 11, 47, 40, 74, 34, 58, 95, 97, 9, 11, 47, 40, 74, 34, 58]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10802807546946622]}"
20,rflbat,rflbat_final_distance_filter,"[95, 97, 9, 11, 47, 40, 74, 34, 58]",[2],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 4.07466405969946}"
21,rflbat,rflbat_first_distance_filter,"[3, 23, 56, 11, 78, 41, 69, 92, 40, 32, 23, 56, 11, 78, 41, 69, 92, 40, 32]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.6202432685300314}"
21,rflbat,rflbat_cluster_filter,"[3, 23, 56, 11, 78, 41, 69, 92, 40, 32, 23, 56, 11, 78, 41, 69, 92, 40, 32]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10516141830333439]}"
21,rflbat,rflbat_final_distance_filter,"[23, 56, 11, 78, 41, 69, 92, 40, 32]",[3],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 3.810203657678964}"
22,rflbat,rflbat_first_distance_filter,"[3, 30, 57, 37, 90, 2, 49, 65, 92, 42, 30, 57, 37, 90, 2, 49, 65, 92, 42]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 7.13120736313504}"
22,rflbat,rflbat_cluster_filter,"[57, 37, 90, 49, 65, 92, 42, 57, 37, 90, 49, 65, 92, 42]","[3, 30, 2]","{""accepted_indices"": [2, 3, 4, 6, 7, 8, 9, 2, 3, 4, 6, 7, 8, 9], ""num_clusters"": 4, ""cluster_scores"": [0.12330835857574736, 0.9999999999997007, 1, 1.000000000001766]}"
22,rflbat,rflbat_final_distance_filter,"[57, 37, 90, 49, 65, 92, 42]","[3, 30, 2]","{""accepted_indices"": [2, 3, 4, 6, 7, 8, 9, 2, 3, 4, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.03689091410504538}"
23,rflbat,rflbat_first_distance_filter,"[4, 62, 38, 82, 25, 19, 29, 53, 22, 84, 62, 38, 82, 25, 19, 29, 53, 22, 84]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.73918173276195}"
23,rflbat,rflbat_cluster_filter,"[4, 62, 38, 82, 25, 19, 29, 53, 22, 84, 62, 38, 82, 25, 19, 29, 53, 22, 84]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.11212728706667933]}"
23,rflbat,rflbat_final_distance_filter,"[62, 38, 82, 25, 19, 29, 53, 22, 84]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 3.919382131408032}"
24,rflbat,rflbat_first_distance_filter,"[4, 85, 51, 43, 6, 27, 5, 50, 82, 99, 85, 51, 43, 6, 27, 5, 50, 82, 99]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.8483419693808196}"
24,rflbat,rflbat_cluster_filter,"[4, 85, 51, 43, 6, 27, 5, 50, 82, 99, 85, 51, 43, 6, 27, 5, 50, 82, 99]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.1015050300139947]}"
24,rflbat,rflbat_final_distance_filter,"[85, 51, 43, 6, 27, 5, 50, 82, 99]",[4],"{""accepted_indices"": [1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 4.084852997863138}"
25,rflbat,rflbat_first_distance_filter,"[0, 15, 16, 43, 2, 67, 24, 99, 38, 88, 15, 16, 43, 2, 67, 24, 99, 38, 88]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 7.213498452182504}"
25,rflbat,rflbat_cluster_filter,"[16, 67, 24, 38, 16, 67, 24, 38]","[0, 15, 43, 2, 99, 88]","{""accepted_indices"": [2, 5, 6, 8, 2, 5, 6, 8], ""num_clusters"": 5, ""cluster_scores"": [0.25092725750523504, 0.9999999999996968, 1, 0.3395082634135019, 1.0000000000017366]}"
25,rflbat,rflbat_final_distance_filter,"[16, 67, 24, 38]","[0, 15, 43, 2, 99, 88]","{""accepted_indices"": [2, 5, 6, 8, 2, 5, 6, 8], ""eps2"": 6, ""distance_median"": 0.009922671317929429}"
26,rflbat,rflbat_first_distance_filter,"[3, 33, 19, 1, 5, 97, 90, 14, 62, 36, 33, 19, 1, 5, 97, 90, 14, 62, 36]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 7.316054984712187}"
26,rflbat,rflbat_cluster_filter,"[33, 19, 5, 97, 90, 14, 62, 36, 33, 19, 5, 97, 90, 14, 62, 36]","[3, 1]","{""accepted_indices"": [1, 2, 4, 5, 6, 7, 8, 9, 1, 2, 4, 5, 6, 7, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [0.12689973045291147, 0.9999999999996922, 1]}"
26,rflbat,rflbat_final_distance_filter,"[33, 19, 5, 97, 90, 14, 62, 36]","[3, 1]","{""accepted_indices"": [1, 2, 4, 5, 6, 7, 8, 9, 1, 2, 4, 5, 6, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.06511647439495671}"
27,rflbat,rflbat_first_distance_filter,"[1, 73, 48, 50, 76, 11, 2, 26, 21, 37, 73, 48, 50, 76, 11, 2, 26, 21, 37]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 7.621300679069925}"
27,rflbat,rflbat_cluster_filter,"[73, 48, 50, 76, 11, 26, 21, 37, 73, 48, 50, 76, 11, 26, 21, 37]","[1, 2]","{""accepted_indices"": [1, 2, 3, 4, 5, 7, 8, 9, 1, 2, 3, 4, 5, 7, 8, 9], ""num_clusters"": 3, ""cluster_scores"": [0.11362750588127503, 0.9999999999997067, 1]}"
27,rflbat,rflbat_final_distance_filter,"[73, 48, 50, 76, 11, 26, 21, 37]","[1, 2]","{""accepted_indices"": [1, 2, 3, 4, 5, 7, 8, 9, 1, 2, 3, 4, 5, 7, 8, 9], ""eps2"": 6, ""distance_median"": 0.0749959655926514}"
28,rflbat,rflbat_first_distance_filter,"[4, 36, 59, 35, 49, 80, 24, 42, 79, 57, 36, 59, 35, 49, 80, 24, 42, 79, 57]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""eps1"": 10, ""distance_median"": 3.7960392319851395}"
28,rflbat,rflbat_cluster_filter,"[4, 36, 59, 35, 49, 80, 24, 42, 79, 57, 36, 59, 35, 49, 80, 24, 42, 79, 57]",[],"{""accepted_indices"": [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 1, 2, 3, 4, 5, 6, 7, 8, 9], ""num_clusters"": 1, ""cluster_scores"": [0.10291131144157017]}"
