epoch,method,status,initial_participants,final_selected,rejected,num_initial,num_final,stage_names,pkl_path
14,apra,success,"[42, 99, 17, 87, 9, 20, 90, 8, 56, 95]",[true],"[42, 99, 17, 87, 9, 20, 90, 8, 56, 95]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0014_apra.pkl
15,apra,success,"[58, 74, 51, 8, 36, 32, 61, 41, 94, 39]",[true],"[58, 74, 51, 8, 36, 32, 61, 41, 94, 39]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0015_apra.pkl
16,apra,success,"[66, 45, 49, 39, 34, 51, 78, 6, 0, 77]",[true],"[66, 45, 49, 39, 34, 51, 78, 6, 0, 77]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0016_apra.pkl
17,apra,success,"[63, 60, 73, 67, 11, 28, 5, 24, 3, 34]",[true],"[63, 60, 73, 67, 11, 28, 5, 24, 3, 34]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0017_apra.pkl
18,apra,success,"[89, 82, 57, 13, 78, 69, 21, 15, 50, 64]",[true],"[89, 82, 57, 13, 78, 69, 21, 15, 50, 64]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0018_apra.pkl
19,apra,success,"[66, 30, 48, 69, 83, 4, 36, 89, 79, 10]",[true],"[66, 30, 48, 69, 83, 4, 36, 89, 79, 10]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0019_apra.pkl
20,apra,success,"[89, 59, 46, 31, 22, 1, 54, 82, 52, 75]",[true],"[89, 59, 46, 31, 22, 54, 82, 52, 75]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0020_apra.pkl
21,apra,success,"[2, 46, 32, 80, 24, 27, 23, 73, 29, 41]",[true],"[2, 46, 32, 80, 24, 27, 23, 73, 29, 41]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0021_apra.pkl
22,apra,success,"[93, 63, 73, 43, 27, 32, 40, 30, 4, 49]",[true],"[93, 63, 73, 43, 27, 32, 40, 30, 4, 49]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0022_apra.pkl
23,apra,success,"[3, 78, 47, 26, 27, 94, 36, 60, 67, 70]",[true],"[3, 78, 47, 26, 27, 94, 36, 60, 67, 70]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0023_apra.pkl
24,apra,success,"[43, 61, 77, 28, 16, 67, 86, 27, 72, 10]",[true],"[43, 61, 77, 28, 16, 67, 86, 27, 72, 10]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0024_apra.pkl
25,apra,success,"[14, 71, 67, 95, 69, 99, 98, 24, 63, 13]",[true],"[14, 71, 67, 95, 69, 99, 98, 24, 63, 13]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0025_apra.pkl
26,apra,success,"[14, 73, 77, 43, 94, 45, 7, 72, 0, 64]",[true],"[14, 73, 77, 43, 94, 45, 7, 72, 0, 64]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0026_apra.pkl
27,apra,success,"[80, 18, 6, 37, 9, 35, 73, 39, 89, 3]",[true],"[80, 18, 6, 37, 9, 35, 73, 39, 89, 3]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0027_apra.pkl
28,apra,success,"[91, 24, 55, 38, 21, 64, 46, 75, 62, 54]",[true],"[91, 24, 55, 38, 21, 64, 46, 75, 62, 54]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0028_apra.pkl
29,apra,success,"[42, 59, 28, 41, 30, 0, 10, 61, 47, 94]",[true],"[42, 59, 28, 41, 30, 0, 10, 61, 47, 94]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0029_apra.pkl
30,apra,success,"[14, 6, 38, 24, 73, 82, 78, 41, 94, 42]",[true],"[14, 6, 38, 24, 73, 82, 78, 41, 94, 42]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0030_apra.pkl
31,apra,success,"[3, 5, 28, 50, 38, 29, 47, 72, 73, 71]",[true],"[3, 5, 28, 50, 38, 29, 47, 72, 73, 71]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0031_apra.pkl
32,apra,success,"[24, 53, 56, 79, 48, 2, 57, 74, 10, 60]",[true],"[24, 53, 56, 79, 48, 2, 57, 74, 10, 60]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0032_apra.pkl
33,apra,success,"[87, 64, 11, 9, 86, 97, 60, 19, 35, 10]",[true],"[87, 64, 11, 9, 86, 97, 60, 19, 35, 10]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0033_apra.pkl
34,apra,success,"[97, 4, 26, 85, 68, 8, 81, 95, 45, 1]",[true],"[97, 4, 26, 85, 68, 8, 81, 95, 45]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0034_apra.pkl
35,apra,success,"[24, 33, 55, 27, 67, 92, 58, 82, 63, 29]",[true],"[24, 33, 55, 27, 67, 92, 58, 82, 63, 29]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0035_apra.pkl
36,apra,success,"[75, 71, 4, 63, 54, 99, 12, 62, 26, 24]",[true],"[75, 71, 4, 63, 54, 99, 12, 62, 26, 24]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0036_apra.pkl
37,apra,success,"[18, 45, 71, 2, 67, 27, 69, 20, 19, 16]",[true],"[18, 45, 71, 2, 67, 27, 69, 20, 19, 16]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0037_apra.pkl
38,apra,success,"[6, 60, 48, 3, 27, 0, 70, 46, 4, 82]",[true],"[6, 60, 48, 3, 27, 0, 70, 46, 4, 82]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0038_apra.pkl
39,apra,success,"[38, 75, 47, 45, 43, 52, 60, 80, 14, 76]",[true],"[38, 75, 47, 45, 43, 52, 60, 80, 14, 76]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0039_apra.pkl
40,apra,success,"[83, 90, 99, 52, 23, 63, 60, 42, 85, 94]",[true],"[83, 90, 99, 52, 23, 63, 60, 42, 85, 94]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0040_apra.pkl
41,apra,success,"[47, 39, 59, 79, 2, 94, 32, 67, 98, 46]",[true],"[47, 39, 59, 79, 2, 94, 32, 67, 98, 46]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0041_apra.pkl
42,apra,success,"[42, 1, 95, 30, 9, 53, 23, 27, 21, 18]",[true],"[42, 95, 30, 9, 53, 23, 27, 21, 18]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0042_apra.pkl
43,apra,success,"[53, 17, 33, 12, 19, 70, 59, 49, 94, 31]",[true],"[53, 17, 33, 12, 19, 70, 59, 49, 94, 31]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0043_apra.pkl
44,apra,success,"[43, 53, 47, 98, 45, 7, 60, 24, 41, 74]",[true],"[43, 53, 47, 98, 45, 7, 60, 24, 41, 74]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0044_apra.pkl
45,apra,success,"[50, 14, 21, 30, 75, 1, 48, 2, 40, 31]",[true],"[50, 14, 21, 30, 75, 48, 2, 40, 31]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0045_apra.pkl
46,apra,success,"[50, 4, 57, 69, 91, 71, 43, 78, 82, 22]",[true],"[50, 4, 57, 69, 91, 71, 43, 78, 82, 22]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0046_apra.pkl
47,apra,success,"[87, 1, 16, 76, 95, 64, 94, 71, 17, 45]",[true],"[87, 16, 76, 95, 64, 94, 71, 17, 45]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0047_apra.pkl
48,apra,success,"[35, 88, 72, 41, 14, 80, 82, 10, 33, 46]",[true],"[35, 88, 72, 41, 14, 80, 82, 10, 33, 46]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0048_apra.pkl
49,apra,success,"[81, 46, 44, 16, 55, 0, 29, 83, 52, 56]",[true],"[81, 46, 44, 16, 55, 0, 29, 83, 52, 56]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0049_apra.pkl
50,apra,success,"[37, 44, 30, 16, 8, 92, 98, 89, 28, 53]",[true],"[37, 44, 30, 16, 8, 92, 98, 89, 28, 53]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0050_apra.pkl
51,apra,success,"[82, 38, 56, 3, 49, 50, 99, 95, 88, 39]",[true],"[82, 38, 56, 3, 49, 50, 99, 95, 88, 39]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0051_apra.pkl
52,apra,success,"[35, 32, 38, 56, 63, 36, 62, 21, 58, 97]",[true],"[35, 32, 38, 56, 63, 36, 62, 21, 58, 97]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0052_apra.pkl
53,apra,success,"[73, 0, 72, 31, 22, 90, 6, 60, 52, 44]",[true],"[73, 0, 72, 31, 22, 90, 6, 60, 52, 44]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0053_apra.pkl
54,apra,success,"[80, 64, 17, 59, 92, 85, 42, 21, 47, 45]",[true],"[80, 64, 17, 59, 92, 85, 42, 21, 47, 45]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0054_apra.pkl
55,apra,success,"[76, 44, 6, 25, 20, 99, 50, 0, 40, 33]",[true],"[76, 44, 6, 25, 20, 99, 50, 0, 40, 33]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0055_apra.pkl
56,apra,success,"[16, 6, 46, 42, 22, 76, 78, 24, 88, 43]",[true],"[16, 6, 46, 42, 22, 76, 78, 24, 88, 43]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0056_apra.pkl
57,apra,success,"[67, 58, 82, 73, 40, 11, 43, 81, 49, 41]",[true],"[67, 58, 82, 73, 40, 11, 43, 81, 49, 41]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0057_apra.pkl
58,apra,success,"[23, 51, 18, 8, 5, 56, 20, 24, 64, 60]",[true],"[23, 51, 18, 8, 5, 56, 20, 24, 64, 60]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0058_apra.pkl
59,apra,success,"[13, 45, 34, 55, 11, 4, 61, 35, 10, 47]",[true],"[13, 45, 34, 55, 11, 4, 61, 35, 10, 47]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0059_apra.pkl
60,apra,success,"[75, 1, 55, 21, 62, 67, 52, 41, 23, 3]",[true],"[75, 55, 21, 62, 67, 52, 41, 23, 3]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0060_apra.pkl
61,apra,success,"[75, 52, 34, 21, 95, 68, 19, 22, 67, 70]",[true],"[75, 52, 34, 21, 95, 68, 19, 22, 67, 70]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0061_apra.pkl
62,apra,success,"[94, 87, 71, 40, 70, 28, 36, 42, 10, 27]",[true],"[94, 87, 71, 40, 70, 28, 36, 42, 10, 27]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0062_apra.pkl
63,apra,success,"[46, 60, 73, 27, 34, 12, 38, 52, 72, 26]",[true],"[46, 60, 73, 27, 34, 12, 38, 52, 72, 26]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0063_apra.pkl
64,apra,success,"[59, 64, 24, 56, 72, 68, 20, 94, 17, 54]",[true],"[59, 64, 24, 56, 72, 68, 20, 94, 17, 54]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0064_apra.pkl
65,apra,success,"[76, 39, 14, 82, 91, 4, 33, 83, 88, 6]",[true],"[76, 39, 14, 82, 91, 4, 33, 83, 88, 6]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0065_apra.pkl
66,apra,success,"[52, 34, 35, 36, 86, 38, 93, 37, 71, 33]",[true],"[52, 34, 35, 36, 86, 38, 93, 37, 71, 33]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0066_apra.pkl
67,apra,success,"[28, 33, 74, 23, 10, 47, 81, 48, 37, 61]",[true],"[28, 33, 74, 23, 10, 47, 81, 48, 37, 61]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0067_apra.pkl
68,apra,success,"[32, 0, 43, 14, 17, 68, 49, 33, 85, 60]",[true],"[32, 0, 43, 14, 17, 68, 49, 33, 85, 60]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0068_apra.pkl
69,apra,success,"[91, 19, 68, 42, 16, 44, 88, 63, 17, 59]",[true],"[91, 19, 68, 42, 16, 44, 88, 63, 17, 59]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0069_apra.pkl
70,apra,success,"[62, 0, 44, 96, 63, 84, 66, 90, 80, 26]",[true],"[62, 0, 44, 96, 63, 84, 66, 90, 80, 26]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0070_apra.pkl
71,apra,success,"[97, 49, 79, 42, 53, 74, 15, 52, 81, 11]",[true],"[97, 49, 79, 42, 53, 74, 15, 52, 81, 11]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0071_apra.pkl
72,apra,success,"[29, 36, 30, 24, 0, 22, 98, 95, 96, 75]",[true],"[29, 36, 30, 24, 0, 22, 98, 95, 96, 75]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0072_apra.pkl
73,apra,success,"[18, 11, 58, 98, 40, 42, 30, 69, 61, 41]",[true],"[18, 11, 58, 98, 40, 42, 30, 69, 61, 41]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0073_apra.pkl
74,apra,success,"[50, 6, 68, 47, 51, 23, 78, 15, 7, 9]",[true],"[50, 6, 68, 47, 51, 23, 78, 15, 7, 9]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0074_apra.pkl
75,apra,success,"[60, 66, 23, 64, 46, 22, 83, 96, 53, 31]",[true],"[60, 66, 23, 64, 46, 22, 83, 96, 53, 31]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0075_apra.pkl
76,apra,success,"[37, 77, 75, 36, 32, 84, 99, 44, 51, 2]",[true],"[37, 77, 75, 36, 32, 84, 99, 44, 51, 2]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0076_apra.pkl
77,apra,success,"[35, 86, 40, 8, 27, 99, 78, 66, 19, 37]",[true],"[35, 86, 40, 8, 27, 99, 78, 66, 19, 37]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0077_apra.pkl
78,apra,success,"[85, 32, 89, 0, 9, 3, 27, 99, 61, 5]",[true],"[85, 32, 89, 0, 9, 3, 27, 99, 61, 5]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0078_apra.pkl
79,apra,success,"[1, 47, 84, 68, 70, 55, 91, 33, 61, 72]",[true],"[47, 84, 68, 70, 55, 91, 33, 61, 72]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0079_apra.pkl
80,apra,success,"[28, 97, 82, 80, 2, 71, 78, 37, 75, 13]",[true],"[28, 97, 82, 80, 2, 71, 78, 37, 75, 13]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0080_apra.pkl
81,apra,success,"[51, 59, 86, 6, 46, 16, 93, 62, 68, 12]",[true],"[51, 59, 86, 6, 46, 16, 93, 62, 68, 12]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0081_apra.pkl
82,apra,success,"[56, 5, 16, 3, 44, 70, 46, 23, 39, 49]",[true],"[56, 5, 16, 3, 44, 70, 46, 23, 39, 49]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0082_apra.pkl
83,apra,success,"[82, 4, 35, 72, 46, 6, 44, 20, 22, 53]",[true],"[82, 4, 35, 72, 46, 6, 44, 20, 22, 53]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0083_apra.pkl
84,apra,success,"[79, 9, 58, 19, 61, 16, 17, 73, 84, 2]",[true],"[79, 9, 58, 19, 61, 16, 17, 73, 84, 2]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0084_apra.pkl
85,apra,success,"[78, 42, 9, 64, 20, 66, 44, 37, 10, 83]",[true],"[78, 42, 9, 64, 20, 66, 44, 37, 10, 83]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0085_apra.pkl
86,apra,success,"[24, 73, 83, 2, 7, 96, 33, 91, 72, 9]",[true],"[24, 73, 83, 2, 7, 96, 33, 91, 72, 9]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0086_apra.pkl
87,apra,success,"[32, 70, 0, 51, 33, 17, 20, 67, 60, 93]",[true],"[32, 70, 0, 51, 33, 17, 20, 67, 60, 93]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0087_apra.pkl
88,apra,success,"[15, 74, 37, 11, 12, 9, 19, 22, 94, 89]",[true],"[15, 74, 37, 11, 12, 9, 19, 22, 94, 89]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0088_apra.pkl
89,apra,success,"[91, 81, 84, 37, 10, 23, 50, 15, 67, 51]",[true],"[91, 81, 84, 37, 10, 23, 50, 15, 67, 51]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0089_apra.pkl
90,apra,success,"[14, 83, 6, 33, 86, 60, 17, 75, 98, 8]",[true],"[14, 83, 6, 33, 86, 60, 17, 75, 98, 8]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0090_apra.pkl
91,apra,success,"[49, 72, 17, 90, 47, 98, 25, 22, 7, 50]",[true],"[49, 72, 17, 90, 47, 98, 25, 22, 7, 50]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0091_apra.pkl
92,apra,success,"[81, 6, 82, 13, 66, 49, 89, 59, 69, 93]",[true],"[81, 6, 82, 13, 66, 49, 89, 59, 69, 93]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0092_apra.pkl
93,apra,success,"[2, 4, 69, 57, 98, 19, 45, 46, 18, 32]",[true],"[2, 4, 69, 57, 98, 19, 45, 46, 18, 32]",10,1,[],re_result_6-29_APRA/cifar100_700_Jul.02_15.30.49_apra_True_no-noise_reba/agg_records/pkl/round_0093_apra.pkl
